StateCounty,Country,Statecode,County,WS Base Rate,EQ Base Rate,WS Gate,EQ Gate,Cresta Zone
KYFleming County,US,KY,Fleming County,0.000000000000000000000,0.000015906403970838900,0,161,N/A
KYFloyd County,US,KY,Floyd County,0.000000000000000000000,0.000023091048405889900,0,161,N/A
KYFranklin County,US,KY,Franklin County,0.000000000000000000000,0.000008778960426773410,0,161,N/A
KYFulton County,US,KY,Fulton County,0.000000000000000000000,0.001980330905615130000,0,131,NM Inner
KYGallatin County,US,KY,Gallatin County,0.000000000000000000000,0.000011342586768183800,0,161,N/A
KYGarrard County,US,KY,Garrard County,0.000000000000000000000,0.000007739963598513170,0,161,N/A
KYGrant County,US,KY,Grant County,0.000000000000000000000,0.000007667616354659240,0,161,N/A
KYGraves County,US,KY,Graves County,0.000000000000000000000,0.001261543939589090000,0,131,NM Inner
KYGrayson County,US,KY,Grayson County,0.000000000000000000000,0.000005174990211367880,0,161,N/A
KYGreen County,US,KY,Green County,0.000000000000000000000,0.000002328295429964180,0,161,N/A
KYGreenup County,US,KY,Greenup County,0.000000000000000000000,0.000020934154738072000,0,161,N/A
KYHancock County,US,KY,Hancock County,0.000000000000000000000,0.000089366511455804100,0,161,NM Outer
KYHardin County,US,KY,Hardin County,0.000000000000000000000,0.000005721249041728740,0,161,N/A
KYHarlan County,US,KY,Harlan County,0.000000000000000000000,0.000055891210165969800,0,161,N/A
KYHarrison County,US,KY,Harrison County,0.000000000000000000000,0.000014647182016681300,0,161,N/A
KYHart County,US,KY,Hart County,0.000000000000000000000,0.000002316479755472850,0,161,N/A
KYHenderson County,US,KY,Henderson County,0.000000000000000000000,0.000478145926005648000,0,132,NM Outer
KYHenry County,US,KY,Henry County,0.000000000000000000000,0.000007600479000090060,0,161,N/A
KYHickman County,US,KY,Hickman County,0.000000000000000000000,0.002028281647292020000,0,131,NM Inner
KYHopkins County,US,KY,Hopkins County,0.000000000000000000000,0.000068532271131816500,0,132,NM Outer
KYJackson County,US,KY,Jackson County,0.000000000000000000000,0.000014435368676011100,0,161,N/A
KYJefferson County,US,KY,Jefferson County,0.000000000000000000000,0.000019386908631590000,0,161,N/A
KYJessamine County,US,KY,Jessamine County,0.000000000000000000000,0.000008840869047945100,0,161,N/A
KYJohnson County,US,KY,Johnson County,0.000000000000000000000,0.000015911837281772500,0,161,N/A
KYKenton County,US,KY,Kenton County,0.000000000000000000000,0.000011113885124385000,0,161,N/A
KYKnott County,US,KY,Knott County,0.000000000000000000000,0.000020582256449147700,0,161,N/A
KYKnox County,US,KY,Knox County,0.000000000000000000000,0.000048725082914435700,0,161,N/A
KYLarue County,US,KY,Larue County,0.000000000000000000000,0.000002782370362723760,0,161,N/A
KYLaurel County,US,KY,Laurel County,0.000000000000000000000,0.000021043133900582700,0,161,N/A
KYLawrence County,US,KY,Lawrence County,0.000000000000000000000,0.000014643350011677600,0,161,N/A
KYLee County,US,KY,Lee County,0.000000000000000000000,0.000013164997319160700,0,161,N/A
KYLeslie County,US,KY,Leslie County,0.000000000000000000000,0.000029438755611171300,0,161,N/A
KYLetcher County,US,KY,Letcher County,0.000000000000000000000,0.000025956668466026500,0,161,N/A
KYLewis County,US,KY,Lewis County,0.000000000000000000000,0.000020416711681904300,0,161,N/A
KYLincoln County,US,KY,Lincoln County,0.000000000000000000000,0.000006224386747852160,0,161,N/A
KYLivingston County,US,KY,Livingston County,0.000000000000000000000,0.000481657149209696000,0,132,NM Inner
KYLogan County,US,KY,Logan County,0.000000000000000000000,0.000004735347398120860,0,161,NM Outer
KYLyon County,US,KY,Lyon County,0.000000000000000000000,0.000263564198529131000,0,132,NM Outer
KYMadison County,US,KY,Madison County,0.000000000000000000000,0.000012631745229172600,0,161,N/A
KYMagoffin County,US,KY,Magoffin County,0.000000000000000000000,0.000017143250445816400,0,161,N/A
KYMarion County,US,KY,Marion County,0.000000000000000000000,0.000003598425276584770,0,161,N/A
KYMarshall County,US,KY,Marshall County,0.000000000000000000000,0.000765701224036206000,0,131,NM Inner
KYMartin County,US,KY,Martin County,0.000000000000000000000,0.000014304040689405500,0,161,N/A
KYMason County,US,KY,Mason County,0.000000000000000000000,0.000017560808035024700,0,161,N/A
KYMccracken County,US,KY,Mccracken County,0.000000000000000000000,0.001216912541459950000,0,131,NM Inner
KYMccreary County,US,KY,Mccreary County,0.000000000000000000000,0.000017719944748806000,0,161,N/A
KYMclean County,US,KY,Mclean County,0.000000000000000000000,0.000254730085053768000,0,161,NM Outer
KYMeade County,US,KY,Meade County,0.000000000000000000000,0.000008934216545863580,0,161,N/A
KYMenifee County,US,KY,Menifee County,0.000000000000000000000,0.000014279400777808800,0,161,N/A
KYMercer County,US,KY,Mercer County,0.000000000000000000000,0.000006333813765340030,0,161,N/A
KYMetcalfe County,US,KY,Metcalfe County,0.000000000000000000000,0.000001865921253600890,0,161,N/A
KYMonroe County,US,KY,Monroe County,0.000000000000000000000,0.000002756487023584880,0,161,N/A
KYMontgomery County,US,KY,Montgomery County,0.000000000000000000000,0.000018394056321085200,0,132,N/A
KYMorgan County,US,KY,Morgan County,0.000000000000000000000,0.000011365889665349300,0,161,N/A
KYMuhlenberg County,US,KY,Muhlenberg County,0.000000000000000000000,0.000044885550700472900,0,132,NM Outer
KYNelson County,US,KY,Nelson County,0.000000000000000000000,0.000004779040311955140,0,161,N/A
KYNicholas County,US,KY,Nicholas County,0.000000000000000000000,0.000013622666288165800,0,161,N/A
KYOhio County,US,KY,Ohio County,0.000000000000000000000,0.000017766813119689400,0,161,NM Outer
KYOldham County,US,KY,Oldham County,0.000000000000000000000,0.000009306759956021620,0,161,N/A
KYOwen County,US,KY,Owen County,0.000000000000000000000,0.000006747075658961420,0,161,N/A
KYOwsley County,US,KY,Owsley County,0.000000000000000000000,0.000019878819856368700,0,161,N/A
KYPendleton County,US,KY,Pendleton County,0.000000000000000000000,0.000011173431489287100,0,161,N/A
KYPerry County,US,KY,Perry County,0.000000000000000000000,0.000023299194674717300,0,161,N/A
KYPike County,US,KY,Pike County,0.000000000000000000000,0.000021808158214263500,0,161,N/A
KYPowell County,US,KY,Powell County,0.000000000000000000000,0.000018299653547005600,0,161,N/A
KYPulaski County,US,KY,Pulaski County,0.000000000000000000000,0.000010296191767350200,0,161,N/A
KYRobertson County,US,KY,Robertson County,0.000000000000000000000,0.000012333688380655800,0,161,N/A
KYRockcastle County,US,KY,Rockcastle County,0.000000000000000000000,0.000010358319193144900,0,161,N/A
KYRowan County,US,KY,Rowan County,0.000000000000000000000,0.000020385694283988600,0,161,N/A
KYRussell County,US,KY,Russell County,0.000000000000000000000,0.000003813454571067400,0,161,N/A
KYScott County,US,KY,Scott County,0.000000000000000000000,0.000009457205061064280,0,161,N/A
KYShelby County,US,KY,Shelby County,0.000000000000000000000,0.000006963949178542110,0,161,N/A
KYSimpson County,US,KY,Simpson County,0.000000000000000000000,0.000002085803260545620,0,161,NM Outer
KYSpencer County,US,KY,Spencer County,0.000000000000000000000,0.000006105763392539920,0,161,N/A
KYTaylor County,US,KY,Taylor County,0.000000000000000000000,0.000002711222200731680,0,161,N/A
KYTodd County,US,KY,Todd County,0.000000000000000000000,0.000010767052750522200,0,132,NM Outer
KYTrigg County,US,KY,Trigg County,0.000000000000000000000,0.000126955355184344000,0,132,NM Outer
KYTrimble County,US,KY,Trimble County,0.000000000000000000000,0.000015277905441114600,0,161,N/A
KYUnion County,US,KY,Union County,0.000000000000000000000,0.000457271739071059000,0,132,NM Outer
KYWarren County,US,KY,Warren County,0.000000000000000000000,0.000002460269411842850,0,161,NM Outer
KYWashington County,US,KY,Washington County,0.000000000000000000000,0.000004478858971585440,0,161,N/A
KYWayne County,US,KY,Wayne County,0.000000000000000000000,0.000008657259311528200,0,161,N/A
KYWebster County,US,KY,Webster County,0.000000000000000000000,0.000328510012165000000,0,132,NM Outer
KYWhitley County,US,KY,Whitley County,0.000000000000000000000,0.000037431279262526400,0,161,N/A
KYWolfe County,US,KY,Wolfe County,0.000000000000000000000,0.000011773948959599100,0,161,N/A
KYWoodford County,US,KY,Woodford County,0.000000000000000000000,0.000009436060947122350,0,161,N/A
LAAcadia Parish,US,LA,Acadia Parish,0.002413954315350490000,0.000009086976164650430,4.2,161,N/A
LAAllen Parish,US,LA,Allen Parish,0.001079293110194450000,0.000008748156112929080,0,161,N/A
LAAscension Parish,US,LA,Ascension Parish,0.002629619772687330000,0.000010469794138459500,5.2,161,N/A
LAAssumption Parish,US,LA,Assumption Parish,0.002648795781486450000,0.000011369226631877100,4.2,161,N/A
LAAvoyelles Parish,US,LA,Avoyelles Parish,0.001031188566243630000,0.000007916043139030080,0,161,N/A
LABeauregard Parish,US,LA,Beauregard Parish,0.001034638833851670000,0.000009326801174663570,0,161,N/A
LABienville Parish,US,LA,Bienville Parish,0.000102794504346529000,0.000011012435149601800,0,161,N/A
LABossier Parish,US,LA,Bossier Parish,0.000108620041917174000,0.000013810561366149000,0,161,N/A
LACaddo Parish,US,LA,Caddo Parish,0.000101439669203596000,0.000012533351946187600,0,161,N/A
LACalcasieu Parish,US,LA,Calcasieu Parish,0.002205204716702490000,0.000011200996147902400,4.2,161,N/A
LACaldwell Parish,US,LA,Caldwell Parish,0.000231156567473561000,0.000008763586532267060,0,161,N/A
LACameron Parish,US,LA,Cameron Parish,0.013476590436623000000,0.000009867095779724310,4.1,161,N/A
LACatahoula Parish,US,LA,Catahoula Parish,0.000435873392368353000,0.000010045516669690100,0,161,N/A
LAClaiborne Parish,US,LA,Claiborne Parish,0.000059108831995505300,0.000013782903130557800,0,161,N/A
LAConcordia Parish,US,LA,Concordia Parish,0.000616948546900969000,0.000010466912826308900,0,161,N/A
LADe Soto Parish,US,LA,De Soto Parish,0.000142439844305347000,0.000015196882286237700,0,161,N/A
LAEast Baton Rouge Parish,US,LA,East Baton Rouge Parish,0.001734954210628970000,0.000009901393646820040,5.2,161,N/A
LAEast Carroll Parish,US,LA,East Carroll Parish,0.000286151063738653000,0.000035087269796582300,0,161,N/A
LAEast Feliciana Parish,US,LA,East Feliciana Parish,0.001176292571985040000,0.000008231764198734480,0,161,N/A
LAEvangeline Parish,US,LA,Evangeline Parish,0.001342034552523530000,0.000008469871546130320,0,161,N/A
LAFranklin Parish,US,LA,Franklin Parish,0.000411209431097800000,0.000011738804042311500,0,161,N/A
LAGrant Parish,US,LA,Grant Parish,0.000307881079894692000,0.000009750404163546650,0,161,N/A
LAIberia Parish,US,LA,Iberia Parish,0.006866737285397360000,0.000009943626917430210,4.1,161,N/A
LAIberville Parish,US,LA,Iberville Parish,0.002442291989156710000,0.000010373846839531900,5.2,161,N/A
LAJackson Parish,US,LA,Jackson Parish,0.000129737958318573000,0.000008324642286308250,0,161,N/A
LAJefferson Davis Parish,US,LA,Jefferson Davis Parish,0.002792710723160110000,0.000010027912444392500,4.1,161,N/A
LAJefferson Parish,US,LA,Jefferson Parish,0.004656585450059000000,0.000010121760486458900,5.1,161,N/A
LALa Salle Parish,US,LA,La Salle Parish,0.000258426649964650000,0.000009214563865754290,0,161,N/A
LALafayette Parish,US,LA,Lafayette Parish,0.002035323683805450000,0.000009132720053564950,4.2,161,N/A
LALafourche Parish,US,LA,Lafourche Parish,0.007039510550295440000,0.000009885324294562950,5.1,161,N/A
LALincoln Parish,US,LA,Lincoln Parish,0.000097249488410568600,0.000009821777529385170,0,161,N/A
LALivingston Parish,US,LA,Livingston Parish,0.002017137027073540000,0.000009783733503326800,5.2,161,N/A
LAMadison Parish,US,LA,Madison Parish,0.000336662888982960000,0.000017852170448499600,0,161,N/A
LAMorehouse Parish,US,LA,Morehouse Parish,0.000181274633811292000,0.000032142372843798100,0,161,N/A
LANatchitoches Parish,US,LA,Natchitoches Parish,0.000347727740505431000,0.000010596911852831700,0,161,N/A
LAOrleans Parish,US,LA,Orleans Parish,0.003872912888460460000,0.000009923179400007550,5.1,161,N/A
LAOuachita Parish,US,LA,Ouachita Parish,0.000173241643072836000,0.000015949037762370300,0,161,N/A
LAPlaquemines Parish,US,LA,Plaquemines Parish,0.017649518871976600000,0.000009909797279487230,5.1,161,N/A
LAPointe Coupee Parish,US,LA,Pointe Coupee Parish,0.001630902524582490000,0.000009111265937369470,0,161,N/A
LARapides Parish,US,LA,Rapides Parish,0.000597508065127395000,0.000009078337410928040,0,161,N/A
LARed River Parish,US,LA,Red River Parish,0.000209448801587016000,0.000012443796966792100,0,161,N/A
LARichland Parish,US,LA,Richland Parish,0.000297023852256315000,0.000016206371556934000,0,161,N/A
LASabine Parish,US,LA,Sabine Parish,0.000282689678367861000,0.000012518912630392100,0,161,N/A
LASt. Bernard Parish,US,LA,St. Bernard Parish,0.007350187885808840000,0.000009683508634067890,5.1,161,N/A
LASt. Charles Parish,US,LA,St. Charles Parish,0.005232853453315940000,0.000009749375636115050,5.2,161,N/A
LASt. Helena Parish,US,LA,St. Helena Parish,0.001255970805872330000,0.000008352321103092680,0,161,N/A
LASt. James Parish,US,LA,St. James Parish,0.002934591898347010000,0.000010783279100477100,5.2,161,N/A
LASt. John The Baptist Parish,US,LA,St. John The Baptist Parish,0.003209721755230420000,0.000010124387383412400,5.2,161,N/A
LASt. Landry Parish,US,LA,St. Landry Parish,0.001589483966872620000,0.000008726504178578270,0,161,N/A
LASt. Martin Parish,US,LA,St. Martin Parish,0.002344012191851360000,0.000009684221994889910,4.2,161,N/A
LASt. Mary Parish,US,LA,St. Mary Parish,0.005291392469053330000,0.000010729202285055900,4.1,161,N/A
LASt. Tammany Parish,US,LA,St. Tammany Parish,0.003752179221925600000,0.000009419991280041270,5.1,161,N/A
LATangipahoa Parish,US,LA,Tangipahoa Parish,0.001800181575490200000,0.000008826820170796000,5.2,161,N/A
LATensas Parish,US,LA,Tensas Parish,0.000485231854944849000,0.000011112241635852400,0,161,N/A
LATerrebonne Parish,US,LA,Terrebonne Parish,0.007527441713882450000,0.000010375886897431700,5.1,161,N/A
LAUnion Parish,US,LA,Union Parish,0.000082078548621926700,0.000014886650882382700,0,161,N/A
LAVermilion Parish,US,LA,Vermilion Parish,0.005631097461894980000,0.000009374276904844650,4.1,161,N/A
LAVernon Parish,US,LA,Vernon Parish,0.000529148453880804000,0.000009620839956172160,0,161,N/A
LAWashington Parish,US,LA,Washington Parish,0.001399792150927870000,0.000008630538096540320,5.2,161,N/A
LAWebster Parish,US,LA,Webster Parish,0.000078385129700795200,0.000013683653857455300,0,161,N/A
LAWest Baton Rouge Parish,US,LA,West Baton Rouge Parish,0.002135515733425740000,0.000009614955003720990,5.2,161,N/A
LAWest Carroll Parish,US,LA,West Carroll Parish,0.000226228223315557000,0.000042503495736790600,0,161,N/A
LAWest Feliciana Parish,US,LA,West Feliciana Parish,0.000985991482488946000,0.000008161993864390940,0,161,N/A
LAWinn Parish,US,LA,Winn Parish,0.000199549000708904000,0.000009355133705411230,0,161,N/A
MABarnstable County,US,MA,Barnstable County,0.000587962275109771000,0.000017970817831284500,28.1,161,N/A
MABerkshire County,US,MA,Berkshire County,0.000051129095391942800,0.000014335022472758400,0,161,N/A
MABristol County,US,MA,Bristol County,0.000420080820824183000,0.000026406303366763700,28.1,161,N/A
MADukes County,US,MA,Dukes County,0.001037009030745910000,0.000015357648697225200,28.1,161,N/A
MAEssex County,US,MA,Essex County,0.000256132751822612000,0.000067917346026436300,28.1,161,N/A
MAFranklin County,US,MA,Franklin County,0.000068751802947351100,0.000018225013801617400,0,161,N/A
MAHampden County,US,MA,Hampden County,0.000135380430008389000,0.000017534818154852500,0,161,N/A
MAHampshire County,US,MA,Hampshire County,0.000088382344790813700,0.000015964911210144400,0,161,N/A
MAMiddlesex County,US,MA,Middlesex County,0.000207902668225993000,0.000054254448788565100,0,161,N/A
MANantucket County,US,MA,Nantucket County,0.000853440490011899000,0.000009968932195701960,28.1,161,N/A
MANorfolk County,US,MA,Norfolk County,0.000215812287272857000,0.000037841251655499700,28.1,161,N/A
MAPlymouth County,US,MA,Plymouth County,0.000401634982159800000,0.000031346329090766400,28.1,161,N/A
MASuffolk County,US,MA,Suffolk County,0.000452143916788098000,0.000048905255988815100,28.1,161,N/A
MAWorcester County,US,MA,Worcester County,0.000162169703655290000,0.000030504578874872700,0,161,N/A
MDAllegany County,US,MD,Allegany County,0.000007606233229010270,0.000004380410188819530,0,161,South East
