StateCounty,Unknown,No Signs of Fatigue / Good Maintenance,Few Signs of Fatigue / Average Maintenance,Obvious Signs of Fatigue / Poor Maintenance
VAHampton City,0.000000000000000000,0.000000000000000000,0.047408062345258000,0.092935925994591000
VAHanover County,0.000000000000000000,0.000000000000000000,0.048211613085700700,0.094417336706845300
VAHarrisonburg City,0.000000000000000000,0.000000000000000000,0.048772557393535800,0.096944257025851200
VAHenrico County,0.000000000000000000,0.000000000000000000,0.048714633205936500,0.095083458871703100
VAHenry County,0.000000000000000000,0.000000000000000000,0.048802268002554400,0.097080105643779600
VAHighland County,0.000000000000000000,0.000000000000000000,0.049842334791401400,0.099090054856359100
VAHopewell City,0.000000000000000000,0.000000000000000000,0.048738701809542700,0.094943720711049500
VAIsle Of Wight County,0.000000000000000000,0.000000000000000000,0.047755962871287800,0.093886733956503700
VAJames City County,0.000000000000000000,0.000000000000000000,0.048164555737833400,0.094736972649317900
VAKing And Queen County,0.000000000000000000,0.000000000000000000,0.048686780132224800,0.095856697522540300
VAKing George County,0.000000000000000000,0.000000000000000000,0.048404474678198400,0.095032562698606200
VAKing William County,0.000000000000000000,0.000000000000000000,0.048151727399815100,0.094736497279692700
VALancaster County,0.000000000000000000,0.000000000000000000,0.048669246555892400,0.096148022654351600
VALee County,0.000000000000000000,0.000000000000000000,0.049963922555824200,0.099882491084684300
VALoudoun County,0.000000000000000000,0.000000000000000000,0.048634293251668600,0.095224745711532100
VALouisa County,0.000000000000000000,0.000000000000000000,0.048756578306630400,0.096502530594082300
VALunenburg County,0.000000000000000000,0.000000000000000000,0.048926751075080600,0.096926970078892600
VALynchburg City,0.000000000000000000,0.000000000000000000,0.048547014247419800,0.096194928351816000
VAMadison County,0.000000000000000000,0.000000000000000000,0.048600523564766000,0.096312312543425800
VAManassas City,0.000000000000000000,0.000000000000000000,0.048406133371752700,0.094368308338956600
VAManassas Park City,0.000000000000000000,0.000000000000000000,0.048474552442775900,0.094759020652651600
VAMartinsville City,0.000000000000000000,0.000000000000000000,0.048393747267307900,0.096176805333047400
VAMathews County,0.000000000000000000,0.000000000000000000,0.047698668995832100,0.094040732878235800
VAMecklenburg County,0.000000000000000000,0.000000000000000000,0.048792235596687000,0.096904266522006100
VAMiddlesex County,0.000000000000000000,0.000000000000000000,0.048563128048127800,0.095695174903222200
VAMontgomery County,0.000000000000000000,0.000000000000000000,0.050027259458473400,0.099455812378571600
VANelson County,0.000000000000000000,0.000000000000000000,0.049305500921106700,0.097891765678030900
VANew Kent County,0.000000000000000000,0.000000000000000000,0.048721010708536100,0.095645215631019000
VANewport News City,0.000000000000000000,0.000000000000000000,0.047753416896455300,0.093647292898550100
VANorfolk City,0.000000000000000000,0.000000000000000000,0.047217520998616100,0.092375131509338200
VANorthampton County,0.000000000000000000,0.000000000000000000,0.047696691872828300,0.094382279420927700
VANorthumberland County,0.000000000000000000,0.000000000000000000,0.049115523061048000,0.097042312804218200
VANorton City,0.000000000000000000,0.000000000000000000,0.049970288109405500,0.099861860547235700
VANottoway County,0.000000000000000000,0.000000000000000000,0.048212804224800200,0.095610813261096200
VAOrange County,0.000000000000000000,0.000000000000000000,0.048627055920923600,0.096242951917605100
VAPage County,0.000000000000000000,0.000000000000000000,0.049381523320002800,0.097647525594142900
VAPatrick County,0.000000000000000000,0.000000000000000000,0.049537751521113100,0.098466893242117300
VAPetersburg City,0.000000000000000000,0.000000000000000000,0.048462203178733600,0.094788248285509400
VAPittsylvania County,0.000000000000000000,0.000000000000000000,0.049217610482263000,0.097731111509150600
VAPoquoson City,0.000000000000000000,0.000000000000000000,0.047388096268534700,0.093004727329748500
VAPortsmouth City,0.000000000000000000,0.000000000000000000,0.047616474316913800,0.093288858284037400
VAPowhatan County,0.000000000000000000,0.000000000000000000,0.049089804149254700,0.097293368642035400
VAPrince Edward County,0.000000000000000000,0.000000000000000000,0.048800925089710600,0.096903542832015700
VAPrince George County,0.000000000000000000,0.000000000000000000,0.048780167628254400,0.095823047148516400
VAPrince William County,0.000000000000000000,0.000000000000000000,0.048619772297545200,0.094953163791230200
VAPulaski County,0.000000000000000000,0.000000000000000000,0.049844703852982300,0.099201519382219100
VARadford City,0.000000000000000000,0.000000000000000000,0.049704542590991400,0.098977683822837300
VARappahannock County,0.000000000000000000,0.000000000000000000,0.048544577333653200,0.095515623850548100
VARichmond City,0.000000000000000000,0.000000000000000000,0.042433997423050300,0.082452606412603200
VARichmond County,0.000000000000000000,0.000000000000000000,0.049120224422570400,0.097108980256213700
VARoanoke City,0.000000000000000000,0.000000000000000000,0.049874046993195300,0.098892123501404200
VARoanoke County,0.000000000000000000,0.000000000000000000,0.049922371946856000,0.098988123546703800
VARockbridge County,0.000000000000000000,0.000000000000000000,0.049310114553506400,0.097914474779588800
VARockingham County,0.000000000000000000,0.000000000000000000,0.049165761487429000,0.097444187533282100
VARussell County,0.000000000000000000,0.000000000000000000,0.049927263323992200,0.099515424898313900
VASalem City,0.000000000000000000,0.000000000000000000,0.050122737931413500,0.099096703564960800
VAScott County,0.000000000000000000,0.000000000000000000,0.049915125278846800,0.099630315210766500
VAShenandoah County,0.000000000000000000,0.000000000000000000,0.049248157759460100,0.097436739256185900
VASmyth County,0.000000000000000000,0.000000000000000000,0.049940455118602500,0.099596368267768100
VASouthampton County,0.000000000000000000,0.000000000000000000,0.048595859457489100,0.096264680180814500
VASpotsylvania County,0.000000000000000000,0.000000000000000000,0.048575488741534200,0.095681385191185700
VAStafford County,0.000000000000000000,0.000000000000000000,0.048668431420047400,0.095399920519131800
VAStaunton City,0.000000000000000000,0.000000000000000000,0.048592298709658500,0.096182329141397500
VASuffolk City,0.000000000000000000,0.000000000000000000,0.047780431985774900,0.093800532133781800
VASurry County,0.000000000000000000,0.000000000000000000,0.048568776267518700,0.095806313379414500
VASussex County,0.000000000000000000,0.000000000000000000,0.048895433234198400,0.096430748036351800
VATazewell County,0.000000000000000000,0.000000000000000000,0.049857785834126500,0.099254764019030900
VAVirginia Beach City,0.000000000000000000,0.000000000000000000,0.047092571238175600,0.092134483010708500
VAWarren County,0.000000000000000000,0.000000000000000000,0.048590913182692500,0.095752541122780900
VAWashington County,0.000000000000000000,0.000000000000000000,0.049996122782162600,0.099806936500330200
VAWaynesboro City,0.000000000000000000,0.000000000000000000,0.049386482653249500,0.097795189907154100
VAWestmoreland County,0.000000000000000000,0.000000000000000000,0.049042230939959400,0.096702775604960800
VAWilliamsburg City,0.000000000000000000,0.000000000000000000,0.047595662627243400,0.093505649018576400
VAWinchester City,0.000000000000000000,0.000000000000000000,0.049442407150939400,0.097003054155355300
VAWise County,0.000000000000000000,0.000000000000000000,0.049957366674203300,0.099803734513353600
VAWythe County,0.000000000000000000,0.000000000000000000,0.049910240288132000,0.099554757289455300
VAYork County,0.000000000000000000,0.000000000000000000,0.047731771577234300,0.093672490693802500
VTAddison County,0.000000000000000000,0.000000000000000000,0.048979640423669100,0.097323262802991400
VTBennington County,0.000000000000000000,0.000000000000000000,0.050078492339455300,0.099199583990212200
VTCaledonia County,0.000000000000000000,0.000000000000000000,0.049887248992512400,0.099271471309890800
VTChittenden County,0.000000000000000000,0.000000000000000000,0.048322529389469800,0.095942693761451100
VTEssex County,0.000000000000000000,0.000000000000000000,0.050002469831806700,0.099667171800685000
VTFranklin County,0.000000000000000000,0.000000000000000000,0.049580680773309500,0.098651765369888800
VTGrand Isle County,0.000000000000000000,0.000000000000000000,0.049105966381204600,0.097548297950089900
VTLamoille County,0.000000000000000000,0.000000000000000000,0.050058894877067100,0.099573302553241900
VTOrange County,0.000000000000000000,0.000000000000000000,0.049842826940766900,0.099001768569026500
VTOrleans County,0.000000000000000000,0.000000000000000000,0.049974210751582800,0.099536174609103500
VTRutland County,0.000000000000000000,0.000000000000000000,0.050014392950942200,0.099356223808863000
VTWashington County,0.000000000000000000,0.000000000000000000,0.049924924762268400,0.099311644025643900
VTWindham County,0.000000000000000000,0.000000000000000000,0.050075200816148000,0.099043897428177100
VTWindsor County,0.000000000000000000,0.000000000000000000,0.049806575839083300,0.098754168234434200
WAAdams County,0.000000000000000000,0.000000000000000000,0.049952126260170300,0.099893606713725300
WAAsotin County,0.000000000000000000,0.000000000000000000,0.049828382584388200,0.099655126959662800
WABenton County,0.000000000000000000,0.000000000000000000,0.048647757914775000,0.097033312073902600
WAChelan County,0.000000000000000000,0.000000000000000000,0.049907245529565900,0.099712364805312600
WAClallam County,0.000000000000000000,0.000000000000000000,0.050937342143156500,0.098123304411177600
WAClark County,0.000000000000000000,0.000000000000000000,0.050060553185341300,0.098871829696930600
WAColumbia County,0.000000000000000000,0.000000000000000000,0.049922221984108900,0.099840337080595800
WACowlitz County,0.000000000000000000,0.000000000000000000,0.050855792719574700,0.099936628541073900
WADouglas County,0.000000000000000000,0.000000000000000000,0.049893051521913600,0.099741461937505000
WAFerry County,0.000000000000000000,0.000000000000000000,0.049952735033521600,0.099903089389405500
WAFranklin County,0.000000000000000000,0.000000000000000000,0.048211211214958000,0.096210384338002400
WAGarfield County,0.000000000000000000,0.000000000000000000,0.049928133816504700,0.099853264674781600
WAGrant County,0.000000000000000000,0.000000000000000000,0.049695155560350900,0.099361499449345500
WAGrays Harbor County,0.000000000000000000,0.000000000000000000,0.048632937504148500,0.093421875285822500
WAIsland County,0.000000000000000000,0.000000000000000000,0.050154879965189000,0.099333290174093800
WAJefferson County,0.000000000000000000,0.000000000000000000,0.050644910005680500,0.100219547664588000
WAKing County,0.000000000000000000,0.000000000000000000,0.044758496057926600,0.088285373712462500
WAKitsap County,0.000000000000000000,0.000000000000000000,0.050398070227092800,0.099478856835901100
WAKittitas County,0.000000000000000000,0.000000000000000000,0.050046475797223200,0.099906132391942300
WAKlickitat County,0.000000000000000000,0.000000000000000000,0.049965360250564700,0.099826050345603900
WALewis County,0.000000000000000000,0.000000000000000000,0.050610320853692300,0.099734802507052600
WALincoln County,0.000000000000000000,0.000000000000000000,0.049978240565106600,0.099934600299570900
WAMason County,0.000000000000000000,0.000000000000000000,0.050702524340447800,0.099814179886043200
WAOkanogan County,0.000000000000000000,0.000000000000000000,0.049904293564445600,0.099800552334339000
WAPacific County,0.000000000000000000,0.000000000000000000,0.046139149133185100,0.087780828827621600
WAPend Oreille County,0.000000000000000000,0.000000000000000000,0.049702112887489900,0.099301796617971400
WAPierce County,0.000000000000000000,0.000000000000000000,0.049947135283547900,0.099076604785301600
WASan Juan County,0.000000000000000000,0.000000000000000000,0.050122132815116700,0.099991019467589900
WASkagit County,0.000000000000000000,0.000000000000000000,0.050019446732270800,0.099717869436971800
WASkamania County,0.000000000000000000,0.000000000000000000,0.043282611983804600,0.085764534762407200
WASnohomish County,0.000000000000000000,0.000000000000000000,0.050306831639231900,0.099649020188338000
WASpokane County,0.000000000000000000,0.000000000000000000,0.049998511419117500,0.099779072138920500
WAStevens County,0.000000000000000000,0.000000000000000000,0.049971677351070100,0.099924056834366400
WAThurston County,0.000000000000000000,0.000000000000000000,0.050581166308859100,0.099714536253740600
WAWahkiakum County,0.000000000000000000,0.000000000000000000,0.050911281554926600,0.098503936097209800
