Country,Statecode,County,StateCounty,HA Buildings,HA Contents,HA BI
US,NY,Fulton County,NYFulton County,6.63546E-05,6.63546E-07,1.72522E-05
US,NY,Genesee County,NYGenesee County,0.000276672,2.76672E-06,7.19348E-05
US,NY,Greene County,NYGreene County,6.24435E-05,6.24435E-07,1.62353E-05
US,NY,Hamilton County,NYHamilton County,6.09813E-05,6.09813E-07,1.58551E-05
US,NY,Herkimer County,NYHerkimer County,6.22965E-05,6.22965E-07,1.61971E-05
US,NY,Jefferson County,NYJefferson County,0.000108994,1.08994E-06,2.83386E-05
US,NY,Kings County,NYKings County,1.62134E-05,1.62134E-07,4.21549E-06
US,NY,Lewis County,NYLewis County,7.1208E-05,7.1208E-07,1.85141E-05
US,NY,Livingston County,NYLivingston County,0.000283312,2.83312E-06,7.36612E-05
US,NY,Madison County,NYMadison County,0.000101284,1.01284E-06,2.63338E-05
US,NY,Monroe County,NYMonroe County,0.000289469,2.89469E-06,7.52619E-05
US,NY,Montgomery County,NYMontgomery County,6.99309E-05,6.99309E-07,1.8182E-05
US,NY,Nassau County,NYNassau County,1.76687E-05,1.76687E-07,4.59385E-06
US,NY,New York County,NYNew York County,1.64353E-05,1.64353E-07,4.27318E-06
US,NY,Niagara County,NYNiagara County,0.000232105,2.32105E-06,6.03472E-05
US,NY,Oneida County,NYOneida County,7.31271E-05,7.31271E-07,1.90131E-05
US,NY,Onondaga County,NYOnondaga County,0.000142122,1.42122E-06,3.69517E-05
US,NY,Ontario County,NYOntario County,0.000271907,2.71907E-06,7.06958E-05
US,NY,Orange County,NYOrange County,3.37654E-05,3.37654E-07,8.779E-06
US,NY,Orleans County,NYOrleans County,0.000279266,2.79266E-06,7.26092E-05
US,NY,Oswego County,NYOswego County,0.000147559,1.47559E-06,3.83654E-05
US,NY,Otsego County,NYOtsego County,7.73603E-05,7.73603E-07,2.01137E-05
US,NY,Putnam County,NYPutnam County,2.63899E-05,2.63899E-07,6.86139E-06
US,NY,Queens County,NYQueens County,1.61928E-05,1.61928E-07,4.21013E-06
US,NY,Rensselaer County,NYRensselaer County,6.97207E-05,6.97207E-07,1.81274E-05
US,NY,Richmond County,NYRichmond County,1.88087E-05,1.88087E-07,4.89026E-06
US,NY,Rockland County,NYRockland County,2.34248E-05,2.34248E-07,6.09046E-06
US,NY,Saratoga County,NYSaratoga County,6.22701E-05,6.22701E-07,1.61902E-05
US,NY,Schenectady County,NYSchenectady County,6.94249E-05,6.94249E-07,1.80505E-05
US,NY,Schoharie County,NYSchoharie County,7.02873E-05,7.02873E-07,1.82747E-05
US,NY,Schuyler County,NYSchuyler County,0.000189977,1.89977E-06,4.93941E-05
US,NY,Seneca County,NYSeneca County,0.000184548,1.84548E-06,4.79826E-05
US,NY,St. Lawrence County,NYSt. Lawrence County,6.70535E-05,6.70535E-07,1.74339E-05
US,NY,Steuben County,NYSteuben County,0.000219506,2.19506E-06,5.70715E-05
US,NY,Suffolk County,NYSuffolk County,3.22022E-05,3.22022E-07,8.37258E-06
US,NY,Sullivan County,NYSullivan County,5.20774E-05,5.20774E-07,1.35401E-05
US,NY,Tioga County,NYTioga County,9.39763E-05,9.39763E-07,2.44338E-05
US,NY,Tompkins County,NYTompkins County,0.000144485,1.44485E-06,3.7566E-05
US,NY,Ulster County,NYUlster County,5.33057E-05,5.33057E-07,1.38595E-05
US,NY,Warren County,NYWarren County,5.19345E-05,5.19345E-07,1.3503E-05
US,NY,Washington County,NYWashington County,4.8922E-05,4.8922E-07,1.27197E-05
US,NY,Wayne County,NYWayne County,0.000214948,2.14948E-06,5.58865E-05
US,NY,Westchester County,NYWestchester County,2.21951E-05,2.21951E-07,5.77072E-06
US,NY,Wyoming County,NYWyoming County,0.000236409,2.36409E-06,6.14665E-05
US,NY,Yates County,NYYates County,0.000241692,2.41692E-06,6.28399E-05
US,OH,Adams County,OHAdams County,0.000114979,1.14979E-06,2.98946E-05
US,OH,Allen County,OHAllen County,0.000129864,1.29864E-06,3.37646E-05
US,OH,Ashland County,OHAshland County,0.000399267,3.99267E-06,0.000103809
US,OH,Ashtabula County,OHAshtabula County,0.000216733,2.16733E-06,5.63507E-05
US,OH,Athens County,OHAthens County,0.000204005,2.04005E-06,5.30414E-05
US,OH,Auglaize County,OHAuglaize County,0.000101128,1.01128E-06,2.62934E-05
US,OH,Belmont County,OHBelmont County,0.000124232,1.24232E-06,3.23004E-05
US,OH,Brown County,OHBrown County,7.95796E-05,7.95796E-07,2.06907E-05
US,OH,Butler County,OHButler County,8.17485E-05,8.17485E-07,2.12546E-05
US,OH,Carroll County,OHCarroll County,0.000144891,1.44891E-06,3.76717E-05
US,OH,Champaign County,OHChampaign County,0.000101695,1.01695E-06,2.64407E-05
US,OH,Clark County,OHClark County,0.000106404,1.06404E-06,2.76651E-05
US,OH,Clermont County,OHClermont County,7.74604E-05,7.74604E-07,2.01397E-05
US,OH,Clinton County,OHClinton County,0.000101889,1.01889E-06,2.64912E-05
US,OH,Columbiana County,OHColumbiana County,0.000130817,1.30817E-06,3.40125E-05
US,OH,Coshocton County,OHCoshocton County,0.000199215,1.99215E-06,5.17959E-05
US,OH,Crawford County,OHCrawford County,0.000377497,3.77497E-06,9.81493E-05
US,OH,Cuyahoga County,OHCuyahoga County,0.000332158,3.32158E-06,8.6361E-05
US,OH,Darke County,OHDarke County,9.31764E-05,9.31764E-07,2.42259E-05
US,OH,Defiance County,OHDefiance County,0.000182532,1.82532E-06,4.74582E-05
US,OH,Delaware County,OHDelaware County,0.000250734,2.50734E-06,6.51908E-05
US,OH,Erie County,OHErie County,0.000394259,3.94259E-06,0.000102507
US,OH,Fairfield County,OHFairfield County,0.000200246,2.00246E-06,5.20641E-05
US,OH,Fayette County,OHFayette County,0.000120647,1.20647E-06,3.13681E-05
US,OH,Franklin County,OHFranklin County,0.000184688,1.84688E-06,4.8019E-05
US,OH,Fulton County,OHFulton County,0.000214609,2.14609E-06,5.57984E-05
US,OH,Gallia County,OHGallia County,0.000151003,1.51003E-06,3.92608E-05
US,OH,Geauga County,OHGeauga County,0.000257894,2.57894E-06,6.70524E-05
US,OH,Greene County,OHGreene County,9.99887E-05,9.99887E-07,2.59971E-05
US,OH,Guernsey County,OHGuernsey County,0.000191636,1.91636E-06,4.98252E-05
US,OH,Hamilton County,OHHamilton County,7.31127E-05,7.31127E-07,1.90093E-05
US,OH,Hancock County,OHHancock County,0.000272328,2.72328E-06,7.08053E-05
US,OH,Hardin County,OHHardin County,0.000179562,1.79562E-06,4.66861E-05
US,OH,Harrison County,OHHarrison County,0.000147905,1.47905E-06,3.84553E-05
US,OH,Henry County,OHHenry County,0.000310646,3.10646E-06,8.07681E-05
US,OH,Highland County,OHHighland County,0.000101169,1.01169E-06,2.63039E-05
US,OH,Hocking County,OHHocking County,0.000173293,1.73293E-06,4.50562E-05
US,OH,Holmes County,OHHolmes County,0.000243257,2.43257E-06,6.32469E-05
US,OH,Huron County,OHHuron County,0.000389438,3.89438E-06,0.000101254
US,OH,Jackson County,OHJackson County,0.000157608,1.57608E-06,4.09782E-05
US,OH,Jefferson County,OHJefferson County,9.35163E-05,9.35163E-07,2.43142E-05
US,OH,Knox County,OHKnox County,0.000299101,2.99101E-06,7.77664E-05
US,OH,Lake County,OHLake County,0.00026118,2.6118E-06,6.79069E-05
US,OH,Lawrence County,OHLawrence County,0.000169355,1.69355E-06,4.40322E-05
US,OH,Licking County,OHLicking County,0.000242784,2.42784E-06,6.31239E-05
US,OH,Logan County,OHLogan County,0.000127939,1.27939E-06,3.32641E-05
US,OH,Lorain County,OHLorain County,0.000346261,3.46261E-06,9.00279E-05
US,OH,Lucas County,OHLucas County,0.000230346,2.30346E-06,5.98899E-05
US,OH,Madison County,OHMadison County,0.000132369,1.32369E-06,3.4416E-05
US,OH,Mahoning County,OHMahoning County,0.000146461,1.46461E-06,3.80798E-05
US,OH,Marion County,OHMarion County,0.000304605,3.04605E-06,7.91973E-05
US,OH,Medina County,OHMedina County,0.000311228,3.11228E-06,8.09193E-05
US,OH,Meigs County,OHMeigs County,0.000180436,1.80436E-06,4.69133E-05
US,OH,Mercer County,OHMercer County,9.74435E-05,9.74435E-07,2.53353E-05
US,OH,Miami County,OHMiami County,8.23837E-05,8.23837E-07,2.14198E-05
US,OH,Monroe County,OHMonroe County,0.000148808,1.48808E-06,3.869E-05
US,OH,Montgomery County,OHMontgomery County,8.5397E-05,8.5397E-07,2.22032E-05
US,OH,Morgan County,OHMorgan County,0.000147428,1.47428E-06,3.83312E-05
US,OH,Morrow County,OHMorrow County,0.000431898,4.31898E-06,0.000112293
US,OH,Muskingum County,OHMuskingum County,0.000152121,1.52121E-06,3.95516E-05
US,OH,Noble County,OHNoble County,0.000130936,1.30936E-06,3.40434E-05
US,OH,Ottawa County,OHOttawa County,0.000366119,3.66119E-06,9.51909E-05
US,OH,Paulding County,OHPaulding County,0.00014961,1.4961E-06,3.88986E-05
US,OH,Perry County,OHPerry County,0.000196638,1.96638E-06,5.11258E-05
US,OH,Pickaway County,OHPickaway County,0.000144677,1.44677E-06,3.7616E-05
US,OH,Pike County,OHPike County,0.000137999,1.37999E-06,3.58797E-05
US,OH,Portage County,OHPortage County,0.0002575,2.575E-06,6.695E-05
US,OH,Preble County,OHPreble County,0.00010911,1.0911E-06,2.83687E-05
US,OH,Putnam County,OHPutnam County,0.00013776,1.3776E-06,3.58176E-05
US,OH,Richland County,OHRichland County,0.000372578,3.72578E-06,9.68703E-05
US,OH,Ross County,OHRoss County,0.000139524,1.39524E-06,3.62762E-05
US,OH,Sandusky County,OHSandusky County,0.000394196,3.94196E-06,0.000102491
US,OH,Scioto County,OHScioto County,0.000142039,1.42039E-06,3.69301E-05
US,OH,Seneca County,OHSeneca County,0.000384972,3.84972E-06,0.000100093
US,OH,Shelby County,OHShelby County,9.23214E-05,9.23214E-07,2.40036E-05
US,OH,Stark County,OHStark County,0.000272879,2.72879E-06,7.09485E-05
US,OH,Summit County,OHSummit County,0.000331129,3.31129E-06,8.60934E-05
US,OH,Trumbull County,OHTrumbull County,0.000191008,1.91008E-06,4.96622E-05
US,OH,Tuscarawas County,OHTuscarawas County,0.000240466,2.40466E-06,6.25212E-05
US,OH,Union County,OHUnion County,0.000172081,1.72081E-06,4.4741E-05
US,OH,Van Wert County,OHVan Wert County,0.000129051,1.29051E-06,3.35533E-05
US,OH,Vinton County,OHVinton County,0.000152515,1.52515E-06,3.96539E-05
US,OH,Warren County,OHWarren County,8.80702E-05,8.80702E-07,2.28983E-05
US,OH,Washington County,OHWashington County,0.000162926,1.62926E-06,4.23606E-05
US,OH,Wayne County,OHWayne County,0.000285667,2.85667E-06,7.42735E-05
US,OH,Williams County,OHWilliams County,0.000209895,2.09895E-06,5.45727E-05
US,OH,Wood County,OHWood County,0.0003964,3.964E-06,0.000103064
US,OH,Wyandot County,OHWyandot County,0.000346741,3.46741E-06,9.01526E-05
US,OK,Adair County,OKAdair County,0.000461633,4.61633E-06,0.000120025
US,OK,Alfalfa County,OKAlfalfa County,0.000782924,7.82924E-06,0.00020356
US,OK,Atoka County,OKAtoka County,0.000168224,1.68224E-06,4.37382E-05
US,OK,Beaver County,OKBeaver County,0.000621355,6.21355E-06,0.000161552
US,OK,Beckham County,OKBeckham County,0.000445807,4.45807E-06,0.00011591
US,OK,Blaine County,OKBlaine County,0.000210998,2.10998E-06,5.48594E-05
US,OK,Bryan County,OKBryan County,0.000266273,2.66273E-06,6.92309E-05
US,OK,Caddo County,OKCaddo County,0.000172673,1.72673E-06,4.48951E-05
US,OK,Canadian County,OKCanadian County,0.000160219,1.60219E-06,4.16568E-05
US,OK,Carter County,OKCarter County,0.000197001,1.97001E-06,5.12202E-05
US,OK,Cherokee County,OKCherokee County,0.000231776,2.31776E-06,6.02617E-05
US,OK,Choctaw County,OKChoctaw County,0.000150884,1.50884E-06,3.92297E-05
US,OK,Cimarron County,OKCimarron County,0.000440769,4.40769E-06,0.0001146
US,OK,Cleveland County,OKCleveland County,0.000142052,1.42052E-06,3.69335E-05
US,OK,Coal County,OKCoal County,0.000116406,1.16406E-06,3.02656E-05
US,OK,Comanche County,OKComanche County,0.00020492,2.0492E-06,5.32793E-05
US,OK,Cotton County,OKCotton County,0.00019113,1.9113E-06,4.96938E-05
US,OK,Craig County,OKCraig County,0.000557063,5.57063E-06,0.000144836
US,OK,Creek County,OKCreek County,0.000145134,1.45134E-06,3.77349E-05
US,OK,Custer County,OKCuster County,0.000131028,1.31028E-06,3.40672E-05
US,OK,Delaware County,OKDelaware County,0.000408842,4.08842E-06,0.000106299
US,OK,Dewey County,OKDewey County,0.000237646,2.37646E-06,6.17881E-05
US,OK,Ellis County,OKEllis County,0.00030839,3.0839E-06,8.01814E-05
US,OK,Garfield County,OKGarfield County,0.000457618,4.57618E-06,0.000118981
US,OK,Garvin County,OKGarvin County,0.000112814,1.12814E-06,2.93317E-05
US,OK,Grady County,OKGrady County,0.000125597,1.25597E-06,3.26553E-05
US,OK,Grant County,OKGrant County,0.000667941,6.67941E-06,0.000173665
US,OK,Greer County,OKGreer County,0.000272943,2.72943E-06,7.09651E-05
US,OK,Harmon County,OKHarmon County,0.00068859,6.8859E-06,0.000179033
US,OK,Harper County,OKHarper County,0.00061559,6.1559E-06,0.000160053
US,OK,Haskell County,OKHaskell County,0.000519374,5.19374E-06,0.000135037
US,OK,Hughes County,OKHughes County,0.000234599,2.34599E-06,6.09956E-05
US,OK,Jackson County,OKJackson County,0.00053237,5.3237E-06,0.000138416
US,OK,Jefferson County,OKJefferson County,0.000202718,2.02718E-06,5.27066E-05
US,OK,Johnston County,OKJohnston County,0.000137444,1.37444E-06,3.57355E-05
US,OK,Kay County,OKKay County,0.000515952,5.15952E-06,0.000134148
US,OK,Kingfisher County,OKKingfisher County,0.000207151,2.07151E-06,5.38594E-05
US,OK,Kiowa County,OKKiowa County,0.000178562,1.78562E-06,4.64262E-05
US,OK,Latimer County,OKLatimer County,0.000314747,3.14747E-06,8.18343E-05
US,OK,Le Flore County,OKLe Flore County,0.000342182,3.42182E-06,8.89674E-05
US,OK,Lincoln County,OKLincoln County,0.000281191,2.81191E-06,7.31097E-05
US,OK,Logan County,OKLogan County,0.000240037,2.40037E-06,6.24097E-05
US,OK,Love County,OKLove County,0.000214253,2.14253E-06,5.57057E-05
US,OK,Major County,OKMajor County,0.000353121,3.53121E-06,9.18116E-05
US,OK,Marshall County,OKMarshall County,0.000169473,1.69473E-06,4.40629E-05
US,OK,Mayes County,OKMayes County,0.000462624,4.62624E-06,0.000120282
US,OK,Mcclain County,OKMcclain County,0.000111456,1.11456E-06,2.89787E-05
US,OK,Mccurtain County,OKMccurtain County,0.000205651,2.05651E-06,5.34691E-05
US,OK,Mcintosh County,OKMcintosh County,0.000492104,4.92104E-06,0.000127947
US,OK,Murray County,OKMurray County,0.000119305,1.19305E-06,3.10192E-05
US,OK,Muskogee County,OKMuskogee County,0.000496604,4.96604E-06,0.000129117
US,OK,Noble County,OKNoble County,0.000332821,3.32821E-06,8.65335E-05
US,OK,Nowata County,OKNowata County,0.000508955,5.08955E-06,0.000132328
US,OK,Okfuskee County,OKOkfuskee County,0.000321291,3.21291E-06,8.35357E-05
US,OK,Oklahoma County,OKOklahoma County,0.000177788,1.77788E-06,4.62249E-05
US,OK,Okmulgee County,OKOkmulgee County,0.0003879,3.879E-06,0.000100854
US,OK,Osage County,OKOsage County,0.000271824,2.71824E-06,7.06743E-05
US,OK,Ottawa County,OKOttawa County,0.000604841,6.04841E-06,0.000157259
US,OK,Pawnee County,OKPawnee County,0.000307805,3.07805E-06,8.00294E-05
US,OK,Payne County,OKPayne County,0.000265549,2.65549E-06,6.90427E-05
US,OK,Pittsburg County,OKPittsburg County,0.000244683,2.44683E-06,6.36175E-05
US,OK,Pontotoc County,OKPontotoc County,0.000144887,1.44887E-06,3.76706E-05
US,OK,Pottawatomie County,OKPottawatomie County,0.000150929,1.50929E-06,3.92416E-05
US,OK,Pushmataha County,OKPushmataha County,0.000226285,2.26285E-06,5.88341E-05
US,OK,Roger Mills County,OKRoger Mills County,0.000218337,2.18337E-06,5.67677E-05
US,OK,Rogers County,OKRogers County,0.000207606,2.07606E-06,5.39774E-05
US,OK,Seminole County,OKSeminole County,0.000207524,2.07524E-06,5.39562E-05
US,OK,Sequoyah County,OKSequoyah County,0.000442584,4.42584E-06,0.000115072
US,OK,Stephens County,OKStephens County,0.00013924,1.3924E-06,3.62025E-05
US,OK,Texas County,OKTexas County,0.000364667,3.64667E-06,9.48135E-05
US,OK,Tillman County,OKTillman County,0.000324823,3.24823E-06,8.44539E-05
US,OK,Tulsa County,OKTulsa County,0.000278356,2.78356E-06,7.23726E-05
US,OK,Wagoner County,OKWagoner County,0.000471573,4.71573E-06,0.000122609
US,OK,Washington County,OKWashington County,0.000513286,5.13286E-06,0.000133454
US,OK,Washita County,OKWashita County,0.000178047,1.78047E-06,4.62921E-05
US,OK,Woods County,OKWoods County,0.000696543,6.96543E-06,0.000181101
US,OK,Woodward County,OKWoodward County,0.000441181,4.41181E-06,0.000114707
US,OR,Baker County,ORBaker County,8.93559E-05,8.93559E-07,2.32325E-05
US,OR,Benton County,ORBenton County,3.41692E-05,3.41692E-07,8.88398E-06
US,OR,Clackamas County,ORClackamas County,4.97632E-05,4.97632E-07,1.29384E-05
US,OR,Clatsop County,ORClatsop County,4.15492E-05,4.15492E-07,1.08028E-05
US,OR,Columbia County,ORColumbia County,3.97759E-05,3.97759E-07,1.03417E-05
US,OR,Coos County,ORCoos County,3.74573E-05,3.74573E-07,9.73889E-06
US,OR,Crook County,ORCrook County,0.000142233,1.42233E-06,3.69806E-05
US,OR,Curry County,ORCurry County,4.00976E-05,4.00976E-07,1.04254E-05
US,OR,Deschutes County,ORDeschutes County,8.41313E-05,8.41313E-07,2.18741E-05
US,OR,Douglas County,ORDouglas County,4.03148E-05,4.03148E-07,1.04818E-05
US,OR,Gilliam County,ORGilliam County,0.000392717,3.92717E-06,0.000102106
US,OR,Grant County,ORGrant County,0.000265892,2.65892E-06,6.9132E-05
US,OR,Harney County,ORHarney County,0.000139461,1.39461E-06,3.62598E-05
US,OR,Hood River County,ORHood River County,6.40664E-05,6.40664E-07,1.66573E-05
US,OR,Jackson County,ORJackson County,5.39194E-05,5.39194E-07,1.4019E-05
US,OR,Jefferson County,ORJefferson County,8.57861E-05,8.57861E-07,2.23044E-05
US,OR,Josephine County,ORJosephine County,4.52846E-05,4.52846E-07,1.1774E-05
US,OR,Klamath County,ORKlamath County,6.83968E-05,6.83968E-07,1.77832E-05
US,OR,Lake County,ORLake County,0.000162185,1.62185E-06,4.21681E-05
US,OR,Lane County,ORLane County,4.08982E-05,4.08982E-07,1.06335E-05
US,OR,Lincoln County,ORLincoln County,3.25912E-05,3.25912E-07,8.47371E-06
US,OR,Linn County,ORLinn County,5.03736E-05,5.03736E-07,1.30971E-05
US,OR,Malheur County,ORMalheur County,9.55461E-05,9.55461E-07,2.4842E-05
US,OR,Marion County,ORMarion County,4.77527E-05,4.77527E-07,1.24157E-05
US,OR,Morrow County,ORMorrow County,0.000698772,6.98772E-06,0.000181681
US,OR,Multnomah County,ORMultnomah County,4.6485E-05,4.6485E-07,1.20861E-05
US,OR,Polk County,ORPolk County,3.84279E-05,3.84279E-07,9.99126E-06
US,OR,Sherman County,ORSherman County,0.000145983,1.45983E-06,3.79556E-05
US,OR,Tillamook County,ORTillamook County,3.41308E-05,3.41308E-07,8.87402E-06
US,OR,Umatilla County,ORUmatilla County,0.000282574,2.82574E-06,7.34692E-05
US,OR,Union County,ORUnion County,9.05227E-05,9.05227E-07,2.35359E-05
US,OR,Wallowa County,ORWallowa County,5.74039E-05,5.74039E-07,1.4925E-05
US,OR,Wasco County,ORWasco County,9.01871E-05,9.01871E-07,2.34486E-05
US,OR,Washington County,ORWashington County,3.79932E-05,3.79932E-07,9.87822E-06
US,OR,Wheeler County,ORWheeler County,0.000200475,2.00475E-06,5.21235E-05
US,OR,Yamhill County,ORYamhill County,3.6523E-05,3.6523E-07,9.49598E-06
US,PA,Adams County,PAAdams County,6.18773E-05,6.18773E-07,1.60881E-05
US,PA,Allegheny County,PAAllegheny County,7.68914E-05,7.68914E-07,1.99918E-05
US,PA,Armstrong County,PAArmstrong County,8.57083E-05,8.57083E-07,2.22842E-05
US,PA,Beaver County,PABeaver County,8.02845E-05,8.02845E-07,2.0874E-05
US,PA,Bedford County,PABedford County,7.59432E-05,7.59432E-07,1.97452E-05
US,PA,Berks County,PABerks County,6.88117E-05,6.88117E-07,1.7891E-05
US,PA,Blair County,PABlair County,8.83517E-05,8.83517E-07,2.29714E-05
US,PA,Bradford County,PABradford County,8.30074E-05,8.30074E-07,2.15819E-05
US,PA,Bucks County,PABucks County,4.81247E-05,4.81247E-07,1.25124E-05
US,PA,Butler County,PAButler County,8.88473E-05,8.88473E-07,2.31003E-05
US,PA,Cambria County,PACambria County,8.63155E-05,8.63155E-07,2.2442E-05
US,PA,Cameron County,PACameron County,0.000105351,1.05351E-06,2.73912E-05
US,PA,Carbon County,PACarbon County,6.96215E-05,6.96215E-07,1.81016E-05
US,PA,Centre County,PACentre County,9.79567E-05,9.79567E-07,2.54688E-05
US,PA,Chester County,PAChester County,5.47825E-05,5.47825E-07,1.42434E-05
US,PA,Clarion County,PAClarion County,9.26468E-05,9.26468E-07,2.40882E-05
US,PA,Clearfield County,PAClearfield County,9.69898E-05,9.69898E-07,2.52173E-05
US,PA,Clinton County,PAClinton County,0.000103716,1.03716E-06,2.69662E-05
US,PA,Columbia County,PAColumbia County,9.46605E-05,9.46605E-07,2.46117E-05
US,PA,Crawford County,PACrawford County,0.000106024,1.06024E-06,2.75664E-05
US,PA,Cumberland County,PACumberland County,7.65405E-05,7.65405E-07,1.99005E-05
US,PA,Dauphin County,PADauphin County,8.15413E-05,8.15413E-07,2.12007E-05
US,PA,Delaware County,PADelaware County,5.08041E-05,5.08041E-07,1.32091E-05
US,PA,Elk County,PAElk County,0.000103876,1.03876E-06,2.70078E-05
US,PA,Erie County,PAErie County,0.000109164,1.09164E-06,2.83826E-05
US,PA,Fayette County,PAFayette County,5.75083E-05,5.75083E-07,1.49522E-05
