country,risk_name,historic_updated_value,historic_updated_date
AF,Economic,4.2,2019-11-14
AF,Economic,4.3,2019-08-13
AF,Economic,4.4,2018-11-14
AF,Economic,4,2017-11-17
AF,Economic,4.2,2017-08-16
AF,Economic,4.6,2016-11-10
AF,Economic,4.5,2016-08-09
AF,Economic,4.4,2015-11-10
AF,Economic,4.1,2015-08-11
AF,Economic,3.6,2015-02-09
AF,Expropriation,2.1,2024-10-08
AF,Expropriation,2.3,2023-01-20
AF,Expropriation,2.3,2022-09-13
AF,Expropriation,2.3,2022-01-21
AF,Expropriation,2.5,2020-12-07
AF,Expropriation,2.5,2019-11-04
AF,Expropriation,2.5,2018-10-29
AF,Expropriation,2.6,2017-06-05
AF,Expropriation,2.7,2016-10-24
AF,GovernmentStability,2.8,2024-10-08
AF,GovernmentStability,2.7,2024-01-17
AF,GovernmentStability,2.9,2022-09-13
AF,GovernmentStability,3.1,2022-01-21
AF,GovernmentStability,5.5,2021-08-24
AF,GovernmentStability,6,2021-02-22
AF,GovernmentStability,5.7,2020-05-11
AF,GovernmentStability,5.9,2020-03-23
AF,GovernmentStability,6.1,2020-02-24
AF,GovernmentStability,6.2,2019-11-04
AF,GovernmentStability,6.1,2018-10-15
AF,GovernmentStability,6,2018-07-23
AF,GovernmentStability,6.2,2018-04-09
AF,GovernmentStability,6.4,2018-01-15
AF,GovernmentStability,6.3,2017-06-05
AF,GovernmentStability,6.2,2016-10-10
AF,GovernmentStability,6.6,2015-10-12
AF,GovernmentStability,6.5,2015-08-10
AF,GovernmentStability,6.4,2015-06-08
AF,Inflation,3.6,2024-05-13
AF,Inflation,4.1,2023-11-06
AF,Inflation,3.2,2023-08-02
AF,Inflation,4.6,2023-05-04
AF,Inflation,8,2022-11-03
AF,Inflation,8.8,2022-08-04
AF,Inflation,9.8,2022-05-06
AF,Inflation,9.1,2022-02-02
AF,Inflation,8.9,2021-11-05
AF,Inflation,3.1,2021-08-04
AF,Inflation,1.9,2021-05-06
AF,Inflation,2.3,2021-02-03
AF,Inflation,1.5,2020-11-05
AF,Inflation,0.9,2020-05-05
AF,Inflation,1.5,2020-03-17
AF,Inflation,2.8,2020-02-25
AF,Inflation,3.3,2019-11-14
AF,Inflation,2.7,2019-08-13
AF,Inflation,3,2019-05-15
AF,Inflation,3.2,2019-02-13
AF,Inflation,3.4,2018-11-14
AF,Inflation,3,2018-08-15
AF,Inflation,3,2018-05-17
AF,Inflation,2.8,2018-02-14
AF,Inflation,2.6,2017-11-17
AF,Inflation,1.9,2017-08-16
AF,Inflation,2.4,2017-05-09
AF,Inflation,2.1,2017-02-17
AF,Inflation,1.8,2016-11-10
AF,Inflation,1.6,2016-05-10
AF,Inflation,2.1,2016-02-09
AF,Inflation,2.6,2015-11-10
AF,Inflation,2.1,2015-08-11
AF,Inflation,0.4,2015-02-09
AF,InfrastructureDisruption,5.8,2024-10-08
AF,InfrastructureDisruption,5.5,2023-01-20
AF,InfrastructureDisruption,5.6,2020-01-31
AF,InfrastructureDisruption,5.7,2018-02-02
AF,InfrastructureDisruption,5.6,2017-02-01
AF,InterstateWar,2.6,2024-10-08
AF,InterstateWar,2.5,2023-01-20
AF,InterstateWar,2,2021-08-24
AF,InterstateWar,2.2,2020-11-02
AF,InterstateWar,2.3,2019-09-17
AF,InterstateWar,2.5,2019-07-08
AF,InterstateWar,2.5,2018-06-18
AF,InterstateWar,2.8,2018-03-19
AF,InterstateWar,3.2,2017-09-11
AF,InterstateWar,3.4,2017-03-13
AF,InterstateWar,3.3,2016-09-19
AF,InterstateWar,3.2,2016-06-22
AF,InterstateWar,3.1,2015-06-08
AF,LabourStrikes,1,2024-10-08
AF,LabourStrikes,1.2,2024-01-17
AF,LabourStrikes,1.4,2022-09-13
AF,LabourStrikes,1.3,2021-08-24
AF,LabourStrikes,1,2020-05-04
AF,LabourStrikes,0.8,2020-02-24
AF,LabourStrikes,0.8,2019-01-14
AF,LabourStrikes,0.9,2017-12-18
AF,LabourStrikes,0.8,2016-10-24
AF,Legal,3.9,2024-10-08
AF,Legal,4.3,2023-01-20
AF,Legal,4.2,2021-08-24
AF,Legal,4.3,2020-05-04
AF,Legal,4.2,2020-02-24
AF,Legal,4.3,2017-10-16
AF,Legal,4.2,2017-06-05
AF,Legal,4.3,2016-10-10
AF,Legal,4.4,2016-09-19
AF,Legal,4.3,2016-03-21
AF,Operational,4.6,2024-10-08
AF,Operational,4.8,2022-01-21
AF,Operational,4.7,2021-08-24
AF,Operational,4.6,2018-10-29
AF,Operational,4.5,2017-08-07
AF,Operational,4.4,2017-02-01
AF,PolicyStability,3.5,2024-10-08
AF,PolicyStability,3.4,2023-01-20
AF,PolicyStability,3.3,2022-06-23
AF,PolicyStability,3.1,2021-03-01
AF,PolicyStability,3.1,2020-05-04
AF,PolicyStability,3,2020-02-24
AF,PolicyStability,2.9,2019-01-14
AF,PolicyStability,2.8,2017-12-11
AF,PolicyStability,2.5,2017-09-11
AF,PolicyStability,2.2,2016-10-24
AF,Political,4.2,2024-01-17
AF,Political,4.3,2023-01-20
AF,Political,4.2,2022-01-21
AF,Political,5,2021-08-24
AF,Political,5.5,2021-03-01
AF,Political,5.6,2021-02-22
AF,Political,5.5,2020-05-11
AF,Political,5.6,2020-05-04
AF,Political,5.5,2019-11-04
AF,Political,5.4,2018-04-09
AF,Political,5.5,2018-01-15
AF,Political,5.4,2017-12-11
AF,Political,5.3,2017-09-11
AF,Political,5.2,2016-10-10
AF,Political,5.3,2015-06-08
AF,ProtestsAndRiots,2.3,2024-10-08
AF,ProtestsAndRiots,2.8,2023-01-20
AF,ProtestsAndRiots,2.9,2022-09-13
AF,ProtestsAndRiots,3.1,2021-08-24
AF,ProtestsAndRiots,2.9,2020-09-07
AF,ProtestsAndRiots,2.8,2020-05-11
AF,ProtestsAndRiots,2.9,2020-02-24
AF,ProtestsAndRiots,2.8,2019-11-11
AF,ProtestsAndRiots,2.7,2018-10-15
AF,ProtestsAndRiots,2.6,2018-08-06
AF,ProtestsAndRiots,3.4,2017-12-18
AF,ProtestsAndRiots,3.2,2017-12-04
AF,ProtestsAndRiots,3,2016-11-21
AF,ProtestsAndRiots,2.9,2016-05-23
AF,Recession,7,2023-08-02
AF,Recession,9,2022-11-03
AF,Recession,10,2022-02-02
AF,Recession,9.6,2021-11-05
AF,Recession,7.6,2021-08-04
AF,Recession,7.1,2021-05-06
AF,Recession,8.1,2021-02-03
AF,Recession,6.1,2020-11-05
AF,Recession,5.6,2020-08-06
AF,Recession,7.1,2020-04-23
AF,Recession,4.6,2019-11-14
AF,Recession,5.5,2019-08-13
AF,Recession,5.8,2019-05-15
AF,Recession,5.6,2019-02-13
AF,Recession,5.1,2018-11-14
AF,Recession,4.1,2018-08-15
AF,Recession,4,2018-05-17
AF,Recession,4.3,2018-02-14
AF,Recession,5,2017-11-17
AF,Recession,5.6,2017-08-16
AF,Recession,6.2,2017-05-09
AF,Recession,6.8,2016-08-09
AF,Recession,6.5,2016-05-10
AF,Recession,6.8,2016-02-09
AF,Recession,6.6,2015-11-10
AF,Recession,6.1,2015-08-11
AF,Recession,5.6,2015-05-13
AF,Recession,5.3,2015-02-09
AF,RegulatoryBurden,5,2024-10-08
AF,RegulatoryBurden,5.3,2024-01-17
AF,RegulatoryBurden,5.2,2022-09-13
AF,RegulatoryBurden,5.1,2022-01-21
AF,RegulatoryBurden,4.9,2021-08-24
AF,RegulatoryBurden,4.7,2020-05-04
AF,RegulatoryBurden,4.7,2020-02-24
AF,RegulatoryBurden,4.7,2019-01-14
AF,RegulatoryBurden,4.6,2017-12-18
AF,RegulatoryBurden,4.5,2016-10-24
AF,Security,3.8,2023-01-20
AF,Security,3.7,2022-01-21
AF,Security,3.9,2021-08-24
AF,Security,4.2,2020-03-02
AF,Security,4.3,2019-09-17
AF,Security,4.4,2018-10-15
AF,Security,4.3,2018-09-17
AF,Security,4.4,2018-08-06
AF,Security,4.6,2018-06-18
AF,Security,4.7,2018-03-19
AF,Security,4.8,2018-02-05
AF,Security,4.7,2018-01-15
AF,Security,4.8,2017-12-18
AF,Security,4.7,2017-12-04
AF,Security,4.6,2016-09-19
AF,Security,4.5,2015-11-09
AF,Security,4.4,2015-09-15
AF,Security,4.2,2015-06-08
AF,SovereignDefault,6.5,2021-11-08
AF,SovereignDefault,4.5,2021-08-24
AF,StateFailure,6.4,2024-10-08
AF,StateFailure,6.5,2023-01-20
AF,StateFailure,6.4,2022-09-13
AF,StateFailure,6.3,2022-01-21
AF,StateFailure,6.5,2021-08-24
AF,StateFailure,7.5,2021-03-01
AF,StateFailure,7.7,2020-03-23
AF,StateFailure,7.3,2019-05-20
AF,StateFailure,7.3,2018-03-19
AF,StateFailure,7.2,2017-06-19
AF,StateFailure,7.1,2016-10-24
AF,StateFailure,7,2016-10-10
AF,StrategicOverall,4.4,2024-10-08
AF,StrategicOverall,4.5,2023-08-02
AF,StrategicOverall,4.6,2023-05-04
AF,StrategicOverall,4.7,2022-08-04
AF,StrategicOverall,4.8,2022-07-20
AF,StrategicOverall,4.7,2022-05-06
AF,StrategicOverall,4.6,2022-01-21
AF,StrategicOverall,4.7,2021-11-08
AF,StrategicOverall,4.6,2021-11-05
AF,StrategicOverall,4.3,2021-08-24
AF,StrategicOverall,4.4,2021-08-04
AF,StrategicOverall,4.3,2021-05-06
AF,StrategicOverall,4.4,2021-02-03
AF,StrategicOverall,4.3,2020-11-05
AF,StrategicOverall,4.2,2020-08-06
AF,StrategicOverall,4.3,2020-04-23
AF,StrategicOverall,4.2,2020-03-02
AF,StrategicOverall,4.3,2018-10-29
AF,StrategicOverall,4.2,2018-09-17
AF,StrategicOverall,4.3,2016-10-10
AF,StrategicOverall,4.4,2016-09-19
AF,StrategicOverall,4.3,2015-09-15
AF,StrategicOverall,4.2,2015-08-11
AF,StrategicOverall,4.1,2015-06-08
AF,Tax,3.4,2024-10-08
AF,Tax,3.3,2023-01-20
AF,Tax,3.2,2022-06-23
AF,Tax,2.9,2020-12-07
AF,Tax,2.8,2018-10-01
AF,Tax,2.7,2018-09-24
AF,Tax,2.9,2017-08-07
AF,Tax,2.7,2016-10-10
AF,TaxConsistency,3.2,2024-10-08
AF,TaxConsistency,3.1,2023-01-20
AF,TaxConsistency,3.1,2022-06-23
AF,TaxConsistency,2.9,2020-12-07
AF,TaxConsistency,2.8,2019-11-04
AF,TaxConsistency,2.9,2018-10-01
AF,TaxConsistency,2.8,2017-08-07
AF,TaxConsistency,2.6,2016-10-24
AF,TaxIncrease,3.5,2024-10-08
AF,TaxIncrease,3.4,2023-01-20
AF,TaxIncrease,3.3,2022-06-23
AF,TaxIncrease,2.8,2020-11-02
AF,TaxIncrease,2.7,2019-09-30
AF,TaxIncrease,2.6,2018-09-24
AF,TaxIncrease,2.9,2017-08-07
AF,TaxIncrease,2.8,2016-10-24
AF,TaxIncrease,2.9,2016-10-10
AF,Terrorism,5.6,2024-10-08
AF,Terrorism,5.4,2024-01-17
AF,Terrorism,5.3,2022-09-13
AF,Terrorism,5.2,2022-01-21
AF,Terrorism,5.8,2021-08-24
AF,Terrorism,6.5,2021-08-16
AF,Terrorism,6.6,2021-03-01
AF,Terrorism,6.5,2020-03-02
AF,Terrorism,6.7,2019-07-08
AF,Terrorism,6.7,2018-07-02
AF,Terrorism,6.8,2018-02-05
AF,Terrorism,6.7,2017-12-11
AF,Terrorism,6.6,2016-11-07
AF,Terrorism,6.5,2015-10-12
AF,UnderDevelopment,5.3,2023-07-07
AF,UnderDevelopment,5.4,2022-07-20
AF,UnderDevelopment,3.9,2020-07-10
AF,UnderDevelopment,4,2019-07-09
AF,UnderDevelopment,3.9,2018-07-11
AF,UnderDevelopment,4,2015-04-28
AG,BriberyAndCorruption,2.4,2023-09-26
AG,BriberyAndCorruption,2.4,2023-03-06
AG,BriberyAndCorruption,2.4,2021-05-17
AG,BriberyAndCorruption,2.4,2019-12-16
AG,BriberyAndCorruption,2.4,2017-08-07
AG,CapitalTransfer,0.2,2015-08-11
AG,CivilWar,0.6,2023-09-26
AG,CivilWar,0.6,2023-03-06
AG,CivilWar,0.6,2023-02-06
AG,CivilWar,0.6,2020-11-09
AG,CivilWar,0.7,2019-11-04
AG,CivilWar,0.7,2017-08-07
AG,ContractAlteration,2.4,2023-09-26
AG,ContractAlteration,2.4,2023-03-06
AG,ContractAlteration,2.4,2023-02-06
AG,ContractAlteration,2.4,2021-05-17
AG,ContractAlteration,2.7,2019-11-04
AG,ContractAlteration,2.7,2018-06-18
AG,ContractAlteration,3.1,2017-09-18
AG,ContractAlteration,2.1,2017-08-07
AG,ContractAlteration,2,2015-11-16
AG,ContractEnforcement,1.9,2023-09-26
AG,ContractEnforcement,1.9,2023-03-06
AG,ContractEnforcement,1.9,2021-01-18
AG,ContractEnforcement,1.9,2019-12-16
AG,ContractEnforcement,2.1,2017-08-07
AG,ContractEnforcement,2,2015-11-16
AG,CurrencyDepreciation,0.1,2021-08-04
AG,Economic,1.5,2022-05-06
AG,Economic,1.7,2021-08-04
AG,Economic,1.5,2021-05-06
AG,Economic,1.6,2020-11-05
AG,Economic,1.5,2020-04-23
AG,Economic,1.3,2016-08-09
AG,Economic,1.2,2015-11-11
AG,Economic,1.3,2015-02-09
AG,Expropriation,1,2023-09-26
AG,Expropriation,1,2023-03-06
AG,Expropriation,1,2023-02-06
AG,Expropriation,1,2020-11-09
AG,Expropriation,1.3,2019-11-04
AG,Expropriation,1.3,2019-08-05
AG,Expropriation,1.3,2017-08-07
AG,GovernmentStability,1.3,2023-09-26
AG,GovernmentStability,1.3,2023-03-06
AG,GovernmentStability,1.4,2022-01-28
AG,GovernmentStability,1.6,2021-02-22
AG,GovernmentStability,1.6,2020-06-29
AG,GovernmentStability,1.3,2019-11-04
AG,GovernmentStability,1.4,2018-03-23
AG,GovernmentStability,1.6,2018-03-05
AG,GovernmentStability,1.5,2017-07-31
AG,Inflation,1.6,2022-05-06
AG,Inflation,1.5,2021-08-04
AG,Inflation,1.1,2021-05-06
AG,Inflation,0.9,2021-02-03
AG,Inflation,0.8,2019-11-14
AG,Inflation,0.8,2019-08-13
AG,Inflation,0.7,2017-02-17
AG,Inflation,0.5,2015-11-10
AG,Inflation,0.6,2015-08-11
AG,Inflation,0.7,2015-02-09
AG,InfrastructureDisruption,2.1,2023-09-28
AG,InfrastructureDisruption,2.3,2023-03-06
AG,InfrastructureDisruption,2.6,2017-09-25
AG,InterstateWar,0.5,2023-09-26
AG,InterstateWar,0.5,2023-03-06
AG,InterstateWar,0.5,2023-02-06
AG,InterstateWar,0.5,2020-11-09
AG,InterstateWar,0.5,2020-06-08
AG,InterstateWar,0.6,2019-11-04
AG,InterstateWar,0.6,2017-08-07
AG,LabourStrikes,1.5,2023-09-26
AG,LabourStrikes,1.5,2023-03-06
AG,LabourStrikes,1.5,2020-11-09
AG,LabourStrikes,1.5,2019-11-04
AG,LabourStrikes,2,2017-08-07
AG,Legal,1.8,2021-05-17
AG,Legal,1.9,2020-11-09
AG,Legal,2,2018-06-18
AG,Legal,2.2,2017-09-18
AG,Legal,1.8,2015-11-16
AG,Operational,2.1,2023-03-06
AG,Operational,2.3,2021-05-17
AG,Operational,2.2,2019-11-04
AG,Operational,2.3,2017-09-25
AG,Operational,2.1,2017-08-07
AG,PolicyStability,1.5,2023-09-26
AG,PolicyStability,1.5,2023-03-06
AG,PolicyStability,1.4,2021-05-17
AG,PolicyStability,1.5,2019-11-04
AG,PolicyStability,1.4,2018-03-23
AG,PolicyStability,1.5,2017-07-31
AG,Political,1.9,2023-09-26
AG,Political,2,2023-03-06
AG,Political,2.1,2021-05-17
AG,Political,2.2,2020-06-29
AG,Political,2.1,2020-03-23
AG,Political,1.9,2018-03-23
AG,Political,2,2017-09-18
AG,Political,1.7,2017-09-11
AG,Political,1.6,2017-07-31
AG,Political,1.7,2015-11-09
AG,ProtestsAndRiots,1.8,2023-09-26
AG,ProtestsAndRiots,1.8,2023-03-06
AG,ProtestsAndRiots,1.8,2020-11-09
AG,ProtestsAndRiots,1.8,2019-11-04
AG,ProtestsAndRiots,2.2,2017-09-18
AG,ProtestsAndRiots,2,2017-09-11
AG,ProtestsAndRiots,1.9,2017-08-07
AG,Recession,2.1,2024-11-12
AG,Recession,2.3,2022-11-03
AG,Recession,2.1,2022-05-06
AG,Recession,3.4,2021-08-04
AG,Recession,2.2,2021-05-06
AG,Recession,2.7,2021-02-03
AG,Recession,2.6,2020-11-05
AG,Recession,2.4,2020-04-23
AG,Recession,1,2017-05-09
AG,Recession,1.2,2016-08-09
AG,Recession,0.7,2015-08-11
AG,RegulatoryBurden,2.3,2023-09-26
AG,RegulatoryBurden,2.3,2023-03-06
AG,RegulatoryBurden,2.5,2021-05-17
AG,RegulatoryBurden,2.3,2019-12-16
AG,RegulatoryBurden,2.3,2017-08-07
AG,Security,0.9,2020-06-08
AG,Security,1,2019-11-04
AG,Security,1.1,2017-09-18
AG,SovereignDefault,4,2015-11-11
AG,StateFailure,2.8,2023-09-26
AG,StateFailure,3.1,2023-03-06
AG,StateFailure,3.4,2021-03-22
AG,StateFailure,3.4,2020-03-23
AG,StateFailure,3,2019-11-04
AG,StateFailure,3,2017-09-18
AG,StateFailure,2,2017-09-11
AG,StateFailure,1.8,2017-08-07
AG,StateFailure,1.8,2016-01-25
AG,StateFailure,2,2015-11-09
AG,StrategicOverall,1.7,2023-03-06
AG,StrategicOverall,1.8,2018-06-18
AG,StrategicOverall,1.9,2017-09-18
AG,StrategicOverall,1.7,2017-08-07
AG,StrategicOverall,1.6,2015-11-16
AG,StrategicOverall,1.7,2015-11-09
AG,Tax,2.1,2020-01-06
AG,Tax,2.3,2019-12-16
AG,Tax,2.4,2017-09-18
AG,Tax,2.1,2017-08-07
AG,TaxConsistency,1.9,2023-09-26
AG,TaxConsistency,1.9,2023-03-06
AG,TaxConsistency,1.9,2021-05-17
AG,TaxConsistency,1.9,2019-12-16
AG,TaxConsistency,2,2017-09-18
AG,TaxConsistency,1.7,2017-08-07
AG,TaxIncrease,2.2,2023-09-26
AG,TaxIncrease,2.2,2023-03-06
AG,TaxIncrease,2.2,2020-11-09
AG,TaxIncrease,2.2,2020-01-06
AG,TaxIncrease,2.7,2019-11-04
AG,TaxIncrease,2.7,2017-09-18
AG,TaxIncrease,2.4,2017-08-07
AG,Terrorism,0.7,2023-09-26
AG,Terrorism,0.7,2023-03-06
AG,Terrorism,0.7,2023-02-06
AG,Terrorism,0.7,2021-05-17
AG,Terrorism,0.7,2019-11-04
AG,Terrorism,0.8,2017-08-07
AG,UnderDevelopment,0.7,2023-07-07
AG,UnderDevelopment,1,2022-07-20
AG,UnderDevelopment,1.2,2021-07-13
AG,UnderDevelopment,1.6,2020-07-10
AG,UnderDevelopment,1.5,2019-07-09
AI,BriberyAndCorruption,1.3,2023-06-23
AI,BriberyAndCorruption,1.4,2022-06-06
AI,BriberyAndCorruption,1.6,2020-12-07
AI,BriberyAndCorruption,1.5,2020-02-10
AI,BriberyAndCorruption,1.5,2017-08-14
AI,CapitalTransfer,0.2,2015-08-11
AI,CivilWar,0.5,2023-06-23
AI,CivilWar,0.5,2022-06-06
AI,CivilWar,0.5,2020-12-07
AI,CivilWar,0.5,2019-11-18
AI,CivilWar,0.7,2017-08-14
AI,ContractAlteration,1.5,2023-06-23
AI,ContractAlteration,1.7,2022-06-06
AI,ContractAlteration,1.6,2020-12-07
AI,ContractAlteration,1.8,2019-11-18
AI,ContractAlteration,2.8,2017-09-18
AI,ContractAlteration,2.6,2017-08-14
AI,ContractAlteration,2.5,2016-01-25
AI,ContractEnforcement,1.7,2023-06-23
AI,ContractEnforcement,1.7,2022-06-06
AI,ContractEnforcement,1.7,2020-12-07
AI,ContractEnforcement,1.8,2019-11-18
AI,ContractEnforcement,2.5,2017-08-14
AI,ContractEnforcement,2.5,2016-01-25
AI,CurrencyDepreciation,0.1,2021-08-04
AI,Economic,1.4,2024-11-12
AI,Economic,1.5,2024-05-13
AI,Economic,1.7,2022-05-06
AI,Economic,1.3,2021-08-04
AI,Economic,1.2,2021-05-06
AI,Economic,1.3,2021-02-03
AI,Economic,1.2,2020-04-23
AI,Economic,1,2019-11-14
AI,Economic,0.9,2019-07-09
AI,Economic,1,2016-08-09
AI,Economic,0.9,2015-02-09
AI,Expropriation,1,2023-06-23
AI,Expropriation,1,2022-06-06
AI,Expropriation,1.2,2020-12-07
AI,Expropriation,1.2,2020-02-10
AI,Expropriation,1.3,2017-08-14
AI,GovernmentStability,1.1,2023-06-23
AI,GovernmentStability,1.2,2022-06-06
AI,GovernmentStability,1.2,2021-02-22
AI,GovernmentStability,1.2,2020-12-07
AI,GovernmentStability,1.4,2020-02-10
AI,GovernmentStability,1.2,2017-08-14
AI,GovernmentStability,1.4,2016-01-25
AI,Inflation,2.1,2024-11-12
AI,Inflation,2.3,2024-08-13
AI,Inflation,2.5,2024-05-13
AI,Inflation,2.7,2024-02-08
AI,Inflation,2.5,2023-02-07
AI,Inflation,2.7,2022-11-03
AI,Inflation,2.6,2022-05-06
AI,Inflation,1.9,2021-08-04
AI,Inflation,1.5,2021-05-06
AI,Inflation,1.3,2021-02-03
AI,Inflation,1.2,2019-11-14
AI,Inflation,1.1,2019-08-13
AI,Inflation,0.7,2017-02-17
AI,Inflation,0.5,2015-11-10
AI,Inflation,0.6,2015-08-11
AI,Inflation,0.7,2015-02-09
AI,InfrastructureDisruption,1,2023-06-23
AI,InfrastructureDisruption,1,2022-06-06
AI,InfrastructureDisruption,2,2017-09-25
AI,InterstateWar,0.7,2023-06-23
AI,InterstateWar,0.7,2022-06-06
AI,InterstateWar,0.5,2020-12-07
AI,InterstateWar,0.7,2019-11-18
AI,InterstateWar,0.7,2017-08-14
AI,LabourStrikes,1.3,2023-06-23
AI,LabourStrikes,1.2,2022-06-06
AI,LabourStrikes,1.4,2020-12-07
AI,LabourStrikes,1.6,2019-11-18
AI,LabourStrikes,1.9,2017-08-14
AI,Legal,1.4,2023-06-23
AI,Legal,1.5,2020-12-07
AI,Legal,1.6,2019-11-18
AI,Legal,2.2,2017-09-18
AI,Legal,2.1,2016-01-25
AI,Operational,1.4,2022-06-06
AI,Operational,1.8,2020-12-07
AI,Operational,1.7,2019-11-18
AI,Operational,1.8,2017-09-25
AI,Operational,1.5,2016-01-25
AI,PolicyStability,1.5,2023-06-23
AI,PolicyStability,1.5,2022-06-06
AI,PolicyStability,1.4,2020-12-07
AI,PolicyStability,1.4,2020-02-10
AI,PolicyStability,1.2,2017-08-14
AI,PolicyStability,1.4,2016-01-25
AI,Political,1.3,2022-06-06
AI,Political,1.2,2020-12-07
AI,Political,1.3,2020-02-10
AI,Political,1.2,2019-11-18
AI,Political,1.3,2017-08-14
AI,Political,1.4,2016-01-25
AI,ProtestsAndRiots,1.2,2023-06-23
AI,ProtestsAndRiots,1.3,2022-06-06
AI,ProtestsAndRiots,1.3,2020-12-07
AI,ProtestsAndRiots,1.9,2019-11-18
AI,ProtestsAndRiots,1.8,2017-08-14
AI,Recession,2.6,2024-11-12
AI,Recession,3,2024-08-13
AI,Recession,3.2,2024-05-13
AI,Recession,4.2,2024-02-08
AI,Recession,4.1,2022-11-03
AI,Recession,4,2022-05-06
AI,Recession,2.4,2021-05-06
AI,Recession,2.9,2021-02-03
AI,Recession,2.8,2020-11-05
AI,Recession,2.6,2020-04-23
AI,Recession,1.2,2020-02-25
AI,Recession,1,2017-05-09
AI,Recession,1.2,2016-08-09
AI,Recession,0.7,2015-08-11
AI,Recession,0.8,2015-02-09
AI,RegulatoryBurden,2,2023-06-23
AI,RegulatoryBurden,2,2022-06-06
AI,RegulatoryBurden,2,2020-12-07
AI,RegulatoryBurden,1.8,2020-02-10
AI,RegulatoryBurden,1.8,2017-08-14
AI,RegulatoryBurden,1.8,2016-01-25
AI,Security,0.8,2022-06-06
AI,Security,0.7,2020-12-07
AI,Security,0.9,2020-08-03
AI,SovereignDefault,2.5,2021-08-04
AI,StateFailure,1.3,2023-06-23
AI,StateFailure,1.3,2022-06-06
AI,StateFailure,1.1,2020-12-07
AI,StateFailure,1.1,2019-11-18
AI,StateFailure,1.5,2017-08-14
AI,StrategicOverall,1.3,2024-05-13
AI,StrategicOverall,1.4,2022-05-06
AI,StrategicOverall,1.3,2020-12-07
AI,StrategicOverall,1.4,2019-11-18
AI,StrategicOverall,1.5,2017-09-25
AI,StrategicOverall,1.4,2016-01-25
AI,Tax,1.5,2020-12-07
AI,Tax,1.6,2017-09-18
AI,Tax,1.5,2017-08-14
AI,TaxConsistency,1.3,2023-06-23
AI,TaxConsistency,1.4,2022-06-06
AI,TaxConsistency,1.3,2020-12-07
AI,TaxConsistency,1.4,2020-02-10
AI,TaxConsistency,1.4,2017-08-14
AI,TaxIncrease,1.7,2023-06-23
AI,TaxIncrease,1.6,2022-06-06
AI,TaxIncrease,1.6,2020-12-07
AI,TaxIncrease,1.7,2019-11-18
AI,TaxIncrease,1.7,2017-09-18
AI,TaxIncrease,1.6,2017-08-14
AI,Terrorism,0.6,2023-06-23
AI,Terrorism,0.6,2022-06-06
AI,Terrorism,0.6,2020-12-07
AI,Terrorism,0.6,2020-08-03
AI,Terrorism,0.7,2019-11-18
AI,Terrorism,0.7,2017-08-14
AI,UnderDevelopment,0.6,2023-07-07
AI,UnderDevelopment,0.7,2022-07-20
AI,UnderDevelopment,0.6,2020-07-10
AI,UnderDevelopment,0.7,2019-07-09
AI,UnderDevelopment,1.4,2015-04-28
AL,BriberyAndCorruption,3.2,2025-01-31
AL,BriberyAndCorruption,3.3,2023-06-19
AL,BriberyAndCorruption,3.3,2020-08-24
AL,BriberyAndCorruption,3.3,2019-11-11
AL,BriberyAndCorruption,3.3,2019-08-12
AL,BriberyAndCorruption,3.3,2017-12-11
AL,BriberyAndCorruption,3.4,2017-01-17
AL,BriberyAndCorruption,3.1,2015-12-21
AL,BriberyAndCorruption,2.9,2015-09-08
AL,CapitalTransfer,0.4,2023-08-02
AL,CapitalTransfer,0.4,2016-02-09
AL,CivilWar,0.8,2025-01-31
AL,CivilWar,0.8,2023-06-19
AL,CivilWar,0.8,2020-08-24
AL,CivilWar,0.8,2019-11-11
AL,CivilWar,0.8,2017-09-18
AL,ContractAlteration,2.2,2025-01-31
AL,ContractAlteration,2.3,2023-06-19
AL,ContractAlteration,2.3,2019-08-12
AL,ContractAlteration,2.5,2017-03-13
AL,ContractAlteration,2.3,2015-02-09
AL,ContractEnforcement,2.2,2025-01-31
AL,ContractEnforcement,2.5,2023-06-19
AL,ContractEnforcement,2.5,2019-08-12
AL,ContractEnforcement,2.4,2017-03-20
AL,ContractEnforcement,2.6,2017-02-13
AL,CurrencyDepreciation,3,2025-02-05
AL,CurrencyDepreciation,3.2,2024-11-12
AL,CurrencyDepreciation,3.6,2024-05-13
AL,CurrencyDepreciation,3.3,2023-11-06
AL,CurrencyDepreciation,3.1,2023-08-02
AL,CurrencyDepreciation,3,2023-05-04
AL,CurrencyDepreciation,3.4,2023-02-07
AL,CurrencyDepreciation,3.8,2022-11-03
AL,CurrencyDepreciation,3.5,2022-08-04
AL,CurrencyDepreciation,3.1,2022-05-06
AL,CurrencyDepreciation,2.7,2021-11-05
AL,CurrencyDepreciation,2.6,2021-05-06
AL,CurrencyDepreciation,2.1,2021-02-03
AL,CurrencyDepreciation,2.3,2020-11-05
AL,CurrencyDepreciation,2.1,2020-08-06
AL,CurrencyDepreciation,2.8,2020-05-05
AL,CurrencyDepreciation,2.5,2020-03-13
AL,CurrencyDepreciation,1.8,2019-11-14
AL,CurrencyDepreciation,1.7,2019-08-13
AL,CurrencyDepreciation,1.6,2017-08-16
AL,CurrencyDepreciation,2.4,2017-05-09
AL,CurrencyDepreciation,2.6,2016-08-09
AL,CurrencyDepreciation,2.5,2015-11-10
