State,State Code,County,Lookup,AOP,WS,EQ,FL,Wildfire,PAF,Equipment Breakdown
Texas,TX,Hemphill County,TXHemphill County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Henderson County,TXHenderson County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Hidalgo County,TXHidalgo County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Hill County,TXHill County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Hockley County,TXHockley County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Hood County,TXHood County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Hopkins County,TXHopkins County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Houston County,TXHouston County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Howard County,TXHoward County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Hudspeth County,TXHudspeth County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Hunt County,TXHunt County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Hutchinson County,TXHutchinson County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Irion County,TXIrion County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Jack County,TXJack County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Jackson County,TXJackson County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Jasper County,TXJasper County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Jeff Davis County,TXJeff Davis County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Jefferson County,TXJefferson County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Jim Hogg County,TXJim Hogg County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Jim Wells County,TXJim Wells County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Johnson County,TXJohnson County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Jones County,TXJones County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Karnes County,TXKarnes County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Kaufman County,TXKaufman County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Kendall County,TXKendall County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Kenedy County,TXKenedy County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Kent County,TXKent County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Kerr County,TXKerr County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Kimble County,TXKimble County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,King County,TXKing County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Kinney County,TXKinney County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Kleberg County,TXKleberg County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,KExcludex County,TXKExcludex County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,La Salle County,TXLa Salle County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Lamar County,TXLamar County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Lamb County,TXLamb County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Lampasas County,TXLampasas County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Lavaca County,TXLavaca County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Lee County,TXLee County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Leon County,TXLeon County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Liberty County,TXLiberty County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Limestone County,TXLimestone County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Lipscomb County,TXLipscomb County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Live Oak County,TXLive Oak County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,LlaExclude County,TXLlaExclude County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Loving County,TXLoving County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Lubbock County,TXLubbock County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Lynn County,TXLynn County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Madison County,TXMadison County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Marion County,TXMarion County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Martin County,TXMartin County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Mason County,TXMason County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Matagorda County,TXMatagorda County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Maverick County,TXMaverick County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,McCulloch County,TXMcCulloch County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,McLennan County,TXMcLennan County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,McMullen County,TXMcMullen County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Medina County,TXMedina County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Menard County,TXMenard County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Midland County,TXMidland County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Milam County,TXMilam County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Mills County,TXMills County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Mitchell County,TXMitchell County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Montague County,TXMontague County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Montgomery County,TXMontgomery County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Moore County,TXMoore County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Morris County,TXMorris County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Motley County,TXMotley County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Nacogdoches County,TXNacogdoches County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Navarro County,TXNavarro County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Newton County,TXNewton County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Excludelan County,TXExcludelan County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Nueces County,TXNueces County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Ochiltree County,TXOchiltree County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Oldham County,TXOldham County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Orange County,TXOrange County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Palo Pinto County,TXPalo Pinto County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,PaExcludela County,TXPaExcludela County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Parker County,TXParker County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Parmer County,TXParmer County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Pecos County,TXPecos County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Polk County,TXPolk County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Potter County,TXPotter County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Presidio County,TXPresidio County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Rains County,TXRains County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Randall County,TXRandall County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Reagan County,TXReagan County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Real County,TXReal County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Red River County,TXRed River County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Reeves County,TXReeves County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Refugio County,TXRefugio County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Roberts County,TXRoberts County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Robertson County,TXRobertson County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Rockwall County,TXRockwall County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Runnels County,TXRunnels County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Rusk County,TXRusk County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Sabine County,TXSabine County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,San Augustine County,TXSan Augustine County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,San Jacinto County,TXSan Jacinto County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,San Patricio County,TXSan Patricio County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,San Saba County,TXSan Saba County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Schleicher County,TXSchleicher County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Scurry County,TXScurry County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Shackelford County,TXShackelford County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Shelby County,TXShelby County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Sherman County,TXSherman County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Smith County,TXSmith County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Somervell County,TXSomervell County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Starr County,TXStarr County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Stephens County,TXStephens County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Sterling County,TXSterling County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Stonewall County,TXStonewall County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Sutton County,TXSutton County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Swisher County,TXSwisher County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Tarrant County,TXTarrant County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Taylor County,TXTaylor County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Terrell County,TXTerrell County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Terry County,TXTerry County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Throckmorton County,TXThrockmorton County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Titus County,TXTitus County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Tom Green County,TXTom Green County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Travis County,TXTravis County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Trinity County,TXTrinity County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Tyler County,TXTyler County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Upshur County,TXUpshur County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Upton County,TXUpton County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Uvalde County,TXUvalde County,Include,Include,Include,Include,Include,Include,Include
Texas,TX,Val Verde County,TXVal Verde County,Include,Include,Include,Include,Include,Include,Include
