State,State Code,County,Lookup,RI Name,NFIP Flood Zone,AOP,WS,EQ,Excess FL,Wildfire
Tennessee,TN,Robertson County,TNRobertson County,,A,I3,I3,3,2,I3
Tennessee,TN,Rutherford County,TNRutherford County,,A,I1,I1,3,3,I1
Tennessee,TN,Scott County,TNScott County,,A,I3,I3,3,3,I3
Tennessee,TN,Sequatchie County,TNSequatchie County,,A,I3,I3,3,3,I3
Tennessee,TN,Sevier County,TNSevier County,,A,I3,I3,2,3,I3
Tennessee,TN,Shelby County,TNShelby County,New Madrid EQ,A,I2,I2,2,2,I2
Tennessee,TN,Smith County,TNSmith County,,A,I3,I3,3,3,I3
Tennessee,TN,Stewart County,TNStewart County,New Madrid EQ,A,I3,I3,2,2,I3
Tennessee,TN,Sullivan County,TNSullivan County,,A,I3,I3,3,3,I3
Tennessee,TN,Sumner County,TNSumner County,,A,I2,I2,3,2,I2
Tennessee,TN,Tipton County,TNTipton County,New Madrid EQ,A,I2,I2,1,2,I2
Tennessee,TN,Trousdale County,TNTrousdale County,,A,I3,I3,3,2,I3
Tennessee,TN,Unicoi County,TNUnicoi County,,A,I3,I3,3,3,I3
Tennessee,TN,Union County,TNUnion County,,A,I3,I3,2,3,I3
Tennessee,TN,Van Buren County,TNVan Buren County,,A,I3,I3,3,2,I3
Tennessee,TN,Warren County,TNWarren County,,A,I3,I3,3,3,I3
Tennessee,TN,Washington County,TNWashington County,,A,I3,I3,3,3,I3
Tennessee,TN,Wayne County,TNWayne County,,A,I3,I3,3,3,I3
Tennessee,TN,Weakley County,TNWeakley County,New Madrid EQ,A,I3,I3,2,1,I3
Tennessee,TN,White County,TNWhite County,,A,I3,I3,3,3,I3
Tennessee,TN,Williamson County,TNWilliamson County,,A,I1,I1,3,3,I1
Tennessee,TN,Wilson County,TNWilson County,,A,I1,I1,3,3,I1
Utah,UT,Beaver County,UTBeaver County,,A,I3,I3,3,2,I3
Utah,UT,Box Elder County,UTBox Elder County,,A,I2,I2,3,1,I2
Utah,UT,Cache County,UTCache County,Pacific NW EQ,A,I2,I2,2,3,I2
Utah,UT,Carbon County,UTCarbon County,,A,I2,I2,3,3,I2
Utah,UT,Daggett County,UTDaggett County,,A,I2,I2,3,3,I2
Utah,UT,Davis County,UTDavis County,,A,I1,I1,2,3,I1
Utah,UT,Duchesne County,UTDuchesne County,,A,I2,I2,3,3,I2
Utah,UT,Emery County,UTEmery County,,A,I2,I2,3,2,I2
Utah,UT,Garfield County,UTGarfield County,,A,I3,I3,3,2,I3
Utah,UT,Grand County,UTGrand County,,A,I3,I3,3,2,I3
Utah,UT,Iron County,UTIron County,,A,I3,I3,3,1,I3
Utah,UT,Juab County,UTJuab County,,A,I3,I3,3,3,I3
Utah,UT,Kane County,UTKane County,,A,I3,I3,3,1,I3
Utah,UT,Millard County,UTMillard County,,A,I3,I3,3,2,I3
Utah,UT,Morgan County,UTMorgan County,Pacific NW EQ,A,I3,I3,3,3,I3
Utah,UT,Piute County,UTPiute County,,A,I3,I3,3,2,I3
Utah,UT,Rich County,UTRich County,,A,I3,I3,3,3,I3
Utah,UT,Salt Lake County,UTSalt Lake County,Pacific NW EQ,A,I2,I2,2,3,I2
Utah,UT,San Juan County,UTSan Juan County,,A,I3,I3,3,1,I3
Utah,UT,Sanpete County,UTSanpete County,,A,I3,I3,3,3,I3
Utah,UT,Sevier County,UTSevier County,,A,I3,I3,3,2,I3
Utah,UT,Summit County,UTSummit County,,A,I3,I3,2,3,I3
Utah,UT,Tooele County,UTTooele County,,A,I3,I3,3,3,I3
Utah,UT,Uintah County,UTUintah County,,A,I2,I2,3,3,I2
Utah,UT,Utah County,UTUtah County,Pacific NW EQ,A,I2,I2,2,3,I2
Utah,UT,Wasatch County,UTWasatch County,Pacific NW EQ,A,I2,I2,3,3,I2
Utah,UT,Washington County,UTWashington County,,A,I2,I2,3,1,I2
Utah,UT,Wayne County,UTWayne County,,A,I3,I3,3,2,I3
Utah,UT,Weber County,UTWeber County,,A,I2,I2,2,3,I2
Vermont,VT,Addison County,VTAddison County,,A,I3,C3,3,2,I3
Vermont,VT,Bennington County,VTBennington County,,A,I3,C3,3,3,I3
Vermont,VT,Caledonia County,VTCaledonia County,,A,I3,C3,3,3,I3
Vermont,VT,Chittenden County,VTChittenden County,,A,I2,C3,3,1,I2
Vermont,VT,Essex County,VTEssex County,,A,I3,C3,3,3,I3
Vermont,VT,Franklin County,VTFranklin County,,A,I3,C3,3,1,I3
Vermont,VT,Grand Isle County,VTGrand Isle County,,A,I3,C3,3,2,I3
Vermont,VT,Lamoille County,VTLamoille County,,A,I3,C3,3,1,I3
Vermont,VT,Orange County,VTOrange County,,A,I3,C3,3,3,I3
Vermont,VT,Orleans County,VTOrleans County,,A,I3,C3,3,2,I3
Vermont,VT,Rutland County,VTRutland County,,A,I3,C3,3,3,I3
Vermont,VT,Washington County,VTWashington County,,A,I3,C3,3,1,I3
Vermont,VT,Windham County,VTWindham County,,A,I3,C3,3,3,I3
Vermont,VT,Windsor County,VTWindsor County,,A,I3,C3,3,3,I3
Washington,WA,Adams County,WAAdams County,,A,I3,I3,3,3,I3
Washington,WA,Asotin County,WAAsotin County,,A,I1,I1,3,3,I1
Washington,WA,Benton County,WABenton County,,A,I2,I2,3,3,I2
Washington,WA,Chelan County,WAChelan County,,A,I2,I2,3,3,I2
Washington,WA,Clallam County,WAClallam County,,A,I3,I3,2,2,I3
Washington,WA,Clark County,WAClark County,,A,I2,I2,3,3,I2
Washington,WA,Columbia County,WAColumbia County,,A,I2,I2,3,3,I2
Washington,WA,Cowlitz County,WACowlitz County,,A,I3,I3,3,2,I3
Washington,WA,Douglas County,WADouglas County,,A,I2,I2,3,3,I2
Washington,WA,Ferry County,WAFerry County,,A,I3,I3,3,1,I3
Washington,WA,Franklin County,WAFranklin County,,A,I3,I3,3,3,I3
Washington,WA,Garfield County,WAGarfield County,,A,I2,I2,3,3,I2
Washington,WA,Grant County,WAGrant County,,A,I2,I2,3,3,I2
Washington,WA,Grays Harbor County,WAGrays Harbor County,,A,I3,I3,1,1,I3
Washington,WA,Island County,WAIsland County,Pacific NW EQ,A,I3,I3,2,2,I3
Washington,WA,Jefferson County,WAJefferson County,,A,I3,I3,1,2,I3
Washington,WA,King County,WAKing County,Pacific NW EQ,A,I3,I3,1,3,I3
Washington,WA,Kitsap County,WAKitsap County,Pacific NW EQ,A,I3,I3,2,2,I3
Washington,WA,Kittitas County,WAKittitas County,,A,I2,I2,3,3,I2
Washington,WA,Klickitat County,WAKlickitat County,,A,I3,I3,3,3,I3
Washington,WA,Lewis County,WALewis County,,A,I3,I3,2,1,I3
Washington,WA,Lincoln County,WALincoln County,,A,I2,I2,3,2,I2
Washington,WA,Mason County,WAMason County,,A,I3,I3,2,1,I3
Washington,WA,Okanogan County,WAOkanogan County,,A,I2,I2,3,2,I2
Washington,WA,Pacific County,WAPacific County,,A,I3,I3,2,1,I3
Washington,WA,Pend Oreille County,WAPend Oreille County,,A,I2,I2,3,2,I2
Washington,WA,Pierce County,WAPierce County,Pacific NW EQ,A,I3,I3,2,2,I3
Washington,WA,San Juan County,WASan Juan County,Pacific NW EQ,A,I3,I3,2,3,I3
Washington,WA,Skagit County,WASkagit County,,A,I3,I3,3,2,I3
Washington,WA,Skamania County,WASkamania County,,A,I3,I3,3,3,I3
Washington,WA,Snohomish County,WASnohomish County,Pacific NW EQ,A,I3,I3,2,2,I3
Washington,WA,Spokane County,WASpokane County,,A,I2,I2,3,2,I2
Washington,WA,Stevens County,WAStevens County,,A,I2,I2,3,1,I2
Washington,WA,Thurston County,WAThurston County,,A,I3,I3,2,2,I3
Washington,WA,Wahkiakum County,WAWahkiakum County,,A,I3,I3,2,1,I3
Washington,WA,Walla Walla County,WAWalla Walla County,,A,I2,I2,3,3,I2
Washington,WA,Whatcom County,WAWhatcom County,,A,I3,I3,3,2,I3
Washington,WA,Whitman County,WAWhitman County,,A,I2,I2,3,3,I2
Washington,WA,Yakima County,WAYakima County,,A,I2,I2,3,3,I2
Wisconsin,WI,Adams County,WIAdams County,,A,I3,I3,3,3,I3
Wisconsin,WI,Ashland County,WIAshland County,,A,I3,I3,3,3,I3
Wisconsin,WI,Barron County,WIBarron County,,A,I3,I3,3,3,I3
Wisconsin,WI,Bayfield County,WIBayfield County,,A,I3,I3,3,3,I3
Wisconsin,WI,Brown County,WIBrown County,,A,I3,I3,3,3,I3
Wisconsin,WI,Buffalo County,WIBuffalo County,,A,I3,I3,3,3,I3
Wisconsin,WI,Burnett County,WIBurnett County,,A,I3,I3,3,3,I3
Wisconsin,WI,Calumet County,WICalumet County,,A,I2,I2,3,2,I2
Wisconsin,WI,Chippewa County,WIChippewa County,,A,I3,I3,3,3,I3
Wisconsin,WI,Clark County,WIClark County,,A,I3,I3,3,3,I3
Wisconsin,WI,Columbia County,WIColumbia County,,A,I3,I3,3,1,I3
Wisconsin,WI,Crawford County,WICrawford County,,A,I3,I3,3,1,I3
Wisconsin,WI,Dane County,WIDane County,,A,I2,I2,3,1,I2
Wisconsin,WI,Dodge County,WIDodge County,,A,I3,I3,3,1,I3
Wisconsin,WI,Door County,WIDoor County,,A,I3,I3,3,3,I3
Wisconsin,WI,Douglas County,WIDouglas County,,A,I3,I3,3,3,I3
Wisconsin,WI,Dunn County,WIDunn County,,A,I3,I3,3,3,I3
Wisconsin,WI,Eau Claire County,WIEau Claire County,,A,I3,I3,3,3,I3
Wisconsin,WI,Florence County,WIFlorence County,,A,I3,I3,3,3,I3
Wisconsin,WI,Fond du Lac County,WIFond du Lac County,,A,I3,I3,3,2,I3
Wisconsin,WI,Forest County,WIForest County,,A,I3,I3,3,3,I3
Wisconsin,WI,Grant County,WIGrant County,,A,I2,I2,3,1,I2
Wisconsin,WI,Green County,WIGreen County,,A,I3,I3,3,2,I3
Wisconsin,WI,Green Lake County,WIGreen Lake County,,A,I3,I3,3,2,I3
Wisconsin,WI,Iowa County,WIIowa County,,A,I3,I3,3,1,I3
Wisconsin,WI,Iron County,WIIron County,,A,I3,I3,3,3,I3
Wisconsin,WI,Jackson County,WIJackson County,,A,I3,I3,3,2,I3
Wisconsin,WI,Jefferson County,WIJefferson County,,A,I2,I2,3,2,I2
Wisconsin,WI,Juneau County,WIJuneau County,,A,I3,I3,3,2,I3
Wisconsin,WI,Kenosha County,WIKenosha County,,A,I2,I2,3,2,I2
Wisconsin,WI,Kewaunee County,WIKewaunee County,,A,I3,I3,3,3,I3
Wisconsin,WI,La Crosse County,WILa Crosse County,,A,I1,I1,3,2,I1
Wisconsin,WI,Lafayette County,WILafayette County,,A,I3,I3,3,2,I3
Wisconsin,WI,Langlade County,WILanglade County,,A,I3,I3,3,3,I3
Wisconsin,WI,Lincoln County,WILincoln County,,A,I3,I3,3,3,I3
Wisconsin,WI,Manitowoc County,WIManitowoc County,,A,I3,I3,3,2,I3
Wisconsin,WI,Marathon County,WIMarathon County,,A,I3,I3,3,3,I3
Wisconsin,WI,Marinette County,WIMarinette County,,A,I3,I3,3,3,I3
Wisconsin,WI,Marquette County,WIMarquette County,,A,I3,I3,3,2,I3
Wisconsin,WI,Menominee County,WIMenominee County,,A,I3,I3,3,3,I3
Wisconsin,WI,Milwaukee County,WIMilwaukee County,,A,I1,I1,3,2,I1
Wisconsin,WI,Monroe County,WIMonroe County,,A,I3,I3,3,2,I3
Wisconsin,WI,Oconto County,WIOconto County,,A,I3,I3,3,3,I3
Wisconsin,WI,Oneida County,WIOneida County,,A,I3,I3,3,3,I3
Wisconsin,WI,Outagamie County,WIOutagamie County,,A,I3,I3,3,3,I3
Wisconsin,WI,Ozaukee County,WIOzaukee County,,A,I2,I2,3,1,I2
Wisconsin,WI,Pepin County,WIPepin County,,A,I3,I3,3,3,I3
Wisconsin,WI,Pierce County,WIPierce County,,A,I2,I2,3,3,I2
Wisconsin,WI,Polk County,WIPolk County,,A,I3,I3,3,3,I3
Wisconsin,WI,Portage County,WIPortage County,,A,I3,I3,3,3,I3
Wisconsin,WI,Price County,WIPrice County,,A,I3,I3,3,3,I3
Wisconsin,WI,Racine County,WIRacine County,,A,I2,I2,3,2,I2
Wisconsin,WI,Richland County,WIRichland County,,A,I3,I3,3,1,I3
Wisconsin,WI,Rock County,WIRock County,,A,I3,I3,3,2,I3
Wisconsin,WI,Rusk County,WIRusk County,,A,I3,I3,3,3,I3
Wisconsin,WI,Sauk County,WISauk County,,A,I3,I3,3,1,I3
Wisconsin,WI,Sawyer County,WISawyer County,,A,I3,I3,3,3,I3
Wisconsin,WI,Shawano County,WIShawano County,,A,I3,I3,3,3,I3
Wisconsin,WI,Sheboygan County,WISheboygan County,,A,I3,I3,3,2,I3
Wisconsin,WI,St. Croix County,WISt. Croix County,,A,I3,I3,3,3,I3
Wisconsin,WI,Taylor County,WITaylor County,,A,I3,I3,3,3,I3
Wisconsin,WI,Trempealeau County,WITrempealeau County,,A,I2,I2,3,2,I2
Wisconsin,WI,Vernon County,WIVernon County,,A,I3,I3,3,1,I3
Wisconsin,WI,Vilas County,WIVilas County,,A,I3,I3,3,3,I3
Wisconsin,WI,Walworth County,WIWalworth County,,A,I3,I3,3,2,I3
Wisconsin,WI,Washburn County,WIWashburn County,,A,I3,I3,3,3,I3
Wisconsin,WI,Washington County,WIWashington County,,A,I2,I2,3,1,I2
Wisconsin,WI,Waukesha County,WIWaukesha County,,A,I2,I2,3,2,I2
Wisconsin,WI,Waupaca County,WIWaupaca County,,A,I3,I3,3,3,I3
Wisconsin,WI,Waushara County,WIWaushara County,,A,I3,I3,3,3,I3
Wisconsin,WI,Winnebago County,WIWinnebago County,,A,I2,I2,3,2,I2
Wisconsin,WI,Wood County,WIWood County,,A,I3,I3,3,3,I3
West Virginia,WV,Barbour County,WVBarbour County,,A,I3,I3,3,3,I3
West Virginia,WV,Berkeley County,WVBerkeley County,,A,I2,I2,3,3,I2
West Virginia,WV,Boone County,WVBoone County,,A,I3,I3,3,1,I3
West Virginia,WV,Braxton County,WVBraxton County,,A,I3,I3,3,2,I3
West Virginia,WV,Brooke County,WVBrooke County,,A,I2,I2,3,3,I2
West Virginia,WV,Cabell County,WVCabell County,,A,I2,I2,3,2,I2
West Virginia,WV,Calhoun County,WVCalhoun County,,A,I3,I3,3,2,I3
West Virginia,WV,Clay County,WVClay County,,A,I3,I3,3,2,I3
West Virginia,WV,Doddridge County,WVDoddridge County,,A,I3,I3,3,3,I3
West Virginia,WV,Fayette County,WVFayette County,,A,I3,I3,3,1,I3
West Virginia,WV,Gilmer County,WVGilmer County,,A,I3,I3,3,2,I3
West Virginia,WV,Grant County,WVGrant County,,A,I3,I3,3,3,I3
West Virginia,WV,Greenbrier County,WVGreenbrier County,,A,I3,I3,3,3,I3
West Virginia,WV,Hampshire County,WVHampshire County,,A,I3,I3,3,3,I3
West Virginia,WV,Hancock County,WVHancock County,,A,I1,I1,3,3,I1
West Virginia,WV,Hardy County,WVHardy County,,A,I3,I3,3,3,I3
West Virginia,WV,Harrison County,WVHarrison County,,A,I2,I2,3,3,I2
West Virginia,WV,Jackson County,WVJackson County,,A,I2,I2,3,2,I2
West Virginia,WV,Jefferson County,WVJefferson County,,A,I2,I2,3,3,I2
West Virginia,WV,Kanawha County,WVKanawha County,,A,I2,I2,3,1,I2
West Virginia,WV,Lewis County,WVLewis County,,A,I2,I2,3,3,I2
West Virginia,WV,Lincoln County,WVLincoln County,,A,I3,I3,3,1,I3
West Virginia,WV,Logan County,WVLogan County,,A,I2,I2,3,1,I2
West Virginia,WV,Marion County,WVMarion County,,A,I3,I3,3,3,I3
West Virginia,WV,Marshall County,WVMarshall County,,A,I2,I2,3,2,I2
West Virginia,WV,Mason County,WVMason County,,A,I3,I3,3,2,I3
West Virginia,WV,McDowell County,WVMcDowell County,,A,I2,I2,3,3,I2
West Virginia,WV,Mercer County,WVMercer County,,A,I2,I2,3,3,I2
West Virginia,WV,Mineral County,WVMineral County,,A,I3,I3,3,3,I3
West Virginia,WV,Mingo County,WVMingo County,,A,I2,I2,3,1,I2
West Virginia,WV,Monongalia County,WVMonongalia County,,A,I2,I2,3,3,I2
West Virginia,WV,Monroe County,WVMonroe County,,A,I3,I3,3,3,I3
West Virginia,WV,Morgan County,WVMorgan County,,A,I2,I2,3,3,I2
West Virginia,WV,Nicholas County,WVNicholas County,,A,I3,I3,3,2,I3
West Virginia,WV,Ohio County,WVOhio County,,A,I1,I1,3,2,I1
West Virginia,WV,Pendleton County,WVPendleton County,,A,I3,I3,3,3,I3
West Virginia,WV,Pleasants County,WVPleasants County,,A,I3,I3,3,2,I3
West Virginia,WV,Pocahontas County,WVPocahontas County,,A,I3,I3,3,3,I3
West Virginia,WV,Preston County,WVPreston County,,A,I3,I3,3,3,I3
West Virginia,WV,Putnam County,WVPutnam County,,A,I2,I2,3,2,I2
West Virginia,WV,Raleigh County,WVRaleigh County,,A,I2,I2,3,2,I2
West Virginia,WV,Randolph County,WVRandolph County,,A,I3,I3,3,3,I3
West Virginia,WV,Ritchie County,WVRitchie County,,A,I3,I3,3,2,I3
West Virginia,WV,Roane County,WVRoane County,,A,I3,I3,3,1,I3
West Virginia,WV,Summers County,WVSummers County,,A,I2,I2,3,3,I2
West Virginia,WV,Taylor County,WVTaylor County,,A,I2,I2,3,3,I2
West Virginia,WV,Tucker County,WVTucker County,,A,I3,I3,3,3,I3
West Virginia,WV,Tyler County,WVTyler County,,A,I3,I3,3,2,I3
West Virginia,WV,Upshur County,WVUpshur County,,A,I3,I3,3,3,I3
West Virginia,WV,Wayne County,WVWayne County,,A,I2,I2,3,1,I2
West Virginia,WV,Webster County,WVWebster County,,A,I3,I3,3,3,I3
West Virginia,WV,Wetzel County,WVWetzel County,,A,I3,I3,3,3,I3
West Virginia,WV,Wirt County,WVWirt County,,A,I3,I3,3,1,I3
West Virginia,WV,Wood County,WVWood County,,A,I2,I2,3,2,I2
West Virginia,WV,Wyoming County,WVWyoming County,,A,I2,I2,3,2,I2
Wyoming,WY,Albany County,WYAlbany County,,A,I3,I3,3,3,I3
Wyoming,WY,Big Horn County,WYBig Horn County,,A,I3,I3,3,3,I3
Wyoming,WY,Campbell County,WYCampbell County,,A,I2,I2,3,3,I2
Wyoming,WY,Carbon County,WYCarbon County,,A,I3,I3,3,3,I3
Wyoming,WY,Converse County,WYConverse County,,A,I2,I2,3,3,I2
Wyoming,WY,Crook County,WYCrook County,,A,I2,I2,3,3,I2
Wyoming,WY,Fremont County,WYFremont County,,A,I3,I3,3,3,I3
Wyoming,WY,Goshen County,WYGoshen County,,A,I2,I2,3,1,I2
Wyoming,WY,Hot Springs County,WYHot Springs County,,A,I3,I3,3,2,I3
Wyoming,WY,Johnson County,WYJohnson County,,A,I2,I2,3,2,I2
Wyoming,WY,Laramie County,WYLaramie County,,A,I1,I1,3,1,I1
Wyoming,WY,Lincoln County,WYLincoln County,,A,I3,I3,2,3,I3
Wyoming,WY,Natrona County,WYNatrona County,,A,I3,I3,3,3,I3
Wyoming,WY,Niobrara County,WYNiobrara County,,A,I2,I2,3,2,I2
Wyoming,WY,Park County,WYPark County,,A,I3,I3,3,1,I3
Wyoming,WY,Platte County,WYPlatte County,,A,I2,I2,3,2,I2
Wyoming,WY,Sheridan County,WYSheridan County,,A,I2,I2,3,2,I2
Wyoming,WY,Sublette County,WYSublette County,,A,I3,I3,3,2,I3
Wyoming,WY,Sweetwater County,WYSweetwater County,,A,I3,I3,3,3,I3
Wyoming,WY,Teton County,WYTeton County,,A,I3,I3,2,1,I3
