"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/post_bind/question/q_22","q_22","str","input","optional","Not set","Is the Basis of Claims Agreement clearly identified?  For contracts with more than one participating Lloyd's Syndicate this is the Lloyd's 2006 Claims Scheme. [Please note that for certain classes the Lloyd's 2006 Claims Scheme has been amended by the 2010 Pilot Scheme - the scope of this pilot and the applicable slip language relating to this heading are set out in Market Bulletin Y4341 dated 30 November 2009]","n/a","n/a"
"cds/post_bind/question/q_23","q_23","str","input","optional","Not set","Are the claims agreement parties identified?  For contracts with more than one participating Lloyd's Syndicate, within the scope of the Lloyd's 2006 Claims Scheme, these are the leading Lloyd's underwriter and XCS, not XIS, (although a second Lloyd's underwriter may opt to be an additional agreement party only on "Special Category claims" and this must be stated as such on the contract) only. [Please note that for certain classes the Lloyd's 2006 Claims Scheme has been amended by the 2010 Pilot Scheme - the scope of this pilot, the applicable slip language relating to this heading, and the requirement to identify which managing agent(s) will fulfil the claims agreement party roles, are set out in Market Bulletin Y4341 dated 30 November 2009]","n/a","n/a"
"cds/post_bind/question/q_24","q_24","str","input","optional","Not set","Is the basis of claims administration specified?","n/a","n/a"
"cds/post_bind/question/q_25","q_25","str","input","optional","Not set","Are the rules and extent of any other delegated claims authority specified?","n/a","n/a"
"cds/post_bind/question/q_26","q_26","str","input","optional","Not set","Are arrangements for collection of expert fees stated?","n/a","n/a"
"cds/post_bind/question/q_27","q_27","str","input","optional","Not set","Any business placed via a Canadian domiciled intermediary (either open market or delegated authority) will cause the risk to be "insure in Canada a risk" even if it does not cover a Canadian insured or Canadian location. The Canadian domiciled intermediary will need to be an approved Open Market Correspondent or Coverholder. Ensure premium monies are converted into either CAD or USD prior to submission for processing and settlement, and that the contract of insurance (including premium notices and applications for insurance) includes the "made in Canada" wording. Please refer to market bulletin Y4329 and Crystal for further information ","n/a","n/a"
"cds/post_bind/question/q_28","q_28","str","input","optional","Not set","Ensure that the contract shows the correct US classification if the original premium is in US Dollars or the original premium is in another currency and the Country of Origin is the US.","n/a","n/a"
"cds/post_bind/question/q_29","q_29","str","input","optional","Not set","Ensure that the Market Reform Contract includes the Regulatory Client Classification heading in the Fiscal and Regulatory section and check that one of the six available options is stated: Consumer, Consumer exempt, Commercial customer, Large risk, Group risks or Reinsurance.","n/a","n/a"
"cds/post_bind/question/q_30","q_30","str","input","optional","Not set","Where the FSA Client Classification heading shows "Consumer" or "Consumer exempt", ensure that the Distance Marketing Directive heading is included on the Market Reform Contract (Fiscal and Regulatory section) and is completed either 'yes' or 'no'.","n/a","n/a"
"cds/post_bind/question/q_31","q_31","str","input","optional","Not set","Is the brokerage expressed?","n/a","n/a"
"cds/post_bind/question/q_32","q_32","str","input","optional","Not set","Are other deductions from premium expressed?","n/a","n/a"
"cds/post_bind/question/q_33","q_33","str","input","optional","Not set","Does the stamp or contract accurately reflect the correct syndicate split?","n/a","n/a"
"cds/post_bind/question/q_34","q_34","str","input","optional","Not set","Have you confirmed that a section on the regulatory risk location appears in the contract and that it has been completely corrected?","n/a","n/a"
"cds/post_bind/question","question","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/post_bind/answer/q_1","q_1","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_2","q_2","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_3","q_3","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_4","q_4","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_5","q_5","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_6","q_6","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_7","q_7","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_8","q_8","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_9","q_9","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_10","q_10","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_11","q_11","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_12","q_12","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_13","q_13","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_14","q_14","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_15","q_15","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_16","q_16","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_17","q_17","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_18","q_18","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_19","q_19","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_20","q_20","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_21","q_21","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_22","q_22","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_23","q_23","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_24","q_24","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_25","q_25","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_26","q_26","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_27","q_27","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_28","q_28","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_29","q_29","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_30","q_30","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_31","q_31","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_32","q_32","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_33","q_33","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer/q_34","q_34","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/answer","answer","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/post_bind/comments/q_1","q_1","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_2","q_2","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_3","q_3","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_4","q_4","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_5","q_5","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_6","q_6","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_7","q_7","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_8","q_8","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_9","q_9","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_10","q_10","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_11","q_11","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_12","q_12","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_13","q_13","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_14","q_14","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_15","q_15","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_16","q_16","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_17","q_17","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_18","q_18","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_19","q_19","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_20","q_20","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_21","q_21","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_22","q_22","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_23","q_23","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_24","q_24","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_25","q_25","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_26","q_26","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_27","q_27","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_28","q_28","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_29","q_29","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_30","q_30","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_31","q_31","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_32","q_32","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_33","q_33","str","input","optional","Comments","None","n/a","n/a"
"cds/post_bind/comments/q_34","q_34","str","input","optional","Answer","None","n/a","n/a"
"cds/post_bind/comments","comments","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/post_bind","post_bind","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/area_code_label","area_code_label","str","input","optional","Not set","Area Code","n/a","n/a"
"cds/area_code_comments","area_code_comments","str","input","optional","Not set","None","n/a","n/a"
"cds/area_codes_select/bag","bag","str","input","optional","Antigua & Barbuda","BAG","n/a","n/a"
"cds/area_codes_select/bah","bah","str","input","optional","Bahamas","BAH","n/a","n/a"
"cds/area_codes_select/ban","ban","str","input","optional","Anquilla","BAN","n/a","n/a"
"cds/area_codes_select/bbb","bbb","str","input","optional","Barbados","BBB","n/a","n/a"
"cds/area_codes_select/bbh","bbh","str","input","optional","Turks & Caicos","BBH","n/a","n/a"
"cds/area_codes_select/bbm","bbm","str","input","optional","Bermuda","BBM","n/a","n/a"
"cds/area_codes_select/bcb","bcb","str","input","optional","Cuba","BCB","n/a","n/a"
"cds/area_codes_select/bcm","bcm","str","input","optional","Grand Cayman","BCM","n/a","n/a"
"cds/area_codes_select/bcu","bcu","str","input","optional","Curacao & Aruba","BCU","n/a","n/a"
"cds/area_codes_select/bdo","bdo","str","input","optional","Dominica","BDO","n/a","n/a"
"cds/area_codes_select/bdr","bdr","str","input","optional","Dominican Republic","BDR","n/a","n/a"
"cds/area_codes_select/bgn","bgn","str","input","optional","Greneda","BGN","n/a","n/a"
"cds/area_codes_select/bgs","bgs","str","input","optional","The Grenadines","BGS","n/a","n/a"
"cds/area_codes_select/bgu","bgu","str","input","optional","Guadloupe","BGU","n/a","n/a"
"cds/area_codes_select/bht","bht","str","input","optional","Haiti","BHT","n/a","n/a"
"cds/area_codes_select/bjm","bjm","str","input","optional","Jamaica","BJM","n/a","n/a"
"cds/area_codes_select/bkn","bkn","str","input","optional","St Kitts & Nevis","BKN","n/a","n/a"
"cds/area_codes_select/bmq","bmq","str","input","optional","Martinique","BMQ","n/a","n/a"
"cds/area_codes_select/bms","bms","str","input","optional","Montserrat","BMS","n/a","n/a"
"cds/area_codes_select/bon","bon","str","input","optional","Bonaire","BON","n/a","n/a"
"cds/area_codes_select/bpr","bpr","str","input","optional","Puerto Rico","BPR","n/a","n/a"
"cds/area_codes_select/bsl","bsl","str","input","optional","St Lucia","BSL","n/a","n/a"
"cds/area_codes_select/bsv","bsv","str","input","optional","St Vincent","BSV","n/a","n/a"
"cds/area_codes_select/bv1","bv1","str","input","optional","Virgin Islands (UK)","BV1","n/a","n/a"
"cds/area_codes_select/bvs","bvs","str","input","optional","Virgin Islands (US)","BVS","n/a","n/a"
"cds/area_codes_select/bx7","bx7","str","input","optional","Trinidad & Tobago","BX7","n/a","n/a"
"cds/area_codes_select/cbc","cbc","str","input","optional","British Columbia","CBC","n/a","n/a"
"cds/area_codes_select/cqu","cqu","str","input","optional","Quebec","CQU","n/a","n/a"
"cds/area_codes_select/con","con","str","input","optional","Ontario","CON","n/a","n/a"
"cds/area_codes_select/cpr","cpr","str","input","optional","Prairies","CPR","n/a","n/a"
"cds/area_codes_select/cat","cat","str","input","optional","Atlantic","CAT","n/a","n/a"
"cds/area_codes_select/eat","eat","str","input","optional","Austria","EAT","n/a","n/a"
"cds/area_codes_select/ebe","ebe","str","input","optional","Belgium","EBE","n/a","n/a"
"cds/area_codes_select/ech","ech","str","input","optional","Switzerland","ECH","n/a","n/a"
"cds/area_codes_select/edk","edk","str","input","optional","Denmark","EDK","n/a","n/a"
"cds/area_codes_select/emz","emz","str","input","optional","Europe Multi zone","EMZ","n/a","n/a"
"cds/area_codes_select/efi","efi","str","input","optional","Finland","EFI","n/a","n/a"
"cds/area_codes_select/efr","efr","str","input","optional","France","EFR","n/a","n/a"
"cds/area_codes_select/ege","ege","str","input","optional","Germany","EGE","n/a","n/a"
"cds/area_codes_select/eic","eic","str","input","optional","Iceland","EIC","n/a","n/a"
"cds/area_codes_select/eie","eie","str","input","optional","Ireland","EIE","n/a","n/a"
"cds/area_codes_select/enl","enl","str","input","optional","Netherlands","ENL","n/a","n/a"
"cds/area_codes_select/eno","eno","str","input","optional","Norway","ENO","n/a","n/a"
"cds/area_codes_select/egf","egf","str","input","optional","Germany Flood","EGF","n/a","n/a"
"cds/area_codes_select/ese","ese","str","input","optional","Sweden","ESE","n/a","n/a"
