eventid,AL,CT,DC,DE,FL,GA,HI,LA,MA,MD,ME,MS,NC,NH,NJ,NY,PA,RI,SC,TX,VA,VT,WV,Caribbean
2892711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2875399,0,0.00104067,0,0.007034993,0.201435687,0.065718304,0,0,0.008201224,0.007123136,0.001543204,0,0.109346545,0.000263366,0.020405562,0.009308292,0.003178684,0.001583052,0.492947177,0,0.037866354,0,0,0.03300375
2895957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870985,0,0,0,0,0.600351023,0.234443571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165205406
2853673,0,0,0,0,0,0,0,0.004317294,0,0,0,0,0,0,0,0,0,0,0,0.995682706,0,0,0,0
2866743,0,0,0,0,0,0,0,0.000166897,0,0,0,0,0,0,0,0,0,0,0,0.999833103,0,0,0,0
2884055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2856856,0,0,0,0,0.941005102,0.031433109,0,0,0,0,0,0,0.006767994,0,0,0,0,0,0.020614938,0,0.000134412,0,0,4.44E-05
2865014,0,0,0,0,0.207127401,0,0,0.006674063,0,0,0,0,0,0,0,0,0,0,0,0.490467933,0,0,0,0.295730603
2865512,0,0,0,0,0,0,0,4.70E-05,0,0,0,0,0,0,0,0,0,0,0,0.950812014,0,0,0,0.049141007
2890739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2882326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2873670,0,0,0,0,0.805980303,0.001994784,0,0.027361604,0,0,0,0,0,0,0,0,0,0,0,0.164659184,0,0,0,4.12E-06
2882060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2890716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2871632,0,0,0,0,0.897824056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102175944
2880288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2888944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2863540,0,0,0,0,0,0,0,0.010936023,0,0,0,0,0,0,0,0,0,0,0,0.932657486,0,0,0,0.056406492
2862999,0,0,0,0,0.959665518,0.000204909,0,0,0,0,0,0,0.012202433,0,0,0,0,0,0.000656731,0,1.50E-06,0,0,0.027268908
2871655,0,0,0,0.00378305,0.520255883,0.074178534,0,0,0,0.002795942,0.000439515,0,0.051367268,0,0.014276027,0,0.001044208,0,0.146532408,0,0.008568264,0,0,0.176758901
2880311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2892754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2874729,0.014731684,0,0,0,0.862138407,0.001043659,0,0,0,0,0,0.000704543,0,0,0,0,0,0,0,0,0,0,0,0.121381707
2857417,0,0,0,1.11E-06,0.264846953,0.017149302,0,0,0,2.29E-05,8.67E-05,0,0.00113039,0,0,0,0,5.34E-09,0.05629262,0,0.000204485,0,0,0.660265509
2848761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2866073,0,0.01691427,0,0,0,0,0,0,0.012331286,0,0.000311276,0,0,0.001792465,0.003472136,0.054615202,0,0.003372404,0,0,0,0,0,0.907190962
2884098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2892213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2875442,0,0,0,0,0,0,0,0.008793771,0,0,0,0,0,0,0,0,0,0,0,0.991206229,0,0,0,0
2877171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2869013,0.10353347,0,0,0,0.000387117,0.325524989,0,0,0,0,0,0.005182721,0.056281717,0,0,0,0,0,0.509089986,0,0,0,0,0
2885827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2894483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2867888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313848395,0,0,0,0.686151605
2851901,0,0,0.007679664,0.00204025,0,0,0,0,0,0.018471626,0,0,0.485437269,0,0.001101995,0,0.000344184,0,0,0,0.47814819,0,0.006738668,3.82E-05
2856315,0,0,0,0,0.969541832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030458168
2860557,0,0,0,0,0.941045519,0.004577092,0,0.00049759,0,0,0,0,0,0,0,0,0,0,0.000813388,0.001626987,0,0,0,0.051439424
2885200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2882283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2876544,0,0,0,0,0.975211915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024788085
2873627,0.014820568,0,0,0,0.934189698,0.000514273,0,0.022179683,0,0,0,0.015024793,1.23E-06,0,0,0,0,0,1.76E-07,1.39E-05,0,0,0,0.013255637
2864971,0.000246365,0,0,0,0.440100332,0,0,0.006775827,0,0,0,0,0,0,0,0,0,0,0,0.552877477,0,0,0,0
2887842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854214,0,0,0,0,0.687314395,0,0,0,0,0,0,0,0.269803736,0,0,0,0,0,0.042434432,0,0,0,0,0.000447437
2867284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944051007,0,0,0,0.055948993
2854841,2.53E-06,0,0,0,0.000711308,0,0,0.007319787,0,0,0,0,0,0,0,0,0,0,0,0.987449736,0,0,0,0.004516641
2858628,0,0,0,0,0.165610097,0,0,0.758156682,0,0,0,0,0,0,0,0,0,0,0,0.076194426,0,0,0,3.88E-05
2879186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2875940,0,0,0,0,0,0,0,0,0,0,0,0,0.739080152,0,0,0,0,0,0,0,0,0,0,0.260919848
2855688,0,0,0.000531515,0,0.000572146,0.000533746,0,0,0,0.005060834,0,0,0.287330756,0,0,7.84E-07,0.000200021,0,0.122020545,0,0.070243156,0,0.001876091,0.511630407
2880915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2889571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2891343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2891884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2893358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2848157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2881456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2856813,0.127517977,0,0,0,0.855015003,0.01746702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868715,0.145301131,0,0,1.09E-08,0.633327624,0.219992035,0,1.65E-05,1.45E-07,0,0.000139098,0.000511478,3.00E-07,0,1.74E-09,0,0,1.50E-07,0.000711541,0,0,0,0,0
2890112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872800,0.074043636,0,0,0,0.073654552,0,0,0.276660436,0,0,0,0.560200142,0,0,0,0,0,0,0,0.015441234,0,0,0,0
2887799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862372,0,0,0,0,2.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999975603
2870487,0.043983942,0,0,0,0.935873638,0.008660811,0,0.000428363,0,0,0,0.001837747,0,0,0,0,0,0,0.000202346,0,0,0,0,0.009013154
2891586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2871028,0.039133813,0,0,0,0.005806319,0,0,0.686501459,0,0,0,0.088098647,0,0,0,0,0,0,0,0,0,0,0,0.180459761
2858585,0,0,0,0,0.012472524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987527476
2850470,0.231613563,0,0,0,0.635357534,0.045179219,0,0.017399518,0,0,0,0.012662044,0,0,0,0,0,0,0,0,0,0,0,0.057788122
2853716,0,0,0,0,0,0,0,0.005724181,0,0,0,0.000556891,0,0,0,0,0,0,0,0.993718927,0,0,0,0
2879143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2879684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2849929,0,0,0,0,0.000103745,0,0,0.01337818,0,0,0,0,0,0,0,0,0,0,0,0.770326597,0,0,0,0.216191477
2867241,0.132122723,0,0,0,0.789955067,0.07792221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859530,6.22E-05,0,0,0,0.003987767,0.188430532,0,0,0,0,0,0,0.051053784,0,0,0,0,0,0.756432291,0,2.32E-05,0,0,1.02E-05
2857615,0,0,0,0,0,0,0,1.94E-06,0,0,0,0,0,0,0,0,0,0,0,0.999998065,0,0,0,0
2850831,0.002292111,0,0,0,0,0,0,0.929123786,0,0,0,0.067481717,0,0,0,0,0,0,0,0.001102386,0,0,0,0
2868956,0,0,0.027147542,0.012925591,0.003165008,0.001029233,0,0,4.28E-08,0.127060563,0.001764944,0,0.342588924,0,0.048067497,0.02434672,0.031230147,1.00E-06,0.093807441,0,0.19328648,0,0.003512648,0.090066217
2876467,0,0,0,3.85E-06,0,3.99E-05,0,0,0,5.80E-05,0,0,0.098711555,0,0,0,0,0,0.901165652,0,1.52E-05,0,0,5.87E-06
2875740,0.021122975,0,0,0,0.007137003,0,0,0.898024067,0,0,0,0.073715424,0,0,0,0,0,0,0,0,0,0,0,5.32E-07
2877446,0,0,0,0,0,0,0,0.096804867,0,0,0,0,0,0,0,0,0,0,0,0.903195133,0,0,0,0
2847891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2852746,0.011548305,0,0,0,0.62244157,0.004422234,0,0.289685036,0,0,0,0.065508241,0,0,0,0,0,0,0.000174464,1.22E-05,0,0,0,0.006207906
2866105,0,0,0,0,0.083263687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916736313
2851040,0,0,0,0,0,0,0,0,0,0,0,0,0.804389782,0,0,0.00039607,0,0,0.168212791,0,0.000129461,0,0,0.026871896
2884230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2856679,0.118035306,0,0,0,0.679426759,0.000123385,0,0.024428805,0,0,0,0.171452719,0,0,0,0,0,0,0,0,0,0,0,0.006533026
2895823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858594,0,0,0,0,0,0,0,0.946767189,0,0,0,0.053232811,0,0,0,0,0,0,0,0,0,0,0,0
2868020,0.069855832,0,0,0,0.83903718,0.002260455,0,0,0,0,0,0.000623947,0,0,0,0,0,0,0,0,0,0,0,0.088222586
2849895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917389128,0,0,0,0.082610872
2874804,0,0.08785148,0,0.022554304,0,0,0,0,0.02434623,0.021123298,0.003964773,0,0.118695515,0.010854881,0.184006566,0.259834325,0.008470078,0.000977785,0,0,0.099634791,6.70E-05,0,0.157618968
2855445,0,0,0,0.000208403,0.958163158,0.001927672,0,0,0,0.000298105,0,0,0.012310191,0,0.001490622,0.000280136,0.00093505,0,0.005264543,0,0.002426208,0,0,0.016695912
2877403,0.0075318,0,0,0,0.931365828,0,0,1.70E-05,0,0,0,0.000220054,0,0,0,0,0,0,0,0,0,0,0,0.060865276
2851976,0.781092831,0,0,0,0.171099857,0,0,0.000513796,0,0,0,0.027446558,0,0,0,0,0,0,0,0,0,0,0,0.019846957
2867041,0.042935995,0,0,0,0.940961101,0.000475986,0,2.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015602231
2885166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2851810,0.001640965,0,0,0,0,0,0,0.317449525,0,0,0,0.680909511,0,0,0,0,0,0,0,0,0,0,0,0
2855743,0,0.014346685,0,0,0,0,0,0,0.297609385,2.30E-09,0.055060257,0,0.065547644,0.012383809,0,0.046805014,0,0.101100185,0,0,0,0,0,0.40714702
2857658,0,0,0,0,0.724843319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275156681
2891784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850061,0,0,0,0,0.692499002,0,0,0.287086729,0,0,0,0.000173903,0,0,0,0,0,0,0,0.020154292,0,0,0,8.61E-05
2848959,0,0,5.57E-05,0.003820005,0.80348046,0,0,0,0,0.004382013,0,0,0.032723569,0,0.004986373,0,1.07E-06,0,0.001003075,0,0.01574616,0,0,0.133801619
2870828,0.00578586,0,0,0,0.001412268,0,0,0.813859205,0,0,0,0.085017422,0,0,0,0,0,0,0,0.003525658,0,0,0,0.090399587
2879318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2877612,0,0,0,0,0,0,0,0.000416836,0,0,0,0,0,0,0,0,0,0,0,0.999583164,0,0,0,0
2874595,0,0,0,0,2.70E-07,0,0,0.43588098,0,0,0,0,0,0,0,0,0,0,0,0.317993384,0,0,0,0.246125365
2864233,0,1.56E-05,0.004753509,0.003198597,0.050345942,0.120628756,0,0,2.64E-07,0.021048107,0,0,0.298789265,0,0.007940864,0.000874606,0.001782394,2.95E-06,0.432227657,0,0.05500196,0,2.62E-07,0.003389293
2850874,0,0.001446416,0,0,0,0,0,0,0.863331387,0,0.016406339,0,0,0.048161069,0,0.001476499,0,0.06917829,0,0,0,0,0,0
2886102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2852912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2860466,0,0.019861871,0,0.003298299,0.63650914,1.34E-05,0,0,0.048604448,0.002017826,0.000451975,0,0.005301463,0.001453787,0.039906942,0.084718039,0.002494066,0.011713327,0.000196421,0,0.006238707,0,0,0.137220335
2858551,0,0,0,0,0.999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-10
2893951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866148,0.048376864,0,0,0,0.007855212,0,0,0.517280169,0,0,0,0.402713197,0,0,0,0,0,0,0,0,0,0,0,0.023774557
2851767,0,0,0,0,0,0,0,0,0,0,0,0,0.07184418,0,0,0,0,0,0.515578362,0,0,0,0,0.412577457
2872932,0,0,0,0.036099181,0,0.000236277,0,0,0,0.040189209,0,0,0.459093313,0,0.02618151,1.56E-05,3.15E-05,0,0.180336159,0,0.257670119,0,0,0.000147084
2876510,0,0.001753608,0.000742311,0.007696136,0.029347345,0.106802114,0,0,0.006286024,0.013173974,0.003395391,0,0.223080596,0.000195597,0.021379381,0.011173783,0.003635258,0.00160593,0.480095118,0,0.074216769,0,0,0.015420664
2853573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2853682,0.001180734,0,0,0,0.143743001,0,0,0.066029156,0,0,0,0.004830609,0,0,0,0,0,0,0,0.773299508,0,0,0,0.010916992
2850104,0.269662278,0,0,0.000146616,0.608913564,0.010626293,0,0.049053371,0,0.000280578,0,0.048163867,0.0093457,0,1.41E-05,0,0.000301196,0,0.003058043,0,0.00043443,0,0,0
2883294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2868913,0.004293059,0,0,0,0.713917555,3.13E-05,0,0.002039016,0,0,0,0.006245083,0,0,0,0,0,0,0,0,0,0,0,0.273473972
2853871,0,0,0,0,0,0,0,0.01841927,0,0,0,0,0,0,0,0,0,0,0,0.981181408,0,0,0,0.000399322
2870762,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2868847,0,0,0,0,0,0,0,0,0.798636774,0,0.195424141,0,0,0.004559322,0,0.000291578,0,1.52E-05,0,0,0,0,0,0.001073034
2851933,0,0,0,0,0.988784738,0.001272074,0,0,0,0,0,0,0.001900259,0,0,0,0,0,0.00227276,0,2.48E-10,0,0,0.005770169
2865212,0,0,0,0,0,0,0,0.000135828,0,0,0,0,0,0,0,0,0,0,0,0.999674508,0,0,0,0.000189664
2862063,0,0,0,0.000346616,0.87729375,5.55E-05,0,0,3.93E-05,0.000823294,0,0,0.046018107,0,3.50E-05,1.63E-05,0,2.72E-06,0.002530712,0,0.072837984,0,0,7.28E-07
2880211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2871996,0,0,0.001590971,0.082968317,0,0,0,0,0.032999551,0.098730695,0.0234209,0,0.073235707,0.051793643,0.367918883,0.102986634,0.008598615,2.31E-05,0,0,0.15573298,0,0,0
2862361,0.020188763,0,0,0,0.554857911,0,0,0.001649807,0,0,0,0.186388715,0,0,0,0,0,0,0,0,0,0,0,0.236914804
2880486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854784,0.032401019,0,0,0,0.279373928,0,0,0.369536168,0,0,0,0.306204249,0,0,0,0,0,0,0,0.000334131,0,0,0,0.012150506
2860423,3.67E-05,0,0,0,0,0,0,0.110248372,0,0,0,0.002448076,0,0,0,0,0,0,0,0.887266858,0,0,0,0
2892079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862338,0,0,0,0,0,0,0,0.00104237,0,0,0,0,0,0,0,0,0,0,0,0.99895763,0,0,0,0
2864276,0,0,0,0,3.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999967024
2853639,0,0,0,0,0.467731059,0.266629389,0,0,0,0.001580375,0,0,0.009824673,0,0,0,3.55E-05,0,0.068391298,0,0.007035844,0,0,0.178771885
2850997,0,0,0,8.48E-06,0,0.000579172,0,0,0,0.001991623,0,0,0.785055635,0,0.001663252,8.74E-05,0,0,0.200976357,0,0.009638097,0,0,0
2882126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2871060,0,0.105564477,0,7.91E-09,0,0,0,0,0.536910465,0,0.018317663,0,0.00011353,0.072666979,0.000137374,0.111432626,0,0.1540001,0,0,0,0.000856778,0,0
2881147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2888910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2855554,0.58065734,0,0,0,0.373675377,0,0,0,0,0,0,0.005589931,0,0,0,0,0,0,0,0,0,0,0,0.040077353
2863297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2861402,0.115517147,0,0,0,0.405216272,0.163047927,0,0.00079643,0,0,0,0.001886751,0.006100623,0,0,0,0,0,0.30743485,0,0,0,0,0
2888040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2865873,0,0.010585089,0,0.004645917,0.055739259,0.018186854,0,0,0.007694868,0.005312206,7.74E-05,0,0.284160896,0.002575499,0.007489466,0.017572157,0,0.002894752,0.270493308,0,0.013662683,0,0,0.298909599
2859487,0.008255908,0,0,0,0.789271188,0,0,0.002083752,0,0,0,0.190041058,0,0,0,0,0,0,0,0,0,0,0,0.010348093
2852703,0.139893393,0,0,0,0.700383293,0.127120282,0,0.000675883,0,0,0,0.004264686,0.000717977,0,0,0,0,0,0.021807072,0,0,0,0,0.005137415
2887931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2874572,0,0,0,0,0.94048412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05951588
2883062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2870851,0.006190575,0,0,0,0.971320311,0.000491181,0,1.66E-05,0,0,0,0.000325889,0,0,0,0,0,0,2.05E-07,0,0,0,0,0.0216552
2881356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2867977,0,0,0,0,0.956891734,5.46E-05,0,0.013558344,0,0,0,1.84E-06,0,0,0,0,0,0,0,0.002693556,0,0,0,0.026799942
2889846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854618,0,0,0,0,0,0,0,0,0,0,0,0,0.999997242,0,0,0,0,0,2.76E-06,0,0,0,0,0
2856722,5.42E-05,0,0,0,0.018009042,0,0,0.036961681,0,0,0,0.001167763,0,0,0,0,0,0,0,0.943037148,0,0,0,0.000770119
2871698,0,0,0,0,0.99888743,0,0,1.39E-05,0,0,0,0,0,0,0,0,0,0,0,0.000875989,0,0,0,0.000222698
2892720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854807,0,0,0,0,0,0,0,0,0,0,0,0,0.000431357,0,0,0,0,0,0,0,0,0,0,0.999568643
2869892,0.066930148,0,0,0,0.463286319,0,0,0.315651793,0,0,0,0.102588871,0,0,0,0,0,0,0,0.000330241,0,0,0,0.051212628
2876676,0,0,0,0,0.201428545,0.006862335,0,0.02645412,0,0,0,2.83E-05,6.02E-05,0,0,0,0,0,0.006535278,0.758625094,0,0,0,6.07E-06
2849829,0.158378256,0,0,9.72E-09,0.766909222,0.025473773,0,0.002417923,0,1.11E-07,0,0.00703235,2.95E-07,0,0.00021665,0,0,0,0.000294253,0,0,0,0,0.039277156
2875531,0,0,0,0,0,0,0,0.993220861,0,0,0,0.006779139,0,0,0,0,0,0,0,0,0,0,0,0
2872657,0,0,0,9.56E-05,0.736770227,0.015359233,0,0,0,0.000211996,0.000123471,0,0.094911187,0,0.000119159,6.73E-05,0,2.19E-05,0.13626612,0,0.013796935,0,0,0.002256933
2853848,0,0.126486013,0,0.011730815,0,0,0,0,0.030017124,0.00929844,0.000728001,0,0.007963468,0.008708242,0.314900771,0.464404956,0.020617484,0.002844294,0,0,0.00048202,0.00125271,0,0.000565663
2879550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2867018,0.006562688,0,0,0,0.118915961,0,0,0.802983322,0,0,0,0.062682276,0,0,0,2.55E-07,0.000562972,0,0,0.004129158,0,0,0,0.004163369
2865103,0,0.018943207,0.000792775,0.013256647,0.047632759,0.003090034,0,0,0.000206261,0.014401651,1.80E-07,0,0.051001677,0,0.354916103,0.25297299,0.213440565,0.000287069,0.001906944,0,0.005133372,0,0.000146601,0.021871167
2867745,0,0,0,0,0.004020829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995979171
2876444,0,0,0,0,0.89737886,0.024732732,0,0,0,0,0,0,0,0,0,0,0,0,0.000817391,0,0,0,0,0.077071017
2858319,0,0,0,0,0,0,0,3.08E-05,0,0,0,0,0,0,0,0,0,0,0,0.999969161,0,0,0,0
2880377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2884934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2851744,6.04E-05,0,0,0,0.581850739,0.022479373,0,0,0,0,0,0,0.00910619,0,0,0,0,0,0.014139425,0,0,0,0,0.372363907
2848893,0.004227768,0,0,0,0.723638532,2.69E-05,0,0.253565875,0,0,0,0.018504,0,0,0,0,0,0,3.69E-05,0,0,0,0,0
2860234,0,0,0,0,0.820153811,0.06457147,0,0,0,0,0,0,0,0,0,0,0,0,0.093856072,0,0,0,0,0.021418648
2873593,0,0,0,0,0.736039308,0.004205865,0,0,0,0,0,0,0,0,0,0,0,0,0.006007598,0,0,0,0,0.253747229
2891718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864167,0,0,0.020678184,0.009405258,0.374405162,8.88E-05,0,0,0,0.129978393,0,0,0.171241674,0,0.009646623,0.00768564,0.071870809,0,0.022015649,0,0.177311804,0,0.004681496,0.000990461
2887104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2868681,0,0,0,0,0.944270691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016088858,0,0,0,0.039640451
2866082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2857383,0,0,0,0,0.998725436,2.01E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001272556
2875508,0,0.000176115,0,0,0.003077989,0,0,0,0,0,0,0,0,0,0.75459146,0.1926331,0.000137576,0,0,0,0,0,0,0.04938376
2869915,0.231367079,0,0,0,0.040378663,0.039505257,0,0.433942608,0,0,0,0.254531575,0,0,0,0,0,0,0.000272132,2.15E-06,0,0,0,5.38E-07
2882292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2885870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2881313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2852680,0,0,0,0,0,0,0,1.97E-05,0,0,0,0,0,0,0,0,0,0,0,0.999980274,0,0,0,0
2877678,0,0.000132303,0.031071641,0.05461447,0,0,0,0,0,0.307997733,9.63E-05,0,0.00029992,0,0.196573069,0.032375728,0.320455737,8.75E-07,0,0,0.055141367,0,0.001137187,0.000103699
2859298,0.001687731,0,0,0,0.063595643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934716625
2874529,1.01E-06,0,0,0,0,0,0,0.006913877,0,0,0,8.05E-07,0,0,0,0,0,0,0,0.993084304,0,0,0,0
2863231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679224579,0,0,0,0.320775421
