lloyds_risk_code,yoa,gpi,gnpi,acquisition_cost,latest_paid_position,latest_incurred_position,gn_ulr,incurred_development,paid_development,premium_development
W5,2016,117301158.8,98506622.49,0.160224643,30625555.4,44142957.9,0,0.996759373,0,0.995714883
W5,2017,115123494.8,96514169.78,0.16164663,36845482.22,60450454.59,0,0.993457054,0,0.993358897
W5,2018,122944906.8,103462740,0.158462578,28439265.06,51828915.46,0,0.986750591,0,0.992561662
W5,2019,108281585.3,90614555.98,0.163158207,20806452.82,48401255.98,0,0.973120898,0,0.991357591
W5,2020,105200644.1,87427379.86,0.168946344,14407497.27,42712828.45,0,0.945520821,0,0.98770123
W5,2021,135876839.4,114022092.8,0.160842323,14124921.69,45183180.23,0,0.890375114,0,0.986157376
W5,2022,162335240.3,137423544.9,0.153458333,20782665.85,71783905.93,0,0.784001531,0,0.980029189
W5,2023,143822323.4,122413971.7,0.148852773,15721086.3,50332308.74,0,0.595320411,0,0.964845782
W5,2024,141307861.8,122018122,0.13650861,5672536.438,24800681.82,0,0.320139419,0,0.897933076
W5,2025,81794282.7,68489939.24,0.162656154,1139422.782,10954240.62,0,0.068781732,0,0.637630277
W6,2005,0,0,0,0,0,0,1,0,1
W6,2006,0,0,0,0,0,0,1,0,1
W6,2007,0,0,0,0,0,0,1,0,1
W6,2008,0,0,0,0,0,0,1,0,1
W6,2009,0,0,0,0,0,0,1,0,1
W6,2010,49529371.18,42741849.02,0.137040346,2485947.258,2757675.968,0,1,0,1
W6,2011,53355933.32,45601728.5,0.145329757,2574782.005,3077398.625,0,1,0,1
W6,2012,53718941.6,46042315.2,0.14290353,2198520.724,3154693.842,0,1,0,1
W6,2013,52418209.5,45101630.47,0.139580865,1615690.175,1615690.175,0,1,0,1
W6,2014,69570799.42,59277225.99,0.147958246,2877532.727,3072911.717,0,1,0,1
W6,2015,73723305.89,62460216.14,0.152775159,7393397.825,7780680.661,0,1,0,1
W6,2016,79912860.58,67388548.92,0.156724607,4604183.93,4841310.726,0,1,0,1
W6,2017,81063048.37,67709051.02,0.164735939,3232043.602,3259828.828,0,1,0,1
W6,2018,89735100.21,74769277.41,0.166777802,2921835.31,2975243.234,0,1,0,1
W6,2019,93380231.7,77933177,0.165421036,9566123.02,10232037.44,0,1,0,1
W6,2020,93739729.99,78529209.54,0.162263327,10407798.47,12590887.07,0,1,0,1
W6,2021,104688059.8,87539634.69,0.163804976,6559772.019,7418903.819,0,1,0,1
W6,2022,108308795.9,90864835.92,0.161057648,4242127.802,7080045.327,0,1,0,1
W6,2023,115925252.3,97045100.72,0.162864874,1124677.473,3350132.826,0,1,0,1
W6,2024,120577195.2,101186194.6,0.160818143,446283.21,755961.73,0,0.810576805,0,0.990258842
W6,2025,91800249.59,77243430,0.158570588,74547.84,219931.54,0,0.135305764,0,0.829338948
WA,2005,0,0,0,0,0,0,1,0,1
WA,2006,0,0,0,0,0,0,1,0,1
WA,2007,0,0,0,0,0,0,1,0,1
WA,2008,0,0,0,0,0,0,1,0,1
WA,2009,0,0,0,0,0,0,1,0,1
WA,2010,0,0,0,0,0,0,1,0,1
WA,2011,43350378.84,31751012.58,0.267572431,25423884.14,25430640.14,0,1,0,1
WA,2012,0,0,0,0,0,0,0.993328638,0,1
WA,2013,0,0,0,0,0,0,0.981068048,0,1
WA,2014,0,0,0,0,0,0,0.969168308,0,1
WA,2015,0,0,0,0,0,0,0.954911255,0,1
WA,2016,0,0,0,0,0,0,0.956015966,0,1
WA,2017,0,0,0,0,0,0,0.955073992,0,1
WA,2018,0,0,0,0,0,0,0.953976537,0,1
WA,2019,0,0,0,0,0,0,0.949096592,0,1
WA,2020,67473452.52,36354417.98,0.461204124,25436431.84,24957236.97,0,0.913612694,0,1
WA,2021,0,0,0,0,0,0,0.826098268,0,1
WA,2022,52081148.36,27749148.79,0.467193991,7359388.5,7565311.61,0,0.715231931,0,0.999811286
WA,2023,0,0,0,0,0,0,0.560790245,0,0.995435038
WA,2024,0,0,0,0,0,0,0.25075274,0,0.873189137
WA,2025,0,0,0,0,0,0,0.062143062,0,0.0867097
WB,2005,0,0,0,0,0,0,1,0,1
WB,2006,28052344.23,19738223.73,0.296378814,615213.9494,615213.9494,0,1,0,1
WB,2007,35475299.49,24574027.17,0.307291904,1664651.261,1664938.261,0,1,0,1
WB,2008,54881516.65,38445328.22,0.299484953,4006611.725,4006611.735,0,1,0,1
WB,2009,90398257.56,60147217.23,0.334641852,6696870.692,6696869.652,0,1,0,1
WB,2010,121005742.9,80452418.03,0.335135539,9326718.385,9330759.365,0,1,0,1
WB,2011,155540543.4,106388015.7,0.316011032,16123597.78,16123596.73,0,1,0,1
WB,2012,111294406,74109456.94,0.33411337,3495185.734,3675721.644,0,1,0,1
WB,2013,94923517.56,60606595.59,0.361521811,807119.5133,819604.3263,0,1,0,0.999814831
WB,2014,87016276.39,54207165.85,0.377045674,2037181.863,2131638.522,0,1,0,0.99987176
WB,2015,66744249.24,41733536.19,0.374724614,3423938.029,3430488.318,0,1,0,0.999837725
WB,2016,119193287.4,90788921.82,0.238305077,76716526.62,77459283.14,0,1,0,0.999716403
WB,2017,45220046.08,28120123.12,0.378149171,1156329.422,1156329.422,0,1,0,0.99939713
WB,2018,63634741.31,42616377.75,0.330296991,1088191.632,1088904.502,0,1,0,0.999542785
WB,2019,177659396.5,114509839.4,0.355452953,7187079.875,7469671.755,0,0.990071651,0,0.999446683
WB,2020,152253395.3,99546693.39,0.346177514,19883862.81,19960161.9,0,0.95944605,0,0.999751439
WB,2021,203123459,129843058.7,0.360767785,5067923.001,5635784.777,0,0.909281292,0,1
WB,2022,298619021.5,193233252.2,0.352910437,51848709.93,53289507.51,0,0.829809324,0,1
WB,2023,306525550.4,196603233.9,0.358607354,12326862.78,35724939.31,0,0.703657109,0,0.993070179
WB,2024,217769860.5,145669463.4,0.331085288,52694794.23,66301073.37,0,0.498080743,0,0.79826623
WB,2025,49944666.49,33874197.74,0.321765463,552088.8135,5635048.022,0,0.171149473,0,0.237820958
WL,2005,0,0,0,0,0,0,1,0,1
WL,2006,12413041.14,10060669.13,0.189508113,157105.1133,157105.1133,0,1,0,1
WL,2007,20437053.91,15930734.97,0.220497483,253946.8767,253946.8767,0,1,0,1
WL,2008,20552823.41,16737634.31,0.185628467,79361.24,79361.24,0,1,0,1
WL,2009,24360102.6,19786819.55,0.187736609,316093.1548,316093.1548,0,1,0,1
WL,2010,27670220.37,22933558.43,0.17118266,519975.9556,519975.9556,0,1,0,0.999972785
WL,2011,43180102.62,35258009.81,0.18346628,5098980.92,5098982.92,0,1,0,0.999991477
WL,2012,59080760.76,48475376.75,0.179506558,4193810.712,4193835.322,0,1,0,1
WL,2013,68212836.09,55731014.11,0.182983478,17701246.08,17701766.93,0,1,0,0.999675169
WL,2014,73328899.3,59700778.83,0.185849244,17924146.74,21595639.22,0,1,0,0.999742565
WL,2015,69416531.47,55821486.17,0.195847373,6372153.913,6376462.822,0,1,0,0.999736532
WL,2016,74729989.33,59522845.08,0.203494533,16377583.94,16417789.57,0,1,0,0.999593093
WL,2017,72402431.73,57172383.52,0.210352717,3219225.935,3300739.616,0,1,0,0.99947191
WL,2018,74292016.81,58017064.5,0.21906731,8929244.613,15693903.79,0,0.993778965,0,0.999634263
WL,2019,74698182.31,58523159.49,0.216538372,5461939.081,5109330.821,0,0.982998122,0,0.999097664
WL,2020,83900494.16,64942201.49,0.225961633,10235179.69,18162381,0,0.966831066,0,1
WL,2021,92806427.03,72428467.69,0.219574872,181905933.3,193732764.9,0,0.938929628,0,0.996248441
WL,2022,111653451.1,88489154.22,0.207466018,67006477.6,81500002.59,0,0.882299295,0,0.989061288
WL,2023,135834565.9,108176357.7,0.203616863,12338046.8,28419167.99,0,0.746083183,0,0.974400395
WL,2024,123440303.1,98596961.61,0.201257943,3130483.948,3925654.01,0,0.397795989,0,0.908988086
WL,2025,67297258.83,54025597.18,0.197209543,85165787.21,140776069.4,0,0.013005628,0,0.534975041
WX,2005,0,0,0,0,0,0,1,0,1
WX,2006,0,0,0,0,0,0,1,0,1
WX,2007,2892755.688,2604625.988,0.099603883,1374650,1374650,0,1,0,1
WX,2008,3114806.359,2778885.258,0.107846544,2957996.075,2957996.075,0,1,0,1
WX,2009,2518090.84,2284392.286,0.092807833,555958.32,555958.32,0,1,0,1
WX,2010,3248955.826,2942270.932,0.09439491,4557867.828,4557866.983,0,1,0,1
WX,2011,4100678.777,3762330.2,0.082510383,998716.9936,998717.2503,0,1,0,1
WX,2012,2564773.986,2320994.441,0.095049133,190109.5954,190109.6054,0,1,0,1
WX,2013,2645202.193,2389555.763,0.096645327,221012.3533,221012.3533,0,1,0,0.999355083
WX,2014,2288105.287,2057313.514,0.100865888,13201.94,13201.94,0,1,0,0.999355083
WX,2015,1528983.699,1373662.742,0.101584443,836408.5447,836408.5447,0,1,0,0.999404818
WX,2016,966428.0634,855671.8661,0.114603664,0,0,0,1,0,1
WX,2017,711461.4834,646464.257,0.091357337,-0.0348,-0.0348,0,1,0,0.996945147
WX,2018,332251.8944,308128.6392,0.07260532,117745,117745,0,1,0,0.994320007
WX,2019,0,0,0,0,0,0,1,0,0.992285456
WX,2020,565323.5745,509102.5778,0.099449234,0,0,0,0.997993567,0,0.990588085
WX,2021,623934.7418,561984.2232,0.099290061,0,243835.52,0,0.986001494,0,0.984993863
WX,2022,605233.75,544712.2356,0.099996926,0,0,0,0.963300299,0,0.974995133
WX,2023,1285678.26,1157110.07,0.100000283,0,-90.79,0,0.918853166,0,0.963297467
WX,2024,1403675.53,1263104.96,0.100144632,5042.16,-5072.17,0,0.823993543,0,0.909533699
WX,2025,981066.02,882958.95,0.100000477,0,0,0,0.566946757,0,0.838292268
X1,2005,0,0,0,0,0,0,1,0,1
X1,2006,15777786.33,14216321.08,0.098966054,312940,312940,0,1,0,1
X1,2007,15310887.24,13796146.92,0.098932237,2162350,2162349,0,1,0,1
X1,2008,14047866.07,12676825.09,0.097597811,2700947.17,2712006.17,0,1,0,1
X1,2009,13777908.43,12426521.61,0.098083597,1963027.554,2237440.572,0,1,0,1
X1,2010,12064124.06,10879751.21,0.098173132,87678,87678,0,1,0,0.999985569
X1,2011,10845889.68,9674548.146,0.107998658,228181,228181,0,1,0,0.999989445
X1,2012,11025083.74,9887170.795,0.103211274,925926,925926,0,1,0,0.997712203
X1,2013,10123793.97,9094053.311,0.101714897,1671400.6,1671400.6,0,1,0,0.99963026
X1,2014,8754037.06,7738956.079,0.115955756,4971688.97,4971688.97,0,1,0,0.999632155
X1,2015,6772581.614,6079953.48,0.102269441,1550738.24,1550738.24,0,1,0,0.999926057
X1,2016,5843016.166,5198472.132,0.110310158,1762463,1762463,0,1,0,1
X1,2017,5081365.642,4461920.224,0.121905303,221257,500658,0,1,0,0.999328665
X1,2018,6728907.447,6103879.922,0.092886926,29634888.25,35276134.84,0,1,0,1
X1,2019,10488599.12,9630756.848,0.08178807,50546996.06,50576191.57,0,1,0,1
X1,2020,10637831.4,9593375.433,0.098183166,0,0,0,1,0,1
X1,2021,13995701.67,12684756.49,0.093667699,238810.02,238810.02,0,1,0,0.999462506
X1,2022,14288308.35,12950919.65,0.093600213,0,0,0,0.989916406,0,0.97911095
X1,2023,17489945.21,15770188.01,0.098328336,0,0,0,0.846002918,0,0.973059152
X1,2024,22493455.96,20315949.68,0.096806212,3163,19763,0,0.536211932,0,0.9761227
X1,2025,19055063.79,17165206.91,0.099178722,0,0,0,0.105140265,0,0.823170874
X2,2005,0,0,0,0,0,0,1,0,1
X2,2006,0,0,0,0,0,0,1,0,1
X2,2007,16188328.22,14663053.94,0.094220617,2553096.976,2553096.976,0,1,0,1
X2,2008,0,0,0,0,0,0,1,0,1
X2,2009,14159501.66,12901042.13,0.088877388,2065415.215,2065415.215,0,0.999248395,0,0.999870107
X2,2010,14451636.79,13425042.17,0.071036564,43983620.13,44065934.64,0,0.999248395,0,0.999870107
X2,2011,18328279.54,16752350.06,0.085983492,16187739.55,16412236.16,0,0.999725672,0,0.999870107
X2,2012,42333881.79,42461520.14,-0.00301504,100992226.7,102117750.7,0,0.997956297,0,0.999869238
X2,2013,38623066.29,31829993.39,0.175881243,69982.22,69982.22,0,1,0,0.999576996
X2,2014,37346636.12,33831988.42,0.094108816,781830.15,781830.15,0,1,0,0.999327632
X2,2015,40700030.12,37254584.43,0.084654623,8618209.179,8669980.457,0,1,0,0.998932557
X2,2016,39810878.87,36299240.78,0.088208002,15548432.61,15897663.92,0,1,0,0.998655831
X2,2017,47149625.82,42886795.98,0.090410682,20373348,21757960.11,0,1,0,0.997760936
X2,2018,65857275.63,60595305.76,0.079899598,14136682.75,14202387.71,0,1,0,0.999696437
X2,2019,72711709.89,65772020.99,0.095441146,15380049.68,25714666.59,0,1,0,0.997764928
X2,2020,82858991.8,74421334.33,0.101831525,922587.03,1069685.854,0,1,0,0.993030893
X2,2021,89211965.69,80010587.64,0.103140627,3240749.116,4042655.837,0,0.973535001,0,0.980719003
X2,2022,105318967.7,94701018.64,0.100817064,6039886.035,6108999.035,0,0.928957452,0,0.971775129
X2,2023,107000531.9,96184589.76,0.101083069,1686861.615,2180417.247,0,0.783479891,0,0.961548339
X2,2024,124828370,111811211.7,0.104280448,0,521193.89,0,0.630096578,0,0.944053787
X2,2025,114540154.3,102640778.2,0.103888249,0,0,0,0.114317338,0,0.877113012
X3,2005,0,0,0,0,0,0,1,0,1
X3,2006,171760208.8,157309914.3,0.08413063,2653746.744,2653746.764,0,1,0,1
X3,2007,170081684.1,156092999.4,0.082246861,13341529.72,13347791.77,0,1,0,1
X3,2008,158397109,144601539.1,0.087094834,33447961.51,33450283.97,0,1,0,1
X3,2009,182003835.2,166763852.5,0.083734404,62613059.67,62628817.92,0,1,0,0.999999962
X3,2010,231447188.5,213832105.8,0.076108432,278915621,283556938.8,0,1,0,0.999999962
X3,2011,258562267.4,238946253.6,0.075865725,332514194.9,333450035.4,0,1,0,0.999999061
X3,2012,212621714,193433776.8,0.090244486,8780661.63,8780661.82,0,0.999305175,0,0.999650552
X3,2013,183470661.3,166745686.6,0.091158851,15011830.12,15085813.79,0,0.999613515,0,0.999468397
X3,2014,180684310.3,164391710.9,0.090171634,6316668.673,6418108.014,0,1,0,0.999660234
X3,2015,160180103.8,145846530.1,0.089484108,12571493.89,13983157.57,0,1,0,0.998998017
X3,2016,184573047.1,167887778,0.090399272,7091233.574,6733410.824,0,0.996118644,0,0.998274202
X3,2017,263764359.8,242969562.2,0.078838542,285715229.9,307090340.3,0,1,0,0.997412633
X3,2018,279822915,256664353.7,0.08276149,183229667.2,192282597.4,0,1,0,0.997064658
X3,2019,269933456.5,245927333.1,0.088933486,90115811.72,96003985.66,0,1,0,0.995306437
X3,2020,254739756.2,230516278.9,0.095091075,41938206.14,54269051.43,0,1,0,0.992381909
X3,2021,262804413.1,239967582.5,0.086896678,196479633.5,228677466.9,0,1,0,0.989256276
X3,2022,289164704,260886603.8,0.097792365,40287879.85,56656066.53,0,0.982385946,0,0.97145404
X3,2023,266652093.3,239447910.2,0.102021262,13135430.5,39201019.63,0,0.913751402,0,0.945369278
X3,2024,256338113,230205368.3,0.101946388,4914929.46,25414830.83,0,0.795598536,0,0.907306768
X3,2025,236297615.9,212911687,0.098968112,14188107.02,24739415.4,0,0.247188623,0,0.824582875
XA,2005,0,0,0,0,0,0,1,0,1
XA,2006,0,0,0,0,0,0,1,0,1
XA,2007,0,0,0,0,0,0,1,0,1
XA,2008,1426091711,1240872274,0.12987905,1177824098,1177826280,0,1,0,1
XA,2009,1643209835,1421771598,0.134759562,154186252.9,154186255.7,0,1,0,1
XA,2010,1575004334,1365151367,0.133239612,307788543.5,307858580.1,0,1,0,1
XA,2011,1667746750,1444043906,0.13413478,736670011.7,737203713.4,0,1,0,1
XA,2012,1855555792,1602732920,0.13625183,839666294.6,840763223.3,0,1,0,1
XA,2013,1617918507,1386552664,0.143002162,99903962.35,99941932.84,0,1,0,1
XA,2014,1492969933,1290793875,0.135418707,357355963.3,357396009.4,0,1,0,1
XA,2015,1399662770,1204881143,0.139163255,134680336.5,135976315,0,1,0,1
XA,2016,1392704027,1201875231,0.137020352,266089618.5,268283579,0,1,0,1
XA,2017,1697082011,1492730821,0.120413267,2936331069,2951695868,0,1,0,1
XA,2018,1728494930,1515672102,0.123126093,1428108456,1436693937,0,1,0,1
XA,2019,1872151724,1627446262,0.130708136,318175119.7,323017357.7,0,1,0,0.99994562
XA,2020,2060674130,1806364389,0.123410944,1724860716,1747891489,0,1,0,0.999327239
XA,2021,2252025304,1972566515,0.124092207,1509573943,1552771161,0,1,0,0.997599757
XA,2022,2405164940,2115541272,0.120417383,1646570662,1713018861,0,0.997136424,0,0.995550738
XA,2023,2549496777,2221352002,0.128709625,290599872.6,306953245.9,0,0.974859365,0,0.991560483
XA,2024,3218216012,2832095192,0.119979771,1502673350,1735991941,0,0.875111796,0,0.978415675
XA,2025,2368077796,2068353350,0.126568666,285464827.2,457160707.5,0,0.472590069,0,0.837591873
XC,2005,0,0,0,0,0,0,1,0,1
XC,2006,603536903.5,502251652.6,0.167819483,233561798.1,233782243.6,0,1,0,1
XC,2007,611711268.7,512878087,0.161568352,244201432.3,246459344.2,0,0.999210645,0,1
XC,2008,618487310.1,508727330.9,0.177465208,242898506,242931894.6,0,0.995140547,0,1
XC,2009,690872190.7,580506563.7,0.159748255,179096461.2,182457125,0,0.999759345,0,1
XC,2010,634295305.6,530802013.9,0.163162632,299785759.3,303514228.9,0,1,0,1
XC,2011,631925071.9,531890025.9,0.158302069,403979306.2,407372911.3,0,1,0,1
XC,2012,587397898,496496692.4,0.154752351,284240274.6,292531285.4,0,1,0,0.999955921
XC,2013,514726316,434519733.5,0.155823746,313390399.5,314102021.3,0,1,0,1
XC,2014,427110265.1,358418608.1,0.16082886,153675605.7,156421318.5,0,1,0,0.999912153
XC,2015,416613911.5,350867025.5,0.157812508,176070613,183643037.1,0,1,0,0.999493704
XC,2016,409330720.7,342254036.2,0.163869168,310374520.2,315620241.1,0,1,0,0.999553832
XC,2017,460784959.5,382929447.6,0.168962789,521528250.7,542610719.4,0,1,0,0.998919631
XC,2018,457941448.1,393995399.4,0.139638045,411597068.7,424441487.7,0,1,0,0.99863202
XC,2019,455663933.6,393510130.4,0.136402727,379879075.8,405604771.3,0,1,0,0.997376597
XC,2020,464461189.8,402964165.5,0.132405087,282804859.8,314367326.7,0,1,0,0.995655238
XC,2021,487347276.2,419940875.9,0.13831287,217859252.1,244289642.3,0,0.999087967,0,0.990947871
XC,2022,507308499.2,442325144.9,0.128094354,331170272.3,381385700.3,0,0.984663093,0,0.982003679
XC,2023,498940600.8,428422609.8,0.141335443,103537648,148953450.6,0,0.96371869,0,0.965437141
XC,2024,536316493,458562029.8,0.144978691,74955188.11,203475298.7,0,0.867888757,0,0.925375958
XC,2025,424269968.4,365674893.3,0.138107996,20067713.15,74435521.55,0,0.38266696,0,0.769061222
XE,2005,0,0,0,0,0,0,1,0,1
XE,2006,52054126.9,46854517.07,0.099888523,14458262.79,14458262.79,0,1,0,1
XE,2007,51660327.03,45975390.53,0.110044532,11971819.12,11976225.12,0,0.99599454,0,1
XE,2008,66426408.23,60693088.1,0.086310856,70579752.37,71068659.76,0,0.995811239,0,1
XE,2009,71917894.76,65060376.88,0.095352039,20015153.68,20015152.25,0,0.99584177,0,0.999999976
XE,2010,80217445.51,72780357.4,0.092711605,58502675.9,58854692.62,0,0.995826342,0,0.999999976
XE,2011,89137750.13,80739393.61,0.094217731,44415736.3,44469884.92,0,0.997037668,0,0.999999976
XE,2012,112296711.9,99595874.53,0.113100705,11034566.63,11034566.63,0,0.995815894,0,0.999848103
XE,2013,136619621.3,121382832.1,0.111527093,17581507.31,17581506.19,0,0.995579352,0,0.999962383
XE,2014,113737963.7,103174999.7,0.092871049,16195828.77,16466322.14,0,1,0,0.999910532
XE,2015,101995784.8,93111706.81,0.087102403,82252380.31,82621055.93,0,1,0,0.999792598
XE,2016,79675879.25,72174653.76,0.094146755,39834950.74,40538616.36,0,1,0,0.999525923
XE,2017,83167183.41,75551368.26,0.091572359,21094378.86,21297204.46,0,1,0,0.998297547
XE,2018,86999986.13,79178903.57,0.089897515,33737649.14,36469083.9,0,1,0,0.997489006
XE,2019,99015071.75,88712231.87,0.104053249,31124187.16,33578612.52,0,0.996930137,0,0.996651681
XE,2020,89914817.91,81017552.09,0.098952164,48692624.12,61905295.38,0,1,0,0.993703901
XE,2021,84757962.89,76240985.2,0.100485871,31170664.38,44680779.45,0,0.965962153,0,0.986297555
XE,2022,0,0,0,0,0,0,0.899789116,0,0.971848564
XE,2023,89725645.93,79924840.93,0.10923081,19663741.63,23907774.75,0,0.85459303,0,0.950240248
XE,2024,93191660.68,83082272.59,0.108479536,9468669.275,27230746.94,0,0.769903549,0,0.904200394
XE,2025,60522217.82,54010753.88,0.107587993,0,3020703.19,0,0.38042401,0,0.793079645
XF,2005,0,0,0,0,0,0,1,0,1
XF,2006,0,0,0,0,0,0,1,0,1
XF,2007,0,0,0,0,0,0,1,0,1
XF,2008,0,0,0,0,0,0,1,0,1
XF,2009,0,0,0,0,0,0,1,0,1
XF,2010,102576250.8,87486859.3,0.147104144,46454248.57,48619171.45,0,1,0,1
XF,2011,125619333.3,106241410.6,0.154259079,90374378.55,93642034.21,0,0.995435906,0,1
XF,2012,173014197,146436231.5,0.153617252,104116769.3,111215734.3,0,0.995469717,0,0.999770907
XF,2013,231654962.9,191196340.4,0.174650359,153830502,160570088.9,0,0.999417721,0,0.999538781
XF,2014,272644210.3,222834399.5,0.182691614,226918048.8,239860079.9,0,0.972905996,0,0.999408923
XF,2015,267288765.9,220514934.1,0.174993632,217559447.7,229513572.4,0,0.964097816,0,0.998575533
XF,2016,267123123.2,225629392.7,0.155335599,291988051.8,314898183.1,0,0.929525339,0,0.99530865
XF,2017,260145519.4,213912059,0.177721533,229447590.1,269535189.2,0,0.881180372,0,0.991001178
XF,2018,298519059.4,244882944.2,0.179674006,216580024.3,246174920.5,0,0.819193517,0,0.976869013
XF,2019,335625178.9,286265746.8,0.147067131,223065824.5,269581636.7,0,0.714373993,0,0.964611706
XF,2020,385408017.3,337339440.5,0.124721268,165287303.6,247595156.7,0,0.631715784,0,0.950841747
XF,2021,304514416.8,253265513.6,0.168297133,105246237.9,137481769.1,0,0.522042971,0,0.940444471
XF,2022,445840295,389127565.9,0.127204135,193854992.1,258750526.5,0,0.374598709,0,0.935611158
XF,2023,320975956.6,273950149,0.146508817,28138936.44,67886463.47,0,0.226841643,0,0.906725009
XF,2024,386218236.1,326237678.2,0.155302242,7813350.685,22304545.51,0,0.103932758,0,0.866574468
XF,2025,228066905.3,194148233.3,0.148722463,344033.3293,1383237.522,0,0.014196971,0,0.558138752
XG,2005,0,0,0,0,0,0,1,0,1
XG,2006,0,0,0,0,0,0,1,0,1
XG,2007,0,0,0,0,0,0,1,0,1
XG,2008,0,0,0,0,0,0,1,0,1
XG,2009,0,0,0,0,0,0,1,0,1
XG,2010,205367515.8,186216863.6,0.09325064,93793274.83,104909714.7,0,1,0,1
XG,2011,202469548.8,183667143.7,0.092865348,92834758.55,100767200.8,0,1,0,1
XG,2012,122836109.5,108955306.6,0.113002626,52598647.86,59344270.13,0,0.995867629,0,1
XG,2013,122474918.2,110487019.8,0.097880436,51238599.29,55772675.87,0,1,0,1
XG,2014,128359220,113158966.6,0.118419646,82589776.91,94877506.94,0,1,0,1
XG,2015,153151591.9,129390027.9,0.155150618,135860866.3,166817893.9,0,0.999315715,0,1
XG,2016,140271761.8,123612451.9,0.11876453,127756231.5,157489423,0,0.980125924,0,0.997600556
XG,2017,171010818.3,145692959.1,0.14804829,122447590.8,163563245.1,0,0.931519522,0,0.993998706
XG,2018,155852181.2,132823481,0.147759884,91178132.6,143726603.9,0,0.879316851,0,0.990011944
XG,2019,159403763.7,131456879,0.175321361,47837685.51,92320282.67,0,0.777683823,0,0.986073815
XG,2020,107400964.5,97049997.41,0.096376855,13845197.26,25827802.91,0,0.682320481,0,0.981244533
XG,2021,114616506.7,103012168.2,0.101244915,13185904.57,29163522.42,0,0.51725533,0,0.973815581
XG,2022,133371628.9,120840027.1,0.093960027,16869033.09,29634489.55,0,0.361788947,0,0.961512514
XG,2023,150721916.8,135673119.2,0.099844786,2365672.63,18371492.14,0,0.216722267,0,0.917650675
XG,2024,144542379,130185247,0.099328184,221400.05,1059156.855,0,0.105427894,0,0.845508648
