risk_code,yoa,gn_written_premium,acquisition_costs,paid_cat,paid_total_ex_cat,paid_total,incurred_cat,incurred_total_ex_cat,incurred_total,rate_change
KX,2006,0,0,0,0,0,0,0,0,1
KX,2007,0,0,0,0,0,0,0,0,1
KX,2008,0,0,0,0,0,0,0,0,1
KX,2009,13387536.08,2343701.895,54870.363,1069252.423,1124122.786,54870.363,1122190.363,1177060.726,0.983364484
KX,2010,14976540.17,2470244.785,988533.7006,2510263.364,3498797.064,988533.7006,2510263.364,3498797.064,0.978790281
KX,2011,13139894.62,2105699.237,175407.58,1982126.637,2157534.217,175407.58,1982126.637,2157534.217,0.97046389
KX,2012,14177814.49,2715715.243,0,1058338.969,1058338.969,0,1058338.969,1058338.969,0.970566267
KX,2013,11844632.55,2317591.394,0,1223035.048,1223035.048,0,1223035.048,1223035.048,0.964176404
KX,2014,11671708.94,2197944.715,0,1546506.627,1546506.627,0,1546506.627,1546506.627,0.937945906
KX,2015,11543382.65,2129794.655,0,1651096.886,1651096.886,0,1725310.611,1725310.611,0.895488994
KX,2016,11745774.29,2086252.277,0,3607307.95,3607307.95,0,3612629.028,3612629.028,0.909267163
KX,2017,11351616.9,2183942.074,0,1481324.185,1481324.185,0,1481324.185,1481324.185,0.935767348
KX,2018,12965441.99,2315252.135,600000,1042547.691,1642547.691,600000,1224258.414,1824258.414,0.975406099
KX,2019,12975427.37,2360242.033,13643975.37,2335145.603,15979120.98,13662512.32,3097084.655,16759596.98,0.996595396
KX,2020,14007225.71,2704345.863,13741989.58,2346200.193,16088189.78,13783411.72,2970755.901,16754167.62,1.060540533
KX,2021,15125048.39,2846053.104,3200.545,1886635.297,1889835.842,3200.545,2098721.919,2101922.464,1.131859231
KX,2022,15557286.76,2465172.714,3630142.289,2580917.791,6211060.081,3631192.828,2829739.908,6460932.736,1.053677542
KX,2023,17738478.22,3185391.807,453464.6973,3911188.67,4364653.367,683831.3955,4594852.842,5278684.237,1.094356571
KX,2024,18640562.95,3224495.855,0,1772643.914,1772643.914,0,2812350.13,2812350.13,1.032687712
KX,2025,17335424.43,2840987.904,0,238964.3923,238964.3923,0,312164.877,312164.877,1.01650532
KX,2026,11585299.31,1948021.263,0,0,0,0,656304.8896,656304.8896,0.995019714
KX,2027,0,0,0,0,0,0,0,0,1
L2,2000,0,0,0,0,0,0,0,0,1
L2,2001,0,0,0,0,0,0,0,0,1
L2,2002,0,0,0,0,0,0,0,0,1
L2,2003,0,0,0,0,0,0,0,0,1
L2,2004,20718.9306,3656.281871,0,0,0,0,0,0,1
L2,2005,676666.6667,0,102.0490333,0,102.0490333,102.0490333,0,102.0490333,1
L2,2006,226048.0133,44491.22583,0,0,0,0,0,0,0.94
L2,2007,690949.3911,78353.5894,0,0,0,0,0,0,0.84901218
L2,2008,998202.1579,160538.4789,0,69555.33123,69555.33123,0,69555.33123,69555.33123,0.884842604
L2,2009,506916.8587,107118.5836,0,0,0,0,0,0,1
L2,2010,441418.1363,97663.66823,0,0,0,0,0,0,0.96550366
L2,2011,436717.7121,96036.9653,0,0,0,0,0,0,0.965814771
L2,2012,2044791.642,482166.0225,0,48970.1495,48970.1495,0,49166.0245,49166.0245,0.961996434
L2,2013,7178398.503,1968939.723,1469.4285,2315190.149,2316659.578,1469.4285,2326710.149,2328179.578,0.88823287
L2,2014,6817924.838,2010769.4,0,561034.162,561034.162,0,571628.174,571628.174,0.990180909
L2,2015,6167525.765,2002056.576,0,1601692.565,1601692.565,0,1707380.24,1707380.24,0.896933654
L2,2016,8397295.129,2249337.253,0,6137399.166,6137399.166,0,16666147.73,16666147.73,0.917694288
L2,2017,8189750.785,2226334.125,0,2854114.093,2854114.093,0,2930093.302,2930093.302,0.991663323
L2,2018,6098193.483,1495280.135,0,1798933.798,1798933.798,0,1970708.395,1970708.395,1.109891841
L2,2019,7905868.711,2029379.98,0,977745.3912,977745.3912,0,1375173.664,1375173.664,1.24534277
L2,2020,9031707.729,2143148.826,883.6734,1649462.768,1650346.441,883.6734,2125497.087,2126380.761,1.302874053
L2,2021,10516230.11,2585407.462,786907.5949,3164541.333,3951448.928,1151328.365,3322848.375,4474176.74,1.073075876
L2,2022,13132141.71,3283163.701,161.6,656926.7801,657088.3801,600,1062330.315,1062930.315,0.985402815
L2,2023,12059086.32,3163360.895,7924.804049,794304.4868,802229.2909,7941.688188,1287276.18,1295217.868,0.93480383
L2,2024,10027343.01,2574858.161,0,3386713.555,3386713.555,0,4188516.221,4188516.221,0.899998906
L2,2025,10655250.82,2487025.132,0,901660.8864,901660.8864,0,2515179.054,2515179.054,1.017548557
L2,2026,2278215.103,652706.8541,0,14.910995,14.910995,0,41.000015,41.000015,1.002241706
L2,2027,0,0,0,0,0,0,0,0,1
L3,2000,0,0,0,0,0,0,0,0,1
L3,2001,0,0,0,0,0,0,0,0,1
L3,2002,0,0,0,0,0,0,0,0,1
L3,2003,0,0,0,0,0,0,0,0,1
L3,2004,0,0,0,0,0,0,0,0,1
L3,2005,0,0,0,0,0,0,0,0,1
L3,2006,423473.5218,70457.1382,0,0,0,0,0,0,1
L3,2007,503141.9695,76910.28166,0,0,0,0,0,0,0.806525579
L3,2008,565795.4279,126642.6248,0,0,0,0,0,0,0.909131003
L3,2009,444611.39,80066.70549,0,0,0,0,0,0,0.996046594
L3,2010,262353.3283,51403.96735,0,0,0,0,0,0,0.998996411
L3,2011,172341.6452,32949.11132,31962.8152,48053.33195,80016.14715,31962.8152,48053.33195,80016.14715,1.007707324
L3,2012,446388.841,103164.8904,0,5572.888,5572.888,0,5572.888,5572.888,0.980347989
L3,2013,2197206.01,728549.0872,0,2013832.202,2013832.202,0,2026474.967,2026474.967,0.929104601
L3,2014,2014894.214,712016.1119,0,1602077.911,1602077.911,0,1602636.111,1602636.111,0.957125658
L3,2015,1474442.831,571476.9899,0,264218.2215,264218.2215,0,267544.8216,267544.8216,0.980438262
L3,2016,1391004.008,509467.2187,0,267820.094,267820.094,0,278240.9363,278240.9363,0.931986465
L3,2017,1399343.302,469287.3246,0,588981.779,588981.779,0,638930.4052,638930.4052,1.036415387
L3,2018,1152750.039,350121.7695,0,253872.7529,253872.7529,0,261857.6603,261857.6603,1.042046228
L3,2019,1642538.698,433848.2356,0,176630.8159,176630.8159,0,408568.1209,408568.1209,1.239602563
L3,2020,4214627.366,1051592.068,883.6734,1094392.853,1095276.527,883.6734,1462532.056,1463415.729,1.25699292
L3,2021,4340664.076,1150162.009,0,1101122.603,1101122.603,0,1583942.756,1583942.756,1.101877601
L3,2022,4224460.805,1193703.484,0,800144.5045,800144.5045,0,1468738.329,1468738.329,1.007756936
L3,2023,5481679.747,1722962.09,126.8510782,906326.858,906453.7091,129.5007967,1825001.297,1825130.798,1.02371377
L3,2024,6606773.021,2221021.038,18667.9119,765408.8766,784076.7885,54677.8348,2751365.3,2806043.135,0.967957784
L3,2025,7225851.627,2676055.101,0,242465.191,242465.191,0,2639167.372,2639167.372,0.958485686
L3,2026,1112924.156,364535.2598,0,42.907495,42.907495,0,68.996515,68.996515,0.953252951
L3,2027,0,0,0,0,0,0,0,0,1
LE,2000,1241004.075,1111389.909,0,621923.4318,621923.4318,0,621923.4318,621923.4318,1.01
LE,2001,1860358.549,1725066.717,0,830081.5381,830081.5381,0,830081.5381,830081.5381,1.01
LE,2002,2907551.622,2907550.937,0,1370017.402,1370017.402,0,1370017.402,1370017.402,1.229999905
LE,2003,610876.5726,231826.328,0,0,0,0,0,0,1.25
LE,2004,411769.075,93926.71146,233.2513842,77943.11426,78176.36565,233.2513842,77943.11426,78176.36565,1.097953197
LE,2005,3055.8607,1218.070349,0,0,0,0,0,0,1
LE,2006,49630.755,17663.585,0,0,0,0,0,0,1
LE,2007,326034.0667,27541.26667,0,288986.5427,288986.5427,0,288986.5427,288986.5427,1
LE,2008,165779.075,37263.2723,0,333951,333951,0,333951,333951,0.958238681
LE,2009,330792.565,54087.855,0,680835.5762,680835.5762,0,680835.5762,680835.5762,1.046022866
LE,2010,120166.241,9345.591629,0,30396.26628,30396.26628,0,30396.26628,30396.26628,1
LE,2011,0,0,0,0,0,0,0,0,1
LE,2012,0,0,0,0,0,0,0,0,1
LE,2013,0,0,0,0,0,0,0,0,1
LE,2014,4795,2055,0,0,0,0,0,0,1
LE,2015,14734.412,6314.748,0,0,0,0,0,0,1.052727958
LE,2016,131472.797,56345.48443,0,18867.6,18867.6,0,18867.6,18867.6,1
LE,2017,105778.6909,45333.72467,0,0,0,0,0,0,0.778160425
LE,2018,194921.7398,61656.63768,0,0,0,0,0,0,0.90858123
LE,2019,242389.5411,79859.46876,0,0,0,0,0,0,0.976209705
LE,2020,286268.7549,105789.8998,30490.2719,40537.05197,71027.32387,30796.49587,96356.8726,127153.3685,0.995053499
LE,2021,250155.264,89041.92538,809.081179,9922.013035,10731.09421,811.017179,12419.60951,13230.62669,1.003427102
LE,2022,290220.4241,109485.7145,6266.548844,169543.2431,175809.7919,6340.481388,206761.6909,213102.1723,1.025164806
LE,2023,1558142.556,516386.0853,569.610039,227163.0966,227732.7066,577.785884,296402.0256,296979.8115,1.012511627
LE,2024,167350.906,87895.91592,14.495543,12632.52772,12647.02326,51.117436,27343.17736,27394.29479,0.994989183
LE,2025,165584.5777,90899.15703,2.518785875,3236.076709,3238.595494,8.221910875,9453.264213,9461.486123,0.985118632
LE,2026,170262.7021,71735.70697,0,9.358804,9.358804,0,87.512984,87.512984,0.95
LE,2027,0,0,0,0,0,0,0,0,1
LJ,2000,44626.3799,22480.9583,0,35791.48003,35791.48003,0,35791.48003,35791.48003,1
LJ,2001,76583.84232,36452.72248,0,41247.43313,41247.43313,0,41247.43313,41247.43313,1
LJ,2002,238559.7988,12555.77888,0,6328.11335,6328.11335,0,6328.11335,6328.11335,1
LJ,2003,534549.3509,64759.43236,0,70370.4214,70370.4214,0,70370.4214,70370.4214,1.001376043
LJ,2004,495041.4413,36537.15758,0,89107.00772,89107.00772,0,89107.00772,89107.00772,1
LJ,2005,529340.93,27860.04894,0,58654.28565,58654.28565,0,58654.28565,58654.28565,0.938884973
LJ,2006,370902.7272,21504.31721,0,250595.6652,250595.6652,0,250595.6652,250595.6652,1
LJ,2007,64546.8001,0,0,4.738366667,4.738366667,0,4.738366667,4.738366667,1
LJ,2008,39574.50634,0,0,63.074,63.074,0,63.074,63.074,1
LJ,2009,51580.98952,0,0,21.26056,21.26056,0,21.26056,21.26056,1
LJ,2010,0,0,0,0,0,0,0,0,1
LJ,2011,0,0,0,0,0,0,0,0,1
LJ,2012,0,0,0,0,0,0,0,0,1
LJ,2013,0,0,0,0,0,0,0,0,1
LJ,2014,0,0,0,0,0,0,0,0,1
LJ,2015,0,0,0,0,0,0,0,0,1
LJ,2016,0,0,0,0,0,0,0,0,1
LJ,2017,0,0,0,0,0,0,0,0,1
LJ,2018,0,0,0,0,0,0,0,0,1
LJ,2019,0,0,0,0,0,0,0,0,1
LJ,2020,0,0,0,0,0,0,0,0,1
LJ,2021,0,0,0,0,0,0,0,0,1
LJ,2022,0,0,0,0,0,0,0,0,1
LJ,2023,0,0,0,0,0,0,0,0,1
LJ,2024,0,0,0,0,0,0,0,0,1
LJ,2025,0,0,0,0,0,0,0,0,1
LJ,2026,0,0,0,0,0,0,0,0,1
LJ,2027,0,0,0,0,0,0,0,0,1
MF,2000,292433.9049,73108.47621,0,205399.5629,205399.5629,0,205399.5629,205399.5629,0.99
MF,2001,489238.4754,142036.9767,0,207092.5238,207092.5238,0,207092.5238,207092.5238,1.15
MF,2002,0,0,0,0,0,0,0,0,1
MF,2003,946669.3445,347829.1761,0,489543.454,489543.454,0,489543.454,489543.454,1.362939594
MF,2004,2982395.989,1243364.564,0,1968307.837,1968307.837,0,1968307.837,1968307.837,1.058548099
MF,2005,337933.0056,84483.25139,0,274031.8711,274031.8711,0,274031.8711,274031.8711,1
MF,2006,1292954.228,306217.8717,0,3342011.328,3342011.328,0,3342011.328,3342011.328,1.097171925
MF,2007,1472271.921,547068.6584,0,956598.5202,956598.5202,0,956598.5202,956598.5202,1
MF,2008,2203638.288,874566.5537,0,1267941.517,1267941.517,0,1267941.517,1267941.517,0.969196905
MF,2009,1879240.952,879082.8258,0,875694.1838,875694.1838,0,875694.1838,875694.1838,1.016775447
MF,2010,412616.3182,324565.6174,0,179937.2863,179937.2863,0,179937.2863,179937.2863,1
MF,2011,164063.7792,174212.0542,0,71288.98333,71288.98333,0,71288.98333,71288.98333,1
MF,2012,130097.5381,138144.8085,0,117106.2967,117106.2967,0,117106.2967,117106.2967,1
MF,2013,110741.6667,117591.6667,0,48618.3,48618.3,0,48618.3,48618.3,1
MF,2014,0,0,0,0,0,0,0,0,1
MF,2015,72519.70333,43511.822,0,37245.015,37245.015,0,37245.015,37245.015,1
MF,2016,81815.427,49089.2562,0,24797.11,24797.11,0,24797.11,24797.11,1
MF,2017,82406.61785,49443.97071,0,26487.43,26487.43,0,26487.43,26487.43,1
MF,2018,94408.86675,56645.32005,0,17344.7025,17344.7025,0,17344.7025,17344.7025,1
MF,2019,56557.10343,34996.8805,0,18060.4075,18060.4075,0,18060.4075,18060.4075,1
MF,2020,76710.02488,42739.23278,0,6027.335,6027.335,0,6027.335,6027.335,1
MF,2021,42089.47183,25253.6831,0,4044.82,4044.82,0,4044.82,4044.82,1
MF,2022,0,0,0,0,0,0,0,0,1
MF,2023,0,0,0,0,0,0,0,0,1
MF,2024,0,0,0,0,0,0,0,0,1
MF,2025,9868.026946,3991.561313,0,531.075052,531.075052,0,954.084877,954.084877,1
MF,2026,9387.713583,5057.145035,0,0,0,0,3.223304,3.223304,0.9
MF,2027,0,0,0,0,0,0,0,0,1
MG,2000,6080761.147,1870634.456,17990.0801,6771053.463,6789043.543,17990.0801,6771053.463,6789043.543,1.027916753
MG,2001,10724078.27,3905304.195,66042.3305,8603255.337,8669297.667,66042.3305,8603905.337,8669947.667,1.129351244
MG,2002,6980042.119,2307836.549,0,4426219.468,4426219.468,0,4426219.468,4426219.468,1.172803842
MG,2003,4061211.44,1182878.964,0,2499711.282,2499711.282,0,2499711.282,2499711.282,1.156523119
MG,2004,7956981.034,2405381.947,4234.253184,5286123.284,5290357.537,4234.253184,5286123.284,5290357.537,1.039231739
MG,2005,6522083.132,1975980.492,139630.3323,4317757.056,4457387.388,139630.3323,4317757.056,4457387.388,0.999679155
MG,2006,3881236.367,1221563.81,0,2734512.891,2734512.891,0,2734512.891,2734512.891,1.105233484
MG,2007,3547995.455,1274992.499,466.2204,2196683.111,2197149.332,466.2204,2196960.521,2197426.741,0.988929821
MG,2008,2493158.986,1075761.367,141692.5111,1891533.74,2033226.251,141692.5111,1891587.17,2033279.681,0.917005391
MG,2009,2703265.328,1297079.138,0,1634824.769,1634824.769,0,1634922.068,1634922.068,1.027092106
MG,2010,2734554.918,1435619.239,13156.48137,2858940.966,2872097.447,13156.48137,2859076.629,2872233.111,1.002113064
MG,2011,1278778.958,584235.1204,164075.3214,711537.7127,875613.0342,164075.3214,725533.0623,889608.3838,1.019339474
MG,2012,1638300.047,684858.3047,127623.3929,917363.4311,1044986.824,127623.3929,918765.4644,1046388.857,1.041123012
MG,2013,5798144.301,1788709.599,8070.580467,4269854.034,4277924.614,8070.580467,4271721.212,4279791.792,1.058391535
MG,2014,5756595.101,1717485.241,2527.120517,3838183.809,3840710.929,2527.120517,3861645.237,3864172.357,1.05559762
MG,2015,6633008.841,1880299.682,13671.71498,4826599.321,4840271.036,13671.71498,4828727.64,4842399.355,1.013034951
MG,2016,3138320.461,1147052.393,578026.96,2159833.131,2737860.091,578026.96,2162221.913,2740248.873,0.972968598
MG,2017,5553460.912,2048343.759,813177.2207,4471695.768,5284872.989,813177.2207,4501885.731,5315062.952,1.009060489
MG,2018,5630790.975,2113805.151,184810.4896,4537006.204,4721816.693,186166.3683,4586080.311,4772246.679,1.036214916
MG,2019,4429853.237,1627063.839,51881.84477,3169165.488,3221047.332,51881.84477,3185202.913,3237084.757,1.040464908
MG,2020,2952272.915,1066948.347,8459.7171,2364412.063,2372871.78,8459.7171,2372713.963,2381173.68,1.049990196
MG,2021,2396173.836,890514.2124,4667.1316,1702000.961,1706668.092,4667.1316,1779256.227,1783923.359,1.03294678
MG,2022,3744008.847,1473124.292,111526.6563,2616996.654,2728523.311,112468.3134,2732876.027,2845344.34,1.010348441
MG,2023,4633534.336,1805736.531,303514.2659,2076012.581,2379526.847,306375.1378,2197488.301,2503863.439,1.02591946
MG,2024,3794578.125,1416069.873,186666.7586,952665.5325,1139332.291,239020.3752,1365841.957,1604862.333,1.038741635
MG,2025,5390081.704,2244180.306,430.368929,574177.5675,574607.9364,432.816018,1069392.854,1069825.67,0.993599482
MG,2026,2659291.379,1220038.534,0,17188.92118,17188.92118,2085.89534,37659.44626,39745.3416,0.992552679
MG,2027,0,0,0,0,0,0,0,0,1
MH,2000,0,0,0,0,0,0,0,0,1
MH,2001,0,0,0,0,0,0,0,0,1
MH,2002,80939.2663,14283.39994,0,280730.3936,280730.3936,0,280730.3936,280730.3936,1.674981644
MH,2003,8910.0185,1572.356206,0,25932.0453,25932.0453,0,25932.0453,25932.0453,1.49
MH,2004,0,0,0,0,0,0,0,0,1
MH,2005,0,0,0,0,0,0,0,0,1
MH,2006,85492,10988,0,0,0,0,0,0,1
MH,2007,127500,22500,0,0,0,0,0,0,1
MH,2008,106250,18750,0,17221.2875,17221.2875,0,17221.2875,17221.2875,1
MH,2009,194687.5,33437.5,0,14648.6625,14648.6625,0,14648.6625,14648.6625,1
MH,2010,199590.6251,35221.87502,0,246492.385,246492.385,0,246492.385,246492.385,1
MH,2011,246500,43500,0,510495.6426,510495.6426,0,510495.6426,510495.6426,1
MH,2012,0,0,0,0,0,0,0,0,1
MH,2013,0,0,0,0,0,0,0,0,1
MH,2014,0,0,0,0,0,0,0,0,1
MH,2015,0,0,0,0,0,0,0,0,1
MH,2016,12709180.74,4350122.265,5928968.07,16613796.4,22542764.47,5928968.07,16613796.4,22542764.47,1
MH,2017,30127829.42,10585453.58,14074638.51,26905537.13,40980175.64,14074638.51,26905537.13,40980175.64,1.065529022
MH,2018,31638074.7,11116080.3,10026805.79,32801337.54,42828143.33,10026805.79,33116925.54,43143731.33,1.100649033
MH,2019,17974201.58,6056818.365,2033881.291,17972178.94,20006060.24,2033881.291,18154660.54,20188541.84,1.076241891
MH,2020,1935674.005,266701.4529,111812.6098,1588718.788,1700531.397,412118.8338,2037296.583,2449415.417,1.064722364
MH,2021,1965813.11,246746.0794,1325972.605,998607.4676,2324580.072,1325974.541,1070162.964,2396137.505,1.081580431
MH,2022,2112273.948,270169.0908,142460.8543,391786.8538,534247.7081,172292.2543,618661.8538,790954.1081,1.078532529
MH,2023,1716769.606,287359.2488,569.610039,470659.7483,471229.3584,577.785884,635837.5501,636415.336,1.12692308
MH,2024,3468550.302,544950.0013,14.495543,12632.52772,12647.02326,51.117436,860807.6774,860858.7948,1.1035522
MH,2025,2968811.703,399559.937,2.518785875,3236.076709,3238.595494,8.221910875,9453.264213,9461.486123,1.011000834
MH,2026,98802.75118,55697.24882,0,9.358804,9.358804,0,87.512984,87.512984,0.95
MH,2027,0,0,0,0,0,0,0,0,1
MI,2000,157156.7485,36949.11173,0,353040.7609,353040.7609,0,353040.7609,353040.7609,0.99
MI,2001,0,0,0,0,0,0,0,0,1
MI,2002,0,0,0,0,0,0,0,0,1
MI,2003,353270.7946,135694.1222,0,315146.8964,315146.8964,0,315146.8964,315146.8964,1.223952983
MI,2004,190862.4552,10045.39238,233.2513842,74968.86426,75202.11565,233.2513842,74968.86426,75202.11565,1
MI,2005,0,0,0,0,0,0,0,0,1
MI,2006,0,0,0,0,0,0,0,0,1
MI,2007,0,0,0,0,0,0,0,0,1
MI,2008,0,0,0,0,0,0,0,0,1
MI,2009,0,0,0,0,0,0,0,0,1
MI,2010,0,0,0,0,0,0,0,0,1
MI,2011,0,0,0,0,0,0,0,0,1
MI,2012,0,0,0,0,0,0,0,0,1
MI,2013,0,0,0,0,0,0,0,0,1
MI,2014,0,0,0,0,0,0,0,0,1
MI,2015,0,0,0,0,0,0,0,0,1
MI,2016,0,0,0,0,0,0,0,0,1
MI,2017,0,0,0,0,0,0,0,0,1
MI,2018,0,0,0,0,0,0,0,0,1
MI,2019,0,0,0,0,0,0,0,0,1
MI,2020,0,0,0,0,0,0,0,0,1
MI,2021,0,0,0,0,0,0,0,0,1
MI,2022,0,0,0,0,0,0,0,0,1
MI,2023,0,0,0,0,0,0,0,0,1
MI,2024,0,0,0,0,0,0,0,0,1
MI,2025,0,0,0,0,0,0,0,0,1
MI,2026,0,0,0,0,0,0,0,0,1
MI,2027,0,0,0,0,0,0,0,0,1
MP,2000,0,0,0,0,0,0,0,0,1
MP,2001,0,0,0,0,0,0,0,0,1
MP,2002,0,0,0,0,0,0,0,0,1
MP,2003,992218.3944,201786.8882,0,427520.9287,427520.9287,0,427520.9287,427520.9287,1.01
MP,2004,2896493.989,1118953.069,0,1581804.997,1581804.997,0,1581804.997,1581804.997,1
MP,2005,4026246.16,1562123.537,0,3895693.094,3895693.094,0,3895693.094,3895693.094,1
MP,2006,5054079.068,1827134.51,0,4703222.554,4703222.554,0,4703222.554,4703222.554,1.002712021
MP,2007,2248046.491,781025.4493,0,988273.9342,988273.9342,0,988273.9342,988273.9342,0.984835093
MP,2008,1290579.757,1051019.896,0,537360.359,537360.359,0,537360.359,537360.359,1
MP,2009,739485.2533,420142.0133,0,765496.1328,765496.1328,0,765496.1328,765496.1328,1.001471273
MP,2010,748515.4553,402877.5155,0,202436.3629,202436.3629,0,202436.3629,202436.3629,1
MP,2011,529696.2734,330911.6945,0,314564.5833,314564.5833,0,314564.5833,314564.5833,1.034737096
MP,2012,525724.039,307322.3876,0,311967.85,311967.85,0,311967.85,311967.85,1.030504828
MP,2013,193732.0392,153158.9692,0,104152.3468,104152.3468,0,104152.3468,104152.3468,1
MP,2014,63523.495,27224.355,0,35067.4109,35067.4109,0,35067.4109,35067.4109,1
MP,2015,90632.4043,50585.31613,0,40463.7499,40463.7499,0,40463.7499,40463.7499,1
MP,2016,183442.9732,71927.33137,0,87126.7291,87126.7291,0,87126.7291,87126.7291,1
MP,2017,64548.0675,27663.4575,0,86439.776,86439.776,0,86439.776,86439.776,1
MP,2018,0,0,0,0,0,0,0,0,1
MP,2019,0,0,0,0,0,0,0,0,1
MP,2020,0,0,0,0,0,0,0,0,1
MP,2021,0,0,0,0,0,0,0,0,1
MP,2022,0,0,0,0,0,0,0,0,1
MP,2023,0,0,0,0,0,0,0,0,1
MP,2024,922838.6626,400227.5203,0,556168.4452,556168.4452,0,724819.8102,724819.8102,1
MP,2025,1927838.406,746045.8313,0,137872.9436,137872.9436,0,455519.3544,455519.3544,1
MP,2026,3461799.127,1287576.326,0,0,0,0,0,0,1
MP,2027,0,0,0,0,0,0,0,0,1
N,2000,0,0,0,0,0,0,0,0,1
N,2001,942957.2325,3289.081346,0,2758663.184,2758663.184,0,2758663.184,2758663.184,0.99
N,2002,275941.0845,27.59686758,0,656740.1484,656740.1484,0,656740.1484,656740.1484,1.01
N,2003,3091.9,1325.1,0,0,0,0,0,0,1
N,2004,0,0,0,0,0,0,0,0,1
N,2005,34282.2897,8840.087281,0,0,0,0,0,0,1
N,2006,135260.2164,72832.42422,9664.2956,53955.68473,63619.98033,9664.2956,53955.68473,63619.98033,1
N,2007,85593.45387,36682.9088,0,32150.7461,32150.7461,0,32150.7461,32150.7461,1
N,2008,0,0,0,0,0,0,0,0,1
N,2009,47796.30946,21654.88158,0,14538.53054,14538.53054,0,14538.53054,14538.53054,0.95
N,2010,0,0,0,0,0,0,0,0,1
N,2011,0,0,0,0,0,0,0,0,1
N,2012,0,0,0,0,0,0,0,0,1
N,2013,0,0,0,0,0,0,0,0,1
N,2014,0,0,0,0,0,0,0,0,1
N,2015,0,0,0,0,0,0,0,0,1
N,2016,124918.1579,49355.14788,0,0,0,0,0,0,1
N,2017,18750,6250,0,2153.970967,2153.970967,0,2153.970967,2153.970967,1
N,2018,75718.0851,11988.12057,0,1613.516767,1613.516767,0,1613.516767,1613.516767,1
N,2019,400454.7526,86268.72598,8.4915,444532.9418,444541.4333,8.4915,451338.9089,451347.4004,1
N,2020,851692.1506,149141.0529,63969.92212,214122.8222,278092.7444,102170.8874,280227.1054,382397.9929,1.153736132
N,2021,64722.89295,7191.43255,0,14963.19145,14963.19145,0,14963.19145,14963.19145,1
N,2022,79690.59775,26563.53258,0,14724.90835,14724.90835,0,14724.90835,14724.90835,1.45
N,2023,94680,23670,0,280.72645,280.72645,0,280.72645,280.72645,1.45
N,2024,173679.0902,43419.77254,0,18927.45438,18927.45438,0,19093.40978,19093.40978,1.05
N,2025,234990,26110,0,21554.3708,21554.3708,0,24231.66185,24231.66185,1
N,2026,261627.2726,31259.09087,0,0,0,0,0,0,0.98
N,2027,0,0,0,0,0,0,0,0,1
NA,2000,751134.2787,357507.1452,0,1423625.223,1423625.223,0,1423625.223,1423625.223,1.009979219
NA,2001,5840.6264,2271.354711,0,528.6268,528.6268,0,528.6268,528.6268,1.01
NA,2002,316085.8656,152189.4908,0,626263.3235,626263.3235,0,626263.5047,626263.5047,1.149015679
NA,2003,581657.2717,267633.8389,0,578491.8873,578491.8873,0,578491.8873,578491.8873,1.214821787
NA,2004,1052584.1,486878.5559,0,1294727.452,1294727.452,0,1294727.452,1294727.452,1.082114967
NA,2005,4721051.547,2253470.081,0,3002556.198,3002556.198,0,3006340.158,3006340.158,0.987085294
NA,2006,5100928.826,2012538.31,2898.88,4413084.492,4415983.372,2898.88,4416889.679,4419788.559,1
NA,2007,3460357.255,1579626.504,0,1638259.76,1638259.76,0,1638259.76,1638259.76,0.995017456
NA,2008,4797300.067,2199630.215,0,7496979.544,7496979.544,0,7533659.091,7533659.091,0.99864681
NA,2009,1665622.329,447994.5145,0,1038831.798,1038831.798,0,1040401.19,1040401.19,0.972554569
NA,2010,4483512.54,1958139.653,0,2671370.403,2671370.403,0,2671370.403,2671370.403,1
NA,2011,4704579.413,2055693.778,36815.1238,1672590.533,1709405.657,36815.1238,1672625.253,1709440.377,1.020675832
